Symbol,Name,Call,Put,Tot,Days,Tot ADV,Call ADV,Put ADV,,
VMC,Vulcan Materials Co,"1,715",896,"2,611",19,137,90,47,,
AXDX,Accelerate Diagnostics Inc,"2,064",543,"2,607",19,137,109,29,,
AFL,Aflac Inc,"1,980",627,"2,607",19,137,104,33,,
CYBR,CyberArk Software Ltd,"1,740",867,"2,607",19,137,92,46,,
WU,Western Union Co/The,"1,327","1,274","2,601",19,137,70,67,,
CGI,Celadon Group Inc,344,"2,245","2,589",19,136,18,118,,
PTCT,PTC Therapeutics Inc,"1,457","1,124","2,581",19,136,77,59,,
EL,Estee Lauder Cos Inc/The,"1,015","1,564","2,579",19,136,53,82,,
ERF,Enerplus Corp,"1,181","1,393","2,574",19,135,62,73,,
GIMO,Gigamon Inc,937,"1,635","2,572",19,135,49,86,,
PH,Parker-Hannifin Corp,989,"1,571","2,560",19,135,52,83,,
DPS,Dr Pepper Snapple Group Inc,"1,936",621,"2,557",19,135,102,33,,
HLT,Hilton Worldwide Holdings Inc,"1,128","1,429","2,557",19,135,59,75,,
PRU,Prudential Financial Inc,"1,589",954,"2,543",19,134,84,50,,
BIG,Big Lots Inc,"1,670",846,"2,516",19,132,88,45,,
ACOR,Acorda Therapeutics Inc,583,"1,933","2,516",19,132,31,102,,
QEP,QEP Resources Inc,"2,223",287,"2,510",19,132,117,15,,
DVAX,Dynavax Technologies Corp,"2,060",445,"2,505",19,132,108,23,,
MC,Moelis & Co,"2,250",246,"2,496",19,131,118,13,,
GALT,Galectin Therapeutics Inc,"1,956",536,"2,492",19,131,103,28,,
CHS,Chico's FAS Inc,229,"2,261","2,490",19,131,12,119,,
MCHP,Microchip Technology Inc,"1,989",498,"2,487",19,131,105,26,,
ARI,Apollo Commercial Real Estate Finance Inc,"2,245",237,"2,482",19,131,118,12,,
SHPG,Shire PLC,611,"1,861","2,472",19,130,32,98,,
IPG,Interpublic Group of Cos Inc/The,537,"1,929","2,466",19,130,28,102,,
NEE,NextEra Energy Inc,"1,198","1,260","2,458",19,129,63,66,,
WSM,Williams-Sonoma Inc,"1,595",849,"2,444",19,129,84,45,,
FLR,Fluor Corp,"1,180","1,259","2,439",19,128,62,66,,
DYN,Dynegy Inc,"1,967",455,"2,422",19,127,104,24,,
TGP,Teekay LNG Partners LP,299,"2,113","2,412",19,127,16,111,,
SNI,Scripps Networks Interactive Inc,"1,627",781,"2,408",19,127,86,41,,
USG,USG Corp,"1,572",819,"2,391",19,126,83,43,,
CORT,Corcept Therapeutics Inc,"1,292","1,087","2,379",19,125,68,57,,
AEP,American Electric Power Co Inc,"1,680",666,"2,346",19,123,88,35,,
DHR,Danaher Corp,"1,544",795,"2,339",19,123,81,42,,
NAV,Navistar International Corp,763,"1,552","2,315",19,122,40,82,,
STT,State Street Corp,"1,792",511,"2,303",19,121,94,27,,
SFLY,Shutterfly Inc,"1,993",300,"2,293",19,121,105,16,,
PSTI,Pluristem Therapeutics Inc,"2,290",0,"2,290",19,121,121,0,,
DNR,Denbury Resources Inc,"1,613",671,"2,284",19,120,85,35,,
LJPC,La Jolla Pharmaceutical Co,"1,418",863,"2,281",19,120,75,45,,
UBS,UBS Group AG,"1,316",960,"2,276",19,120,69,51,,
SANM,Sanmina Corp,865,"1,407","2,272",19,120,46,74,,
TEX,Terex Corp,"1,965",297,"2,262",19,119,103,16,,
TRTN,Triton International Ltd/Bermuda,"1,735",526,"2,261",19,119,91,28,,
NCLH,Norwegian Cruise Line Holdings Ltd,746,"1,511","2,257",19,119,39,80,,
TRVG,Trivago NV,"1,562",687,"2,249",19,118,82,36,,
PPC,Pilgrim's Pride Corp,"1,939",307,"2,246",19,118,102,16,,
KLAC,KLA-Tencor Corp,933,"1,313","2,246",19,118,49,69,,
ATW,Atwood Oceanics Inc,"1,211","1,033","2,244",19,118,64,54,,
ITW,Illinois Tool Works Inc,"1,140","1,097","2,237",19,118,60,58,,
EXK,Endeavour Silver Corp,"1,867",367,"2,234",19,118,98,19,,
QVCA,Liberty Interactive Corp QVC Group,"1,971",262,"2,233",19,118,104,14,,
IPHI,Inphi Corp,"1,764",468,"2,232",19,117,93,25,,
GBT,Global Blood Therapeutics Inc,"1,869",362,"2,231",19,117,98,19,,
TDW,Tidewater Inc,"2,182",39,"2,221",19,117,115,2,,
MTCH,Match Group Inc,"1,191","1,030","2,221",19,117,63,54,,
NVO,Novo Nordisk A/S,"1,026","1,188","2,214",19,117,54,63,,
CE,Celanese Corp,"1,032","1,176","2,208",19,116,54,62,,
HST,Host Hotels & Resorts Inc,543,"1,657","2,200",19,116,29,87,,
WLK,Westlake Chemical Corp,"1,190","1,004","2,194",19,115,63,53,,
ORC,Orchid Island Capital Inc,"1,235",953,"2,188",19,115,65,50,,
RGR,Sturm Ruger & Co Inc,"1,125","1,059","2,184",19,115,59,56,,
LSI,Life Storage Inc,407,"1,777","2,184",19,115,21,94,,
HMY,Harmony Gold Mining Co Ltd,"2,089",94,"2,183",19,115,110,5,,
MSM,MSC Industrial Direct Co Inc,"1,817",365,"2,182",19,115,96,19,,
VUZI,Vuzix Corp,"1,965",214,"2,179",19,115,103,11,,
MYCC,ClubCorp Holdings Inc,"1,748",429,"2,177",19,115,92,23,,
CPN,Calpine Corp,"1,654",518,"2,172",19,114,87,27,,
FMC,FMC Corp,"1,633",535,"2,168",19,114,86,28,,
TRXC,TransEnterix Inc,"1,919",239,"2,158",19,114,101,13,,
AKBA,Akebia Therapeutics Inc,"1,797",361,"2,158",19,114,95,19,,
IR,Ingersoll-Rand PLC,"1,609",536,"2,145",19,113,85,28,,
NYLD,NRG Yield Inc,583,"1,561","2,144",19,113,31,82,,
RICE,Rice Energy Inc,"1,684",459,"2,143",19,113,89,24,,
VOYA,Voya Financial Inc,"1,934",207,"2,141",19,113,102,11,,
Z,Zillow Group Inc,"1,181",956,"2,137",19,112,62,50,,
EV,Eaton Vance Corp,112,"2,021","2,133",19,112,6,106,,
LPX,Louisiana-Pacific Corp,"1,746",386,"2,132",19,112,92,20,,
BGG,Briggs & Stratton Corp,"1,814",316,"2,130",19,112,95,17,,
BBD,Banco Bradesco SA,823,"1,300","2,123",19,112,43,68,,
DOV,Dover Corp,472,"1,648","2,120",19,112,25,87,,
GBX,Greenbrier Cos Inc/The,"1,124",987,"2,111",19,111,59,52,,
XBIT,XBiotech Inc,874,"1,236","2,110",19,111,46,65,,
EVC,Entravision Communications Corp,"2,109",0,"2,109",19,111,111,0,,
BLK,BlackRock Inc,"1,152",947,"2,099",19,110,61,50,,
SODA,SodaStream International Ltd,"1,698",394,"2,092",19,110,89,21,,
SSRI,Silver Standard Resources Inc,"1,136",953,"2,089",19,110,60,50,,
TAP,Molson Coors Brewing Co,653,"1,436","2,089",19,110,34,76,,
NYCB,New York Community Bancorp Inc,845,"1,242","2,087",19,110,44,65,,
SWC,Stillwater Mining Co,767,"1,312","2,079",19,109,40,69,,
MLM,Martin Marietta Materials Inc,722,"1,356","2,078",19,109,38,71,,
SYNT,Syntel Inc,733,"1,337","2,070",19,109,39,70,,
VIAV,Viavi Solutions Inc,"1,471",597,"2,068",19,109,77,31,,
SPN,Superior Energy Services Inc,"1,785",278,"2,063",19,109,94,15,,
WR,Westar Energy Inc,"1,310",737,"2,047",19,108,69,39,,
ABB,ABB Ltd,"1,843",202,"2,045",19,108,97,11,,
AHT,Ashford Hospitality Trust Inc,"2,035",9,"2,044",19,108,107,0,,
AMRN,Amarin Corp PLC,"1,990",51,"2,041",19,107,105,3,,
PLD,Prologis Inc,"1,765",275,"2,040",19,107,93,14,,
TROW,T Rowe Price Group Inc,942,"1,093","2,035",19,107,50,58,,
ST,Sensata Technologies Holding NV,"1,652",372,"2,024",19,107,87,20,,
PSA,Public Storage,857,"1,161","2,018",19,106,45,61,,
IAC,IAC/InterActiveCorp,"1,614",385,"1,999",19,105,85,20,,
ICE,Intercontinental Exchange Inc,"1,382",617,"1,999",19,105,73,32,,
SA,Seabridge Gold Inc,"1,283",716,"1,999",19,105,68,38,,
WPG,Washington Prime Group Inc,"1,552",440,"1,992",19,105,82,23,,
WEN,Wendy's Co/The,412,"1,576","1,988",19,105,22,83,,
PAYX,Paychex Inc,"1,362",617,"1,979",19,104,72,32,,
MFIN,Medallion Financial Corp,"1,129",839,"1,968",19,104,59,44,,
ON,ON Semiconductor Corp,"1,415",550,"1,965",19,103,74,29,,
PKG,Packaging Corp of America,"1,643",317,"1,960",19,103,86,17,,
CLB,Core Laboratories NV,298,"1,661","1,959",19,103,16,87,,
INSY,Insys Therapeutics Inc,"1,190",767,"1,957",19,103,63,40,,
SNCR,Synchronoss Technologies Inc,"1,170",783,"1,953",19,103,62,41,,
MEET,Meet Group Inc/The,"1,861",91,"1,952",19,103,98,5,,
EGO,Eldorado Gold Corp,"1,604",330,"1,934",19,102,84,17,,
SNE,Sony Corp,"1,267",648,"1,915",19,101,67,34,,
SFL,Ship Finance International Ltd,298,"1,604","1,902",19,100,16,84,,
AGIO,Agios Pharmaceuticals Inc,"1,173",724,"1,897",19,100,62,38,,
MVIS,MicroVision Inc,"1,573",319,"1,892",19,100,83,17,,
GTN,Gray Television Inc,"1,889",2,"1,891",19,100,99,0,,
PBI,Pitney Bowes Inc,"1,489",402,"1,891",19,100,78,21,,
GOOS,Canada Goose Holdings Inc,"1,193",694,"1,887",19,99,63,37,,
UCTT,Ultra Clean Holdings Inc,"1,739",147,"1,886",19,99,92,8,,
REN,Resolute Energy Corp,"1,524",362,"1,886",19,99,80,19,,
CENX,Century Aluminum Co,"1,400",486,"1,886",19,99,74,26,,
BJRI,BJ's Restaurants Inc,"1,053",829,"1,882",19,99,55,44,,
CHU,China Unicom Hong Kong Ltd,"1,837",42,"1,879",19,99,97,2,,
SGMS,Scientific Games Corp,"1,079",799,"1,878",19,99,57,42,,
HALO,Halozyme Therapeutics Inc,"1,640",232,"1,872",19,99,86,12,,
CPE,Callon Petroleum Co,"1,525",343,"1,868",19,98,80,18,,
ENLC,EnLink Midstream LLC,"1,744",114,"1,858",19,98,92,6,,
IDCC,InterDigital Inc/PA,"1,440",416,"1,856",19,98,76,22,,
BLDP,Ballard Power Systems Inc,"1,798",55,"1,853",19,98,95,3,,
OHI,Omega Healthcare Investors Inc,"1,072",781,"1,853",19,98,56,41,,
TD,Toronto-Dominion Bank/The,"1,191",657,"1,848",19,97,63,35,,
CPB,Campbell Soup Co,"1,016",817,"1,833",19,96,53,43,,
TTWO,Take-Two Interactive Software Inc,"1,251",579,"1,830",19,96,66,30,,
VTR,Ventas Inc,"1,019",808,"1,827",19,96,54,43,,
CNC,Centene Corp,669,"1,155","1,824",19,96,35,61,,
NYMX,Nymox Pharmaceutical Corp,"1,373",447,"1,820",19,96,72,24,,
PSTG,Pure Storage Inc,799,"1,020","1,819",19,96,42,54,,
UN,Unilever NV,957,853,"1,810",19,95,50,45,,
SRCL,Stericycle Inc,"1,544",262,"1,806",19,95,81,14,,
OLN,Olin Corp,"1,065",736,"1,801",19,95,56,39,,
TDC,Teradata Corp,"1,577",218,"1,795",19,94,83,11,,
MSG,Madison Square Garden Co/The,"1,188",606,"1,794",19,94,63,32,,
CAG,Conagra Brands Inc,"1,632",157,"1,789",19,94,86,8,,
RARE,Ultragenyx Pharmaceutical Inc,487,"1,299","1,786",19,94,26,68,,
FIZZ,National Beverage Corp,802,982,"1,784",19,94,42,52,,
MACK,Merrimack Pharmaceuticals Inc,"1,287",484,"1,771",19,93,68,25,,
NVS,Novartis AG,"1,457",313,"1,770",19,93,77,16,,
COUP,Coupa Software Inc,"1,069",700,"1,769",19,93,56,37,,
ITUB,Itau Unibanco Holding SA,741,"1,025","1,766",19,93,39,54,,
AGO,Assured Guaranty Ltd,976,787,"1,763",19,93,51,41,,
PX,Praxair Inc,"1,667",92,"1,759",19,93,88,5,,
BEAT,BioTelemetry Inc,"1,358",396,"1,754",19,92,71,21,,
ODP,Office Depot Inc,"1,102",652,"1,754",19,92,58,34,,
OREX,Orexigen Therapeutics Inc,"1,422",331,"1,753",19,92,75,17,,
ALGN,Align Technology Inc,796,946,"1,742",19,92,42,50,,
SNV,Synovus Financial Corp,"1,198",543,"1,741",19,92,63,29,,
FUEL,Rocket Fuel Inc,"1,459",276,"1,735",19,91,77,15,,
SSW,Seaspan Corp,796,933,"1,729",19,91,42,49,,
WBMD,WebMD Health Corp,707,"1,013","1,720",19,91,37,53,,
ZNGA,Zynga Inc,"1,608",104,"1,712",19,90,85,5,,
AMRI,Albany Molecular Research Inc,"1,668",40,"1,708",19,90,88,2,,
AMKR,Amkor Technology Inc,"1,362",346,"1,708",19,90,72,18,,
WGO,Winnebago Industries Inc,"1,123",583,"1,706",19,90,59,31,,
PGNX,Progenics Pharmaceuticals Inc,"1,036",663,"1,699",19,89,55,35,,
WUBA,58.com Inc,957,716,"1,673",19,88,50,38,,
GES,Guess? Inc,"1,191",478,"1,669",19,88,63,25,,
ESNT,Essent Group Ltd,"1,340",328,"1,668",19,88,71,17,,
MIC,Macquarie Infrastructure Corp,"1,405",259,"1,664",19,88,74,14,,
PLAY,Dave & Buster's Entertainment Inc,"1,029",635,"1,664",19,88,54,33,,
HRL,Hormel Foods Corp,667,987,"1,654",19,87,35,52,,
KCG,KCG Holdings Inc,"1,564",89,"1,653",19,87,82,5,,
CHKP,Check Point Software Technologies Ltd,921,720,"1,641",19,86,48,38,,
YRD,Yirendai Ltd,"1,122",514,"1,636",19,86,59,27,,
CRZO,Carrizo Oil & Gas Inc,788,848,"1,636",19,86,41,45,,
EROS,Eros International PLC,896,729,"1,625",19,86,47,38,,
DDS,Dillard's Inc,574,"1,037","1,611",19,85,30,55,,
SAM,Boston Beer Co Inc/The,"1,050",560,"1,610",19,85,55,29,,
KBR,KBR Inc,722,888,"1,610",19,85,38,47,,
DDR,DDR Corp,510,"1,097","1,607",19,85,27,58,,
TSS,Total System Services Inc,"1,527",73,"1,600",19,84,80,4,,
A,Agilent Technologies Inc,"1,219",374,"1,593",19,84,64,20,,
MAC,Macerich Co/The,"1,134",459,"1,593",19,84,60,24,,
SBAC,SBA Communications Corp,"1,294",298,"1,592",19,84,68,16,,
CDZI,Cadiz Inc,"1,148",433,"1,581",19,83,60,23,,
VRSN,VeriSign Inc,"1,196",377,"1,573",19,83,63,20,,
JMEI,Jumei International Holding Ltd,114,"1,451","1,565",19,82,6,76,,
CHRW,CH Robinson Worldwide Inc,988,575,"1,563",19,82,52,30,,
NS,NuStar Energy LP,"1,228",333,"1,561",19,82,65,18,,
JKS,JinkoSolar Holding Co Ltd,871,689,"1,560",19,82,46,36,,
HDP,Hortonworks Inc,"1,443",114,"1,557",19,82,76,6,,
KEM,KEMET Corp,"1,321",229,"1,550",19,82,70,12,,
UTHR,United Therapeutics Corp,692,858,"1,550",19,82,36,45,,
MPLX,MPLX LP,859,688,"1,547",19,81,45,36,,
PFPT,Proofpoint Inc,677,867,"1,544",19,81,36,46,,
SYY,Sysco Corp,"1,288",251,"1,539",19,81,68,13,,
EQR,Equity Residential,"1,149",389,"1,538",19,81,60,20,,
LYG,Lloyds Banking Group PLC,"1,157",380,"1,537",19,81,61,20,,
ASNA,Ascena Retail Group Inc,"1,082",453,"1,535",19,81,57,24,,
LOGI,Logitech International SA,769,755,"1,524",19,80,40,40,,
JACK,Jack in the Box Inc,640,882,"1,522",19,80,34,46,,
TRV,Travelers Cos Inc/The,"1,081",437,"1,518",19,80,57,23,,
LEG,Leggett & Platt Inc,621,891,"1,512",19,80,33,47,,
IMGN,ImmunoGen Inc,"1,423",88,"1,511",19,80,75,5,,
MUX,McEwen Mining Inc,"1,359",152,"1,511",19,80,72,8,,
WRK,WestRock Co,"1,427",81,"1,508",19,79,75,4,,
ALNY,Alnylam Pharmaceuticals Inc,428,"1,078","1,506",19,79,23,57,,
PCRX,Pacira Pharmaceuticals Inc/DE,776,727,"1,503",19,79,41,38,,
RS,Reliance Steel & Aluminum Co,61,"1,442","1,503",19,79,3,76,,
ACHN,Achillion Pharmaceuticals Inc,908,592,"1,500",19,79,48,31,,
NAVI,Navient Corp,468,"1,031","1,499",19,79,25,54,,
CDEV,Centennial Resource Development Inc/DE,827,659,"1,486",19,78,44,35,,
ZAYO,Zayo Group Holdings Inc,"1,326",158,"1,484",19,78,70,8,,
SWIR,Sierra Wireless Inc,"1,223",253,"1,476",19,78,64,13,,
KRNY,Kearny Financial Corp/MD,"1,476",0,"1,476",19,78,78,0,,
MCRN,Milacron Holdings Corp,"1,452",22,"1,474",19,78,76,1,,
NQ,NQ Mobile Inc,"1,302",171,"1,473",19,78,69,9,,
SGMO,Sangamo Therapeutics Inc,868,599,"1,467",19,77,46,32,,
DEO,Diageo PLC,965,498,"1,463",19,77,51,26,,
WPZ,Williams Partners LP,"1,003",458,"1,461",19,77,53,24,,
OLLI,Ollie's Bargain Outlet Holdings Inc,660,795,"1,455",19,77,35,42,,
CXO,Concho Resources Inc,920,529,"1,449",19,76,48,28,,
MTZ,MasTec Inc,700,748,"1,448",19,76,37,39,,
PRAH,PRA Health Sciences Inc,"1,332",114,"1,446",19,76,70,6,,
ED,Consolidated Edison Inc,"1,014",430,"1,444",19,76,53,23,,
MHLD,Maiden Holdings Ltd,290,"1,151","1,441",19,76,15,61,,
LNC,Lincoln National Corp,778,661,"1,439",19,76,41,35,,
AAN,Aaron's Inc,"1,278",156,"1,434",19,75,67,8,,
SMLP,Summit Midstream Partners LP,"1,052",382,"1,434",19,75,55,20,,
IBKR,Interactive Brokers Group Inc,758,676,"1,434",19,75,40,36,,
MULE,MuleSoft Inc,661,766,"1,427",12,119,55,64,,
DY,Dycom Industries Inc,989,436,"1,425",19,75,52,23,,
FSM,Fortuna Silver Mines Inc,"1,203",218,"1,421",19,75,63,11,,
BMCH,BMC Stock Holdings Inc,"1,242",176,"1,418",19,75,65,9,,
AVXS,Avexis Inc,708,707,"1,415",19,74,37,37,,
BYD,Boyd Gaming Corp,656,754,"1,410",19,74,35,40,,
NVCR,Novocure Ltd,668,740,"1,408",19,74,35,39,,
MMC,Marsh & McLennan Cos Inc,"1,335",65,"1,400",19,74,70,3,,
NTRI,Nutrisystem Inc,510,889,"1,399",19,74,27,47,,
IIVI,II-VI Inc,702,696,"1,398",19,74,37,37,,
CLD,Cloud Peak Energy Inc,907,477,"1,384",19,73,48,25,,
ZOES,Zoe's Kitchen Inc,"1,190",187,"1,377",19,72,63,10,,
CYS,CYS Investments Inc,"1,006",371,"1,377",19,72,53,20,,
ECL,Ecolab Inc,"1,055",317,"1,372",19,72,56,17,,
MAG,MAG Silver Corp,"1,076",293,"1,369",19,72,57,15,,
DLR,Digital Realty Trust Inc,"1,082",286,"1,368",19,72,57,15,,
ASH,Ashland Global Holdings Inc,918,448,"1,366",19,72,48,24,,
DISCA,Discovery Communications Inc,"1,174",188,"1,362",19,72,62,10,,
ZBH,Zimmer Biomet Holdings Inc,696,662,"1,358",19,71,37,35,,
CVI,CVR Energy Inc,773,581,"1,354",19,71,41,31,,
MASI,Masimo Corp,867,485,"1,352",19,71,46,26,,
ALL,Allstate Corp/The,"1,124",226,"1,350",19,71,59,12,,
SPGI,S&P Global Inc,"1,200",143,"1,343",19,71,63,8,,
AKAO,Achaogen Inc,753,589,"1,342",19,71,40,31,,
COHR,Coherent Inc,788,552,"1,340",19,71,41,29,,
UNIT,Uniti Group Inc,458,882,"1,340",19,71,24,46,,
KND,Kindred Healthcare Inc,936,401,"1,337",19,70,49,21,,
TSEM,Tower Semiconductor Ltd,989,347,"1,336",19,70,52,18,,
MELI,MercadoLibre Inc,785,551,"1,336",19,70,41,29,,
FOLD,Amicus Therapeutics Inc,"1,149",180,"1,329",19,70,60,9,,
BTE,Baytex Energy Corp,"1,264",64,"1,328",19,70,67,3,,
IMAX,IMAX Corp,371,953,"1,324",19,70,20,50,,
LXU,LSB Industries Inc,"1,244",73,"1,317",19,69,65,4,,
GST,Gastar Exploration Inc,"1,252",60,"1,312",19,69,66,3,,
KN,Knowles Corp,"1,067",245,"1,312",19,69,56,13,,
NTGR,NETGEAR Inc,81,"1,229","1,310",19,69,4,65,,
BZUN,Baozun Inc,"1,083",225,"1,308",19,69,57,12,,
CEMP,Cempra Inc,520,788,"1,308",19,69,27,41,,
OZRK,Bank of the Ozarks Inc,601,705,"1,306",19,69,32,37,,
CALL,magicJack VocalTec Ltd,74,"1,232","1,306",19,69,4,65,,
BKE,Buckle Inc/The,504,791,"1,295",19,68,27,42,,
STON,StoneMor Partners LP,376,914,"1,290",19,68,20,48,,
SMCI,Super Micro Computer Inc,77,"1,213","1,290",19,68,4,64,,
HSNI,HSN Inc,35,"1,255","1,290",19,68,2,66,,
NVRO,Nevro Corp,700,585,"1,285",19,68,37,31,,
LAZ,Lazard Ltd,515,765,"1,280",19,67,27,40,,
BCEI,Bonanza Creek Energy Inc,429,850,"1,279",19,67,23,45,,
GPC,Genuine Parts Co,669,609,"1,278",19,67,35,32,,
PE,Parsley Energy Inc,850,427,"1,277",19,67,45,22,,
ADNT,Adient PLC,782,495,"1,277",19,67,41,26,,
PPG,PPG Industries Inc,760,514,"1,274",19,67,40,27,,
RXN,Rexnord Corp,"1,274",0,"1,274",19,67,67,0,,
CGNX,Cognex Corp,686,587,"1,273",19,67,36,31,,
ALB,Albemarle Corp,520,753,"1,273",19,67,27,40,,
KTOS,Kratos Defense & Security Solutions Inc,989,280,"1,269",19,67,52,15,,
CMPR,Cimpress NV,"1,077",190,"1,267",19,67,57,10,,
Q,Quintiles IMS Holdings Inc,197,"1,070","1,267",19,67,10,56,,
UBNT,Ubiquiti Networks Inc,860,395,"1,255",19,66,45,21,,
NUS,Nu Skin Enterprises Inc,280,975,"1,255",19,66,15,51,,
PACB,Pacific Biosciences of California Inc,959,295,"1,254",19,66,50,16,,
FCH,FelCor Lodging Trust Inc,136,"1,118","1,254",19,66,7,59,,
BITA,Bitauto Holdings Ltd,729,520,"1,249",19,66,38,27,,
PZZA,Papa John's International Inc,251,994,"1,245",19,66,13,52,,
TWNK,Hostess Brands Inc,642,600,"1,242",19,65,34,32,,
VIRT,Virtu Financial Inc,"1,041",196,"1,237",19,65,55,10,,
BBVA,Banco Bilbao Vizcaya Argentaria SA,589,645,"1,234",19,65,31,34,,
PCAR,PACCAR Inc,335,896,"1,231",19,65,18,47,,
LNCE,Snyder's-Lance Inc,682,547,"1,229",19,65,36,29,,
MITK,Mitek Systems Inc,"1,189",37,"1,226",19,65,63,2,,
ARLZ,Aralez Pharmaceuticals Inc,"1,119",104,"1,223",19,64,59,5,,
PVH,PVH Corp,642,581,"1,223",19,64,34,31,,
FH,FORM Holdings Corp,"1,222",0,"1,222",19,64,64,0,,
TWOU,2U Inc,609,612,"1,221",19,64,32,32,,
OMC,Omnicom Group Inc,857,362,"1,219",19,64,45,19,,
LOCO,El Pollo Loco Holdings Inc,"1,115",102,"1,217",19,64,59,5,,
GVA,Granite Construction Inc,"1,079",137,"1,216",19,64,57,7,,
AMX,America Movil SAB de CV,968,243,"1,211",19,64,51,13,,
SAFM,Sanderson Farms Inc,826,383,"1,209",19,64,43,20,,
AMCN,AirMedia Group Inc,843,365,"1,208",19,64,44,19,,
TTS,Tile Shop Holdings Inc,901,306,"1,207",19,64,47,16,,
ACXM,Acxiom Corp,"1,206",0,"1,206",19,63,63,0,,
BRKS,Brooks Automation Inc,"1,015",190,"1,205",19,63,53,10,,
PLNT,Planet Fitness Inc,"1,029",169,"1,198",19,63,54,9,,
CVRR,CVR Refining LP,789,403,"1,192",19,63,42,21,,
LE,Lands' End Inc,661,531,"1,192",19,63,35,28,,
NTRS,Northern Trust Corp,454,738,"1,192",19,63,24,39,,
EEP,Enbridge Energy Partners LP,854,337,"1,191",19,63,45,18,,
MSI,Motorola Solutions Inc,789,401,"1,190",19,63,42,21,,
RESI,Altisource Residential Corp,556,624,"1,180",19,62,29,33,,
LBTYA,Liberty Global PLC,977,199,"1,176",19,62,51,10,,
MTG,MGIC Investment Corp,936,237,"1,173",19,62,49,12,,
FRO,Frontline Ltd/Bermuda,936,236,"1,172",19,62,49,12,,
CXW,CoreCivic Inc,791,381,"1,172",19,62,42,20,,
EQT,EQT Corp,756,415,"1,171",19,62,40,22,,
TROX,Tronox Ltd,"1,080",87,"1,167",19,61,57,5,,
AVID,Avid Technology Inc,"1,034",132,"1,166",19,61,54,7,,
ELLI,Ellie Mae Inc,590,572,"1,162",19,61,31,30,,
CM,Canadian Imperial Bank of Commerce,229,931,"1,160",19,61,12,49,,
BGFV,Big 5 Sporting Goods Corp,669,489,"1,158",19,61,35,26,,
SJM,JM Smucker Co/The,413,737,"1,150",19,61,22,39,,
HDB,HDFC Bank Ltd,"1,130",19,"1,149",19,60,59,1,,
CG,Carlyle Group LP/The,"1,083",64,"1,147",19,60,57,3,,
AXL,American Axle & Manufacturing Holdings Inc,932,215,"1,147",19,60,49,11,,
MTDR,Matador Resources Co,724,420,"1,144",19,60,38,22,,
SWK,Stanley Black & Decker Inc,579,565,"1,144",19,60,30,30,,
EDAP,EDAP TMS SA,85,"1,057","1,142",19,60,4,56,,
SIVB,SVB Financial Group,479,660,"1,139",19,60,25,35,,
HOS,Hornbeck Offshore Services Inc,"1,079",59,"1,138",19,60,57,3,,
AEIS,Advanced Energy Industries Inc,938,196,"1,134",19,60,49,10,,
CTRN,Citi Trends Inc,"1,105",25,"1,130",19,59,58,1,,
SAVE,Spirit Airlines Inc,784,345,"1,129",19,59,41,18,,
GNCMA,General Communication Inc,563,564,"1,127",19,59,30,30,,
RDSB,Royal Dutch Shell,572,553,"1,125",19,59,30,29,,
INFO,IHS Markit Ltd,"1,115",9,"1,124",19,59,59,0,,
PGR,Progressive Corp/The,915,209,"1,124",19,59,48,11,,
GTT,GTT Communications Inc,642,478,"1,120",19,59,34,25,,
WSTC,West Corp,"1,059",60,"1,119",19,59,56,3,,
VVV,Valvoline Inc,718,398,"1,116",19,59,38,21,,
FELP,Foresight Energy LP,583,529,"1,112",19,59,31,28,,
CAMP,CalAmp Corp,812,298,"1,110",19,58,43,16,,
TUP,Tupperware Brands Corp,794,316,"1,110",19,58,42,17,,
LHO,LaSalle Hotel Properties,"1,089",20,"1,109",19,58,57,1,,
CLNE,Clean Energy Fuels Corp,904,205,"1,109",19,58,48,11,,
TRCO,Tribune Media Co,599,509,"1,108",19,58,32,27,,
SALE,RetailMeNot Inc,216,892,"1,108",19,58,11,47,,
CNDT,Conduent Inc,988,117,"1,105",19,58,52,6,,
OMEX,Odyssey Marine Exploration Inc,833,270,"1,103",19,58,44,14,,
AEG,Aegon NV,781,312,"1,093",19,58,41,16,,
MEOH,Methanex Corp,938,146,"1,084",19,57,49,8,,
LKQ,LKQ Corp,393,689,"1,082",19,57,21,36,,
EPZM,Epizyme Inc,764,314,"1,078",19,57,40,17,,
CAVM,Cavium Inc,535,543,"1,078",19,57,28,29,,
CPSS,Consumer Portfolio Services Inc,737,340,"1,077",19,57,39,18,,
CEO,CNOOC Ltd,196,879,"1,075",19,57,10,46,,
OKS,ONEOK Partners LP,"1,031",42,"1,073",19,56,54,2,,
AR,Antero Resources Corp,668,404,"1,072",19,56,35,21,,
PWR,Quanta Services Inc,853,216,"1,069",19,56,45,11,,
WNR,Western Refining Inc,646,422,"1,068",19,56,34,22,,
UL,Unilever PLC,538,530,"1,068",19,56,28,28,,
PTEN,Patterson-UTI Energy Inc,744,322,"1,066",19,56,39,17,,
HOLX,Hologic Inc,772,293,"1,065",19,56,41,15,,
BLL,Ball Corp,259,805,"1,064",19,56,14,42,,
GEN,Genesis Healthcare Inc,"1,064",0,"1,064",19,56,56,0,,
UAN,CVR Partners LP,914,149,"1,063",19,56,48,8,,
ABTL,Autobytel Inc,223,833,"1,056",19,56,12,44,,
LLNW,Limelight Networks Inc,565,488,"1,053",19,55,30,26,,
