Symbol,Name,Call,Put,Tot,Days,Tot ADV,Call ADV,Put ADV,,
NS,NuStar Energy LP,195,135,330,20,17,10,7,,
LXFT,Luxoft Holding Inc,166,164,330,20,17,8,8,,
PNRA,Panera Bread Co,146,184,330,20,17,7,9,,
HRS,Harris Corp,248,81,329,20,16,12,4,,
ORI,Old Republic International Corp,289,37,326,20,16,14,2,,
ENBL,Enable Midstream Partners LP,49,277,326,20,16,2,14,,
SAP,SAP SE,157,168,325,20,16,8,8,,
MSCI,MSCI Inc,273,51,324,20,16,14,3,,
ELF,elf Beauty Inc,177,147,324,20,16,9,7,,
PSTI,Pluristem Therapeutics Inc,273,50,323,20,16,14,3,,
HCC,Warrior Met Coal Inc,207,116,323,20,16,10,6,,
HZO,MarineMax Inc,222,99,321,20,16,11,5,,
TGI,Triumph Group Inc,186,135,321,20,16,9,7,,
RBA,Ritchie Bros Auctioneers Inc,37,284,321,20,16,2,14,,
EZPW,EZCORP Inc,13,308,321,20,16,1,15,,
NVLN,Novelion Therapeutics Inc,230,90,320,20,16,12,5,,
SD,SandRidge Energy Inc,223,97,320,20,16,11,5,,
BLMN,Bloomin' Brands Inc,95,224,319,20,16,5,11,,
ALSN,Allison Transmission Holdings Inc,273,45,318,20,16,14,2,,
HTHT,China Lodging Group Ltd,194,124,318,20,16,10,6,,
BCO,Brink's Co/The,187,130,317,20,16,9,7,,
VER,VEREIT Inc,62,254,316,20,16,3,13,,
FCN,FTI Consulting Inc,2,314,316,20,16,0,16,,
MYCC,ClubCorp Holdings Inc,270,45,315,20,16,14,2,,
UUUU,Energy Fuels Inc/Canada,315,0,315,20,16,16,0,,
RESI,Altisource Residential Corp,313,0,313,20,16,16,0,,
CLDT,Chatham Lodging Trust,239,73,312,20,16,12,4,,
WLK,Westlake Chemical Corp,284,27,311,20,16,14,1,,
GALE,Galena Biopharma Inc,109,202,311,20,16,5,10,,
VIRT,Virtu Financial Inc,196,114,310,20,16,10,6,,
WLH,William Lyon Homes,209,100,309,20,15,10,5,,
CRS,Carpenter Technology Corp,251,56,307,20,15,13,3,,
PNR,Pentair PLC,183,124,307,20,15,9,6,,
TOUR,Tuniu Corp,107,200,307,20,15,5,10,,
TRVN,Trevena Inc,211,95,306,20,15,11,5,,
KANG,iKang Healthcare Group Inc,179,127,306,20,15,9,6,,
HIVE,Aerohive Networks Inc,37,268,305,20,15,2,13,,
AI,Arlington Asset Investment Corp,101,203,304,20,15,5,10,,
SSI,Stage Stores Inc,191,112,303,20,15,10,6,,
XONE,ExOne Co/The,169,134,303,20,15,8,7,,
TRI,Thomson Reuters Corp,207,95,302,20,15,10,5,,
VSLR,Vivint Solar Inc,179,123,302,20,15,9,6,,
BSM,Black Stone Minerals LP,73,229,302,20,15,4,11,,
IDRA,Idera Pharmaceuticals Inc,285,16,301,20,15,14,1,,
LSTR,Landstar System Inc,278,23,301,20,15,14,1,,
PHG,Koninklijke Philips NV,229,72,301,20,15,11,4,,
TA,TravelCenters of America LLC,296,4,300,20,15,15,0,,
CAMT,Camtek Ltd/Israel,276,24,300,20,15,14,1,,
EVHC,Envision Healthcare Corp,85,215,300,20,15,4,11,,
CCK,Crown Holdings Inc,66,234,300,20,15,3,12,,
HSNI,HSN Inc,131,168,299,20,15,7,8,,
EHTH,eHealth Inc,185,112,297,20,15,9,6,,
WSR,Whitestone REIT,158,139,297,20,15,8,7,,
ATSG,Air Transport Services Group Inc,287,7,294,20,15,14,0,,
SMTC,Semtech Corp,245,49,294,20,15,12,2,,
VMI,Valmont Industries Inc,156,137,293,20,15,8,7,,
AZUL,Azul SA,133,160,293,20,15,7,8,,
ITT,ITT Inc,289,3,292,20,15,14,0,,
FORM,FormFactor Inc,290,1,291,20,15,15,0,,
GTE,Gran Tierra Energy Inc,290,0,290,20,15,15,0,,
VVUS,VIVUS Inc,277,12,289,20,14,14,1,,
TREX,Trex Co Inc,261,27,288,20,14,13,1,,
INVE,Identiv Inc,288,0,288,20,14,14,0,,
REGI,Renewable Energy Group Inc,73,213,286,20,14,4,11,,
RELY,Real Industry Inc,163,122,285,20,14,8,6,,
MPWR,Monolithic Power Systems Inc,229,54,283,20,14,11,3,,
FDS,FactSet Research Systems Inc,119,163,282,20,14,6,8,,
AKBA,Akebia Therapeutics Inc,271,10,281,20,14,14,1,,
UVV,Universal Corp/VA,261,20,281,20,14,13,1,,
HEP,Holly Energy Partners LP,199,82,281,20,14,10,4,,
OSK,Oshkosh Corp,171,110,281,20,14,9,6,,
GATX,GATX Corp,57,222,279,20,14,3,11,,
SCG,SCANA Corp,213,64,277,20,14,11,3,,
FHB,First Hawaiian Inc,168,109,277,20,14,8,5,,
AZZ,AZZ Inc,91,186,277,20,14,5,9,,
BPMC,Blueprint Medicines Corp,217,59,276,20,14,11,3,,
EXR,Extra Space Storage Inc,164,112,276,20,14,8,6,,
ANGI,Angie's List Inc,259,16,275,20,14,13,1,,
DS,Drive Shack Inc,75,200,275,20,14,4,10,,
SJT,San Juan Basin Royalty Trust,260,13,273,20,14,13,1,,
HRI,Herc Holdings Inc,234,39,273,20,14,12,2,,
AIR,AAR Corp,228,45,273,20,14,11,2,,
LGFA,L&G Fixed Interest 2 G27-Life,247,25,272,20,14,12,1,,
CRK,Comstock Resources Inc,206,66,272,20,14,10,3,,
CCE,Coca-Cola European Partners PLC,167,105,272,20,14,8,5,,
AVID,Avid Technology Inc,157,115,272,20,14,8,6,,
VOC,Voc Energy Trust,69,203,272,20,14,3,10,,
INVH,Invitation Homes Inc,270,1,271,20,14,14,0,,
OR,Osisko Gold Royalties Ltd,216,55,271,20,14,11,3,,
CDEV,Centennial Resource Development Inc/DE,93,178,271,20,14,5,9,,
TRMB,Trimble Inc,143,127,270,20,14,7,6,,
CRI,Carter's Inc,95,175,270,20,14,5,9,,
OMED,OncoMed Pharmaceuticals Inc,70,200,270,20,14,4,10,,
NCI,Navigant Consulting Inc,31,239,270,20,14,2,12,,
JMBA,Jamba Inc,111,157,268,20,13,6,8,,
AT,Atlantic Power Corp,113,154,267,20,13,6,8,,
AREX,Approach Resources Inc,249,17,266,20,13,12,1,,
BFB,Brown-Forman Corp,130,136,266,20,13,7,7,,
TEF,Telefonica SA,126,140,266,20,13,6,7,,
MIDD,Middleby Corp/The,96,170,266,20,13,5,9,,
LECO,Lincoln Electric Holdings Inc,240,25,265,20,13,12,1,,
SNDR,Schneider National Inc,200,64,264,20,13,10,3,,
CNSL,Consolidated Communications Holdings Inc,178,86,264,20,13,9,4,,
EPC,Edgewell Personal Care Co,101,162,263,20,13,5,8,,
CHUY,Chuy's Holdings Inc,78,185,263,20,13,4,9,,
SKYW,SkyWest Inc,53,209,262,20,13,3,10,,
JAG,Jagged Peak Energy Inc,258,3,261,20,13,13,0,,
RMD,ResMed Inc,209,52,261,20,13,10,3,,
CCC,Calgon Carbon Corp,258,2,260,20,13,13,0,,
PDFS,PDF Solutions Inc,207,53,260,20,13,10,3,,
TWO,Two Harbors Investment Corp,150,108,258,20,13,8,5,,
PRLB,Proto Labs Inc,221,36,257,20,13,11,2,,
WLKP,Westlake Chemical Partners LP,257,0,257,20,13,13,0,,
BMCH,BMC Stock Holdings Inc,253,3,256,20,13,13,0,,
IFF,International Flavors & Fragrances Inc,168,88,256,20,13,8,4,,
VG,Vonage Holdings Corp,151,105,256,20,13,8,5,,
SR,Spire Inc,250,5,255,20,13,13,0,,
OI,Owens-Illinois Inc,200,54,254,20,13,10,3,,
ARTX,Arotech Corp,254,0,254,20,13,13,0,,
ARWR,Arrowhead Pharmaceuticals Inc,237,16,253,20,13,12,1,,
SSD,Simpson Manufacturing Co Inc,23,230,253,20,13,1,12,,
JAKK,JAKKS Pacific Inc,242,10,252,20,13,12,1,,
INVA,Innoviva Inc,150,102,252,20,13,8,5,,
INFI,Infinity Pharmaceuticals Inc,0,251,251,20,13,0,13,,
INSG,Inseego Corp,200,50,250,20,13,10,3,,
FLY,Fly Leasing Ltd,250,0,250,20,13,13,0,,
BMI,Badger Meter Inc,201,48,249,20,12,10,2,,
PBPB,Potbelly Corp,141,108,249,20,12,7,5,,
SHLX,Shell Midstream Partners LP,82,167,249,20,12,4,8,,
MACK,Merrimack Pharmaceuticals Inc,203,45,248,20,12,10,2,,
IMMR,Immersion Corp,127,121,248,20,12,6,6,,
AHP,Ashford Hospitality Prime Inc,68,180,248,20,12,3,9,,
EVRI,Everi Holdings Inc,200,47,247,20,12,10,2,,
RYAAY,Ryanair Holdings PLC,92,155,247,20,12,5,8,,
PRAA,PRA Group Inc,77,170,247,20,12,4,9,,
NSA,National Storage Affiliates Trust,177,69,246,20,12,9,3,,
AFAM,Almost Family Inc,86,160,246,20,12,4,8,,
ALDW,Alon USA Partners LP,0,245,245,20,12,0,12,,
BMS,Bemis Co Inc,225,19,244,20,12,11,1,,
FUN,Cedar Fair LP,192,52,244,20,12,10,3,,
SAFM,Sanderson Farms Inc,198,44,242,20,12,10,2,,
BCOV,Brightcove Inc,34,208,242,20,12,2,10,,
ARE,Alexandria Real Estate Equities Inc,11,231,242,20,12,1,12,,
MERC,Mercer International Inc,237,3,240,20,12,12,0,,
PTR,PetroChina Co Ltd,186,54,240,20,12,9,3,,
DXPE,DXP Enterprises Inc/TX,179,61,240,20,12,9,3,,
VEDL,Vedanta Ltd,122,118,240,20,12,6,6,,
CMPR,Cimpress NV,87,153,240,20,12,4,8,,
CATM,Cardtronics PLC,56,184,240,20,12,3,9,,
CNMD,CONMED Corp,5,235,240,20,12,0,12,,
ATH,Athene Holding Ltd,229,10,239,20,12,11,1,,
RDY,Dr Reddy's Laboratories Ltd,40,199,239,20,12,2,10,,
CHKE,Cherokee Inc,139,99,238,20,12,7,5,,
SNX,SYNNEX Corp,137,101,238,20,12,7,5,,
MMYT,MakeMyTrip Ltd,70,167,237,20,12,4,8,,
WAT,Waters Corp,40,197,237,20,12,2,10,,
ABEV,Ambev SA,167,69,236,20,12,8,3,,
KYN,Kayne Anderson MLP Investment Co,233,2,235,20,12,12,0,,
SRT,StarTek Inc,206,29,235,20,12,10,1,,
IRTC,iRhythm Technologies Inc,111,124,235,20,12,6,6,,
BHE,Benchmark Electronics Inc,53,182,235,20,12,3,9,,
VAR,Varian Medical Systems Inc,65,169,234,20,12,3,8,,
FBR,Fibria Celulose SA,221,12,233,20,12,11,1,,
FICO,Fair Isaac Corp,207,26,233,20,12,10,1,,
YEXT,Yext Inc,205,27,232,20,12,10,1,,
XOXO,XO Group Inc,176,56,232,20,12,9,3,,
HDSN,Hudson Technologies Inc,73,159,232,20,12,4,8,,
QDEL,Quidel Corp,58,174,232,20,12,3,9,,
ATGE,Adtalem Global Education Inc,36,195,231,20,12,2,10,,
MEOH,Methanex Corp,161,69,230,20,12,8,3,,
RPAI,Retail Properties of America Inc,230,0,230,20,12,12,0,,
BSFT,BroadSoft Inc,44,185,229,20,11,2,9,,
PCTY,Paylocity Holding Corp,33,195,228,20,11,2,10,,
FTD,FTD Cos Inc,26,201,227,20,11,1,10,,
DTEA,DavidsTea Inc,218,8,226,20,11,11,0,,
FWONA,Liberty Media Corp-Liberty Formula One,150,75,225,20,11,8,4,,
RGEN,Repligen Corp,103,122,225,20,11,5,6,,
DAN,Dana Inc,187,37,224,20,11,9,2,,
BXP,Boston Properties Inc,110,112,222,20,11,6,6,,
LDOS,Leidos Holdings Inc,174,47,221,20,11,9,2,,
CDW,CDW Corp/DE,210,9,219,20,11,11,0,,
SFUN,Fang Holdings Ltd,200,19,219,20,11,10,1,,
CUTR,Cutera Inc,198,21,219,20,11,10,1,,
BETR,Amplify Snack Brands Inc,174,44,218,20,11,9,2,,
HYH,Halyard Health Inc,117,101,218,20,11,6,5,,
PNFP,Pinnacle Financial Partners Inc,86,132,218,20,11,4,7,,
PGH,Pengrowth Energy Corp,201,16,217,20,11,10,1,,
BCR,CR Bard Inc,93,124,217,20,11,5,6,,
SYKE,Sykes Enterprises Inc,61,156,217,20,11,3,8,,
CAJ,Canon Inc,172,44,216,20,11,9,2,,
RDN,Radian Group Inc,199,16,215,20,11,10,1,,
MHLD,Maiden Holdings Ltd,165,50,215,20,11,8,3,,
WMS,Advanced Drainage Systems Inc,32,183,215,20,11,2,9,,
GXP,Great Plains Energy Inc,164,50,214,20,11,8,3,,
PCG,PG&E Corp,154,60,214,20,11,8,3,,
KALU,Kaiser Aluminum Corp,67,147,214,20,11,3,7,,
SPPI,Spectrum Pharmaceuticals Inc,177,36,213,20,11,9,2,,
CVGW,Calavo Growers Inc,173,40,213,20,11,9,2,,
UNVR,Univar Inc,155,58,213,20,11,8,3,,
INWK,InnerWorkings Inc,94,118,212,20,11,5,6,,
VEON,VEON Ltd,203,8,211,20,11,10,0,,
PBFX,PBF Logistics LP,82,129,211,20,11,4,6,,
VC,Visteon Corp,151,59,210,20,11,8,3,,
SEP,Spectra Energy Partners LP,119,91,210,20,11,6,5,,
UFPI,Universal Forest Products Inc,104,106,210,20,11,5,5,,
QUIK,QuickLogic Corp,210,0,210,20,11,11,0,,
WOR,Worthington Industries Inc,96,113,209,20,10,5,6,,
LH,Laboratory Corp of America Holdings,83,126,209,20,10,4,6,,
CYS,CYS Investments Inc,71,138,209,20,10,4,7,,
NNI,Nelnet Inc,11,198,209,20,10,1,10,,
MXL,MaxLinear Inc,171,36,207,20,10,9,2,,
CVLT,CommVault Systems Inc,65,142,207,20,10,3,7,,
SCMP,Sucampo Pharmaceuticals Inc,195,11,206,20,10,10,1,,
RSYS,Radisys Corp,155,51,206,20,10,8,3,,
VNDA,Vanda Pharmaceuticals Inc,138,68,206,20,10,7,3,,
WING,Wingstop Inc,108,98,206,20,10,5,5,,
LQ,La Quinta Holdings Inc,189,15,204,20,10,9,1,,
RMP,Rice Midstream Partners LP,148,54,202,20,10,7,3,,
PICO,PICO Holdings Inc,202,0,202,20,10,10,0,,
AJG,Arthur J Gallagher & Co,100,101,201,20,10,5,5,,
BDC,Belden Inc,7,194,201,20,10,0,10,,
QSII,Quality Systems Inc,192,8,200,20,10,10,0,,
LFGR,Leaf Group Ltd,121,79,200,20,10,6,4,,
AXU,Alexco Resource Corp,200,0,200,20,10,10,0,,
LEE,Lee Enterprises Inc,200,0,200,20,10,10,0,,
KRG,Kite Realty Group Trust,84,115,199,20,10,4,6,,
TWI,Titan International Inc,199,0,199,20,10,10,0,,
CETV,Central European Media Enterprises Ltd,198,0,198,20,10,10,0,,
DFIN,Donnelley Financial Solutions Inc,172,25,197,20,10,9,1,,
CLD,Cloud Peak Energy Inc,147,50,197,20,10,7,3,,
BBG,Bill Barrett Corp,197,0,197,20,10,10,0,,
GPN,Global Payments Inc,22,174,196,20,10,1,9,,
SSTK,Shutterstock Inc,80,115,195,20,10,4,6,,
MNTA,Momenta Pharmaceuticals Inc,195,0,195,20,10,10,0,,
PLT,Plantronics Inc,63,131,194,20,10,3,7,,
RGS,Regis Corp,194,0,194,20,10,10,0,,
PRXL,PAREXEL International Corp,192,1,193,20,10,10,0,,
IRWD,Ironwood Pharmaceuticals Inc,136,57,193,20,10,7,3,,
IT,Gartner Inc,67,126,193,20,10,3,6,,
MTRN,Materion Corp,189,2,191,20,10,9,0,,
PAM,Pampa Energia SA,125,66,191,20,10,6,3,,
AMRI,Albany Molecular Research Inc,169,21,190,20,10,8,1,,
SLG,SL Green Realty Corp,126,64,190,20,10,6,3,,
RPRX,Repros Therapeutics Inc,190,0,190,20,10,10,0,,
WG,Willbros Group Inc,190,0,190,20,10,10,0,,
AGTC,Applied Genetic Technologies Corp/DE,65,124,189,20,9,3,6,,
ANTH,Anthera Pharmaceuticals Inc,189,0,189,20,9,9,0,,
AMRS,Amyris Inc,158,30,188,20,9,8,2,,
FMS,Fresenius Medical Care AG & Co KGaA,151,37,188,20,9,8,2,,
TNET,TriNet Group Inc,135,53,188,20,9,7,3,,
ASMB,Assembly Biosciences Inc,128,60,188,20,9,6,3,,
FIG,Fortress Investment Group LLC,60,128,188,20,9,3,6,,
MEI,Methode Electronics Inc,177,10,187,20,9,9,1,,
FOE,Ferro Corp,167,20,187,20,9,8,1,,
NDSN,Nordson Corp,147,40,187,20,9,7,2,,
FNF,FNF Group,96,91,187,20,9,5,5,,
AUO,AU Optronics Corp,165,21,186,20,9,8,1,,
AVA,Avista Corp,83,103,186,20,9,4,5,,
MDCA,MDC Partners Inc,186,0,186,20,9,9,0,,
BTX,BioTime Inc,151,34,185,20,9,8,2,,
VRSK,Verisk Analytics Inc,136,49,185,20,9,7,2,,
QTM,Quantum Corp,119,66,185,20,9,6,3,,
IRT,Independence Realty Trust Inc,55,130,185,20,9,3,7,,
ANIP,ANI Pharmaceuticals Inc,84,100,184,20,9,4,5,,
HRC,Hill-Rom Holdings Inc,33,151,184,20,9,2,8,,
ORIG,Ocean Rig UDW Inc,161,22,183,20,9,8,1,,
GOGL,Golden Ocean Group Ltd,162,20,182,20,9,8,1,,
IPXL,Impax Laboratories Inc,133,49,182,20,9,7,2,,
WCC,WESCO International Inc,102,79,181,20,9,5,4,,
IXYS,IXYS Corp,178,2,180,20,9,9,0,,
QLYS,Qualys Inc,177,3,180,20,9,9,0,,
SRLP,Sprague Resources LP,65,115,180,20,9,3,6,,
DORM,Dorman Products Inc,15,165,180,20,9,1,8,,
VRA,Vera Bradley Inc,151,27,178,20,9,8,1,,
NNN,National Retail Properties Inc,138,40,178,20,9,7,2,,
ANIK,Anika Therapeutics Inc,107,71,178,20,9,5,4,,
TPH,TRI Pointe Group Inc,148,29,177,20,9,7,1,,
RSO,Resource Capital Corp,115,62,177,20,9,6,3,,
BNFT,Benefitfocus Inc,36,141,177,20,9,2,7,,
ECR,Eclipse Resources Corp,90,86,176,20,9,5,4,,
FSIC,FS Investment Corp,66,110,176,20,9,3,6,,
RVLT,Revolution Lighting Technologies Inc,90,85,175,20,9,5,4,,
FLKS,Flex Pharma Inc,24,151,175,20,9,1,8,,
STAR,iStar Inc,171,3,174,20,9,9,0,,
DQ,Daqo New Energy Corp,114,60,174,20,9,6,3,,
DEA,Easterly Government Properties Inc,64,110,174,20,9,3,6,,
RVNC,Revance Therapeutics Inc,107,66,173,20,9,5,3,,
ZEUS,Olympic Steel Inc,100,73,173,20,9,5,4,,
VREX,Varex Imaging Corp,90,83,173,20,9,5,4,,
WTFC,Wintrust Financial Corp,78,95,173,20,9,4,5,,
LZB,La-Z-Boy Inc,141,31,172,20,9,7,2,,
KLXI,KLX Inc,139,33,172,20,9,7,2,,
BPOP,Popular Inc,64,108,172,20,9,3,5,,
RIC,Richmont Mines Inc,59,113,172,20,9,3,6,,
TRXC,TransEnterix Inc,121,50,171,20,9,6,3,,
GEO,GEO Group Inc/The,106,65,171,20,9,5,3,,
FCSC,Fibrocell Science Inc,171,0,171,20,9,9,0,,
ABR,Arbor Realty Trust Inc,155,15,170,20,9,8,1,,
STKL,SunOpta Inc,120,50,170,20,9,6,3,,
CINF,Cincinnati Financial Corp,96,74,170,20,9,5,4,,
BRG,Bluerock Residential Growth REIT Inc,64,106,170,20,9,3,5,,
SPR,Spirit AeroSystems Holdings Inc,134,35,169,20,8,7,2,,
CRL,Charles River Laboratories International Inc,17,150,167,20,8,1,8,,
ARR,ARMOUR Residential REIT Inc,121,45,166,20,8,6,2,,
LBY,Libbey Inc,57,109,166,20,8,3,5,,
WAL,Western Alliance Bancorp,121,44,165,20,8,6,2,,
SMED,Sharps Compliance Corp,100,65,165,20,8,5,3,,
HLS,HealthSouth Corp,62,103,165,20,8,3,5,,
WAGE,WageWorks Inc,8,157,165,20,8,0,8,,
CZZ,Cosan Ltd,163,1,164,20,8,8,0,,
WWW,Wolverine World Wide Inc,10,154,164,20,8,1,8,,
AVY,Avery Dennison Corp,114,49,163,20,8,6,2,,
HMLP,Hoegh LNG Partners LP,33,130,163,20,8,2,7,,
RPT,Ramco-Gershenson Properties Trust,12,151,163,20,8,1,8,,
ROYT,Pacific Coast Oil Trust,163,0,163,20,8,8,0,,
LPSN,LivePerson Inc,142,20,162,20,8,7,1,,
AMN,AMN Healthcare Services Inc,94,68,162,20,8,5,3,,
UNFI,United Natural Foods Inc,58,104,162,20,8,3,5,,
AXAS,Abraxas Petroleum Corp,162,0,162,20,8,8,0,,
JE,Just Energy Group Inc,162,0,162,20,8,8,0,,
ROCK,Gibraltar Industries Inc,117,44,161,20,8,6,2,,
KMG,KMG Chemicals Inc,94,67,161,20,8,5,3,,
EIGI,Endurance International Group Holdings Inc,159,1,160,20,8,8,0,,
SBS,Cia de Saneamento Basico do Estado de Sao Paulo,143,17,160,20,8,7,1,,
COLL,Collegium Pharmaceutical Inc,50,110,160,20,8,3,6,,
CENTA,Central Garden & Pet Co,160,0,160,20,8,8,0,,
TCAP,Triangle Capital Corp,105,54,159,20,8,5,3,,
TACO,Del Taco Restaurants Inc,154,4,158,20,8,8,0,,
EVA,Enviva Partners LP,128,30,158,20,8,6,2,,
LYTS,LSI Industries Inc,117,41,158,20,8,6,2,,
KNOP,KNOT Offshore Partners LP,99,59,158,20,8,5,3,,
NRP,Natural Resource Partners LP,24,134,158,20,8,1,7,,
CHD,Church & Dwight Co Inc,70,87,157,20,8,4,4,,
ENZ,Enzo Biochem Inc,146,10,156,20,8,7,1,,
TRC,Tejon Ranch Co,59,97,156,20,8,3,5,,
VECO,Veeco Instruments Inc,113,42,155,20,8,6,2,,
LXP,Lexington Realty Trust,60,95,155,20,8,3,5,,
PK,Park Hotels & Resorts Inc,56,98,154,20,8,3,5,,
ERII,Energy Recovery Inc,23,130,153,20,8,1,7,,
JOE,St Joe Co/The,16,136,152,20,8,1,7,,
MITL,Mitel Networks Corp,130,21,151,20,8,7,1,,
INGN,Inogen Inc,107,44,151,20,8,5,2,,
UVE,Universal Insurance Holdings Inc,103,48,151,20,8,5,2,,
MKTX,MarketAxess Holdings Inc,49,102,151,20,8,2,5,,
CMRX,Chimerix Inc,148,2,150,20,8,7,0,,
TSQ,Townsquare Media Inc,139,11,150,20,8,7,1,,
MVC,MVC Capital Inc,82,68,150,20,8,4,3,,
CRIS,Curis Inc,150,0,150,20,8,8,0,,
VIV,Telefonica Brasil SA,109,40,149,20,7,5,2,,
HNP,Huaneng Power International Inc,142,6,148,20,7,7,0,,
PEIX,Pacific Ethanol Inc,110,38,148,20,7,6,2,,
AQXP,Aquinox Pharmaceuticals Inc,68,80,148,20,7,3,4,,
PNK,Pinnacle Entertainment Inc,23,125,148,20,7,1,6,,
GHDX,Genomic Health Inc,147,0,147,20,7,7,0,,
BR,Broadridge Financial Solutions Inc,109,37,146,20,7,5,2,,
TROV,Trovagene Inc,96,50,146,20,7,5,3,,
STAY,Extended Stay America Inc,95,51,146,20,7,5,3,,
CALX,Calix Inc,135,10,145,20,7,7,1,,
RDWR,Radware Ltd,110,35,145,20,7,6,2,,
EPM,Evolution Petroleum Corp,131,13,144,20,7,7,1,,
SIGI,Selective Insurance Group Inc,81,63,144,20,7,4,3,,
TRST,TrustCo Bank Corp NY,144,0,144,20,7,7,0,,
SCI,Service Corp International/US,142,1,143,20,7,7,0,,
TS,Tenaris SA,113,30,143,20,7,6,2,,
L,Loews Corp,89,54,143,20,7,4,3,,
VCYT,Veracyte Inc,30,113,143,20,7,2,6,,
DCM,NTT DOCOMO Inc,1,142,143,20,7,0,7,,
CXP,Columbia Property Trust Inc,143,0,143,20,7,7,0,,
CXRX,Concordia International Corp,143,0,143,20,7,7,0,,
MGPI,MGP Ingredients Inc,86,56,142,20,7,4,3,,
IVR,Invesco Mortgage Capital Inc,72,70,142,20,7,4,4,,
SHOR,ShoreTel Inc,36,105,141,20,7,2,5,,
KNL,Knoll Inc,110,30,140,20,7,6,2,,
ANSS,ANSYS Inc,80,60,140,20,7,4,3,,
CIA,Citizens Inc/TX,75,65,140,20,7,4,3,,
INXN,InterXion Holding NV,140,0,140,20,7,7,0,,
AGRO,Adecoagro SA,137,2,139,20,7,7,0,,
CWST,Casella Waste Systems Inc,135,4,139,20,7,7,0,,
PATK,Patrick Industries Inc,77,62,139,20,7,4,3,,
SPWH,Sportsman's Warehouse Holdings Inc,126,12,138,20,7,6,1,,
CNCE,Concert Pharmaceuticals Inc,130,7,137,20,7,7,0,,
ABTL,Autobytel Inc,91,46,137,20,7,5,2,,
CBSH,Commerce Bancshares Inc/MO,82,55,137,20,7,4,3,,
JILL,J. Jill Inc,137,0,137,20,7,7,0,,
PUK,Prudential PLC,121,15,136,20,7,6,1,,
SMLP,Summit Midstream Partners LP,89,47,136,20,7,4,2,,
ZAGG,ZAGG Inc,33,103,136,20,7,2,5,,
TYL,Tyler Technologies Inc,26,110,136,20,7,1,6,,
BOOT,Boot Barn Holdings Inc,133,2,135,20,7,7,0,,
MCRN,Milacron Holdings Corp,135,0,135,20,7,7,0,,
TSE,Trinseo SA,117,16,133,20,7,6,1,,
NGVC,Natural Grocers by Vitamin Cottage Inc,114,19,133,20,7,6,1,,
MAA,Mid-America Apartment Communities Inc,111,22,133,20,7,6,1,,
GVA,Granite Construction Inc,76,57,133,20,7,4,3,,
ALGT,Allegiant Travel Co,43,90,133,20,7,2,5,,
BCE,BCE Inc,126,6,132,20,7,6,0,,
SJR,Shaw Communications Inc,57,75,132,20,7,3,4,,
DFRG,Del Frisco's Restaurant Group Inc,29,103,132,20,7,1,5,,
CCXI,ChemoCentryx Inc,128,3,131,20,7,6,0,,
TCP,TC PipeLines LP,111,20,131,20,7,6,1,,
AXE,Anixter International Inc,94,37,131,20,7,5,2,,
ARI,Apollo Commercial Real Estate Finance Inc,71,60,131,20,7,4,3,,
SNR,New Senior Investment Group Inc,26,105,131,20,7,1,5,,
APAM,Artisan Partners Asset Management Inc,131,0,131,20,7,7,0,,
WLB,Westmoreland Coal Co,131,0,131,20,7,7,0,,
ASYS,Amtech Systems Inc,127,3,130,20,7,6,0,,
DAKT,Daktronics Inc,76,54,130,20,7,4,3,,
CEO,CNOOC Ltd,54,76,130,20,7,3,4,,
RAIL,FreightCar America Inc,29,101,130,20,7,1,5,,
SXT,Sensient Technologies Corp,6,124,130,20,7,0,6,,
KOS,Kosmos Energy Ltd,130,0,130,20,7,7,0,,
BSBR,Banco Santander Brasil SA,113,16,129,20,6,6,1,,
AAT,American Assets Trust Inc,80,49,129,20,6,4,2,,
UPL,Ultra Petroleum Corp,15,114,129,20,6,1,6,,
APOG,Apogee Enterprises Inc,93,35,128,20,6,5,2,,
DNOW,NOW Inc,84,44,128,20,6,4,2,,
FBIO,Fortress Biotech Inc,117,10,127,20,6,6,1,,
LPCN,Lipocine Inc,114,13,127,20,6,6,1,,
EBS,Emergent BioSolutions Inc,77,50,127,20,6,4,3,,
AXGN,AxoGen Inc,71,55,126,20,6,4,3,,
BSMX,Grupo Financiero Santander Mexico SAB de CV,61,65,126,20,6,3,3,,
ACGL,Arch Capital Group Ltd,30,96,126,20,6,2,5,,
VSAT,ViaSat Inc,30,96,126,20,6,2,5,,
ASR,Grupo Aeroportuario del Sureste SAB de CV,87,38,125,20,6,4,2,,
GV,Goldfield Corp/The,75,50,125,20,6,4,3,,
EVTC,EVERTEC Inc,125,0,125,20,6,6,0,,
JELD,JELD-WEN Holding Inc,125,0,125,20,6,6,0,,
RBS,Royal Bank of Scotland Group PLC,119,5,124,20,6,6,0,,
GUID,Guidance Software Inc,117,7,124,20,6,6,0,,
CRESY,Cresud SACIF y A,42,82,124,20,6,2,4,,
SHLM,A Schulman Inc,13,111,124,20,6,1,6,,
FOMX,Foamix Pharmaceuticals Ltd,114,8,122,20,6,6,0,,
WWD,Woodward Inc,109,12,121,20,6,5,1,,
MFA,MFA Financial Inc,83,38,121,20,6,4,2,,
ASTE,Astec Industries Inc,45,76,121,20,6,2,4,,
KONA,Kona Grill Inc,10,111,121,20,6,1,6,,
MCF,Contango Oil & Gas Co,121,0,121,20,6,6,0,,
