Symbol,Name,Call,Put,Tot,Days,Tot ADV,Call ADV,Put ADV,,
UCTT,Ultra Clean Holdings Inc,"2,718",723,"3,441",20,172,136,36,,
FE,FirstEnergy Corp,"2,624",813,"3,437",20,172,131,41,,
MLM,Martin Marietta Materials Inc,"1,524","1,910","3,434",20,172,76,96,,
RDN,Radian Group Inc,695,"2,736","3,431",20,172,35,137,,
CTXS,Citrix Systems Inc,"1,561","1,861","3,422",20,171,78,93,,
MCHP,Microchip Technology Inc,"2,552",848,"3,400",20,170,128,42,,
WRK,WestRock Co,"1,746","1,648","3,394",20,170,87,82,,
LAMR,Lamar Advertising Co,240,"3,151","3,391",20,170,12,158,,
NVS,Novartis AG,"3,010",348,"3,358",20,168,151,17,,
MCK,McKesson Corp,"2,122","1,229","3,351",20,168,106,61,,
ADMP,Adamis Pharmaceuticals Corp,"3,031",300,"3,331",20,167,152,15,,
BKD,Brookdale Senior Living Inc,"1,828","1,489","3,317",20,166,91,74,,
RMBS,Rambus Inc,"3,251",52,"3,303",20,165,163,3,,
TAP,Molson Coors Brewing Co,"1,802","1,489","3,291",20,165,90,74,,
RMTI,Rockwell Medical Inc,"2,764",504,"3,268",20,163,138,25,,
HRL,Hormel Foods Corp,"2,081","1,182","3,263",20,163,104,59,,
GGB,Gerdau SA,913,"2,350","3,263",20,163,46,118,,
MGA,Magna International Inc,"2,217","1,035","3,252",20,163,111,52,,
BKS,Barnes & Noble Inc,"1,045","2,191","3,236",20,162,52,110,,
CVE,Cenovus Energy Inc,939,"2,295","3,234",20,162,47,115,,
PAA,Plains All American Pipeline LP,"2,063","1,134","3,197",20,160,103,57,,
TDOC,Teladoc Inc,"2,287",891,"3,178",20,159,114,45,,
FIZZ,National Beverage Corp,"2,170","1,007","3,177",20,159,109,50,,
AVP,Avon Products Inc,"1,506","1,667","3,173",20,159,75,83,,
FIVE,Five Below Inc,"1,213","1,958","3,171",20,159,61,98,,
CEO,CNOOC Ltd,"2,588",572,"3,160",20,158,129,29,,
EDU,New Oriental Education & Technology Group Inc,"1,585","1,564","3,149",20,157,79,78,,
ELF,elf Beauty Inc,"2,052","1,095","3,147",20,157,103,55,,
ZOES,Zoe's Kitchen Inc,677,"2,455","3,132",20,157,34,123,,
DHR,Danaher Corp,"2,418",702,"3,120",20,156,121,35,,
TER,Teradyne Inc,"1,317","1,789","3,106",20,155,66,89,,
WIN,Windstream Holdings Inc,805,"2,295","3,100",20,155,40,115,,
SC,Santander Consumer USA Holdings Inc,808,"2,267","3,075",20,154,40,113,,
WYN,Wyndham Worldwide Corp,"2,425",648,"3,073",20,154,121,32,,
CAFD,8Point3 Energy Partners LP,906,"2,157","3,063",20,153,45,108,,
HCN,Welltower Inc,"2,506",555,"3,061",20,153,125,28,,
GPC,Genuine Parts Co,"2,000","1,058","3,058",20,153,100,53,,
LUK,Leucadia National Corp,"1,637","1,420","3,057",20,153,82,71,,
CXO,Concho Resources Inc,"1,920","1,114","3,034",20,152,96,56,,
CALM,Cal-Maine Foods Inc,"1,640","1,368","3,008",20,150,82,68,,
ORIG,Ocean Rig UDW Inc,216,"2,792","3,008",20,150,11,140,,
AIV,Apartment Investment & Management Co,"1,524","1,469","2,993",20,150,76,73,,
UNM,Unum Group,"2,923",67,"2,990",20,150,146,3,,
CLX,Clorox Co/The,"1,559","1,430","2,989",20,149,78,72,,
IMPV,Imperva Inc,"2,904",71,"2,975",20,149,145,4,,
ADS,Alliance Data Systems Corp,370,"2,599","2,969",20,148,19,130,,
CHL,China Mobile Ltd,"1,802","1,161","2,963",20,148,90,58,,
GTN,Gray Television Inc,"2,709",251,"2,960",20,148,135,13,,
ORLY,O'Reilly Automotive Inc,"1,615","1,345","2,960",20,148,81,67,,
GWPH,GW Pharmaceuticals PLC,"1,842","1,113","2,955",20,148,92,56,,
FCSC,Fibrocell Science Inc,"2,220",726,"2,946",20,147,111,36,,
LOXO,Loxo Oncology Inc,"2,190",756,"2,946",20,147,110,38,,
EVBG,Everbridge Inc,"2,918",27,"2,945",20,147,146,1,,
ENB,Enbridge Inc,"2,540",404,"2,944",20,147,127,20,,
CBRL,Cracker Barrel Old Country Store Inc,"1,627","1,312","2,939",20,147,81,66,,
PETS,PetMed Express Inc,"1,109","1,827","2,936",20,147,55,91,,
SGMS,Scientific Games Corp,"1,718","1,177","2,895",20,145,86,59,,
ABB,ABB Ltd,"2,691",198,"2,889",20,144,135,10,,
JASO,JA Solar Holdings Co Ltd,"2,553",323,"2,876",20,144,128,16,,
MT,ArcelorMittal,"1,820","1,043","2,863",20,143,91,52,,
AJRD,Aerojet Rocketdyne Holdings Inc,"2,480",373,"2,853",20,143,124,19,,
FRGI,Fiesta Restaurant Group Inc,477,"2,365","2,842",20,142,24,118,,
INTU,Intuit Inc,"1,664","1,171","2,835",20,142,83,59,,
LFC,China Life Insurance Co Ltd,"1,565","1,270","2,835",20,142,78,64,,
CHKP,Check Point Software Technologies Ltd,"1,247","1,584","2,831",20,142,62,79,,
PX,Praxair Inc,900,"1,924","2,824",20,141,45,96,,
NKTR,Nektar Therapeutics,"2,417",406,"2,823",20,141,121,20,,
LPX,Louisiana-Pacific Corp,"1,879",941,"2,820",20,141,94,47,,
CYBR,CyberArk Software Ltd,"1,898",910,"2,808",20,140,95,46,,
VHC,VirnetX Holding Corp,"2,234",573,"2,807",20,140,112,29,,
BTU,Peabody Energy Corp,"1,917",886,"2,803",20,140,96,44,,
PRGO,Perrigo Co PLC,"2,008",794,"2,802",20,140,100,40,,
FLR,Fluor Corp,"1,822",972,"2,794",20,140,91,49,,
HEES,H&E Equipment Services Inc,"2,640",151,"2,791",20,140,132,8,,
TM,Toyota Motor Corp,"2,224",560,"2,784",20,139,111,28,,
PF,Pinnacle Foods Inc,"1,111","1,653","2,764",20,138,56,83,,
CPN,Calpine Corp,"1,654","1,096","2,750",20,138,83,55,,
TXRH,Texas Roadhouse Inc,416,"2,332","2,748",20,137,21,117,,
ON,ON Semiconductor Corp,"1,875",864,"2,739",20,137,94,43,,
ITW,Illinois Tool Works Inc,"1,842",890,"2,732",20,137,92,45,,
SBGL,Sibanye-Stillwater,"2,311",412,"2,723",20,136,116,21,,
ANW,Aegean Marine Petroleum Network Inc,"2,143",580,"2,723",20,136,107,29,,
JBHT,JB Hunt Transport Services Inc,"2,494",227,"2,721",20,136,125,11,,
NGL,NGL Energy Partners LP,"2,054",664,"2,718",20,136,103,33,,
O,Realty Income Corp,"1,714",976,"2,690",20,135,86,49,,
TTM,Tata Motors Ltd,"1,981",699,"2,680",20,134,99,35,,
INSY,Insys Therapeutics Inc,"1,280","1,398","2,678",20,134,64,70,,
WTI,W&T Offshore Inc,"1,532","1,141","2,673",20,134,77,57,,
NVAX,Novavax Inc,"2,596",75,"2,671",20,134,130,4,,
EVHC,Envision Healthcare Corp,"2,400",271,"2,671",20,134,120,14,,
TROW,T Rowe Price Group Inc,"1,416","1,248","2,664",20,133,71,62,,
LCI,Lannett Co Inc,"2,029",634,"2,663",20,133,101,32,,
CNI,Canadian National Railway Co,"2,034",628,"2,662",20,133,102,31,,
EXPD,Expeditors International of Washington Inc,"2,513",142,"2,655",20,133,126,7,,
HOS,Hornbeck Offshore Services Inc,"1,169","1,485","2,654",20,133,58,74,,
IBKR,Interactive Brokers Group Inc,737,"1,899","2,636",20,132,37,95,,
EGO,Eldorado Gold Corp,"2,456",176,"2,632",20,132,123,9,,
SPPI,Spectrum Pharmaceuticals Inc,"2,412",203,"2,615",20,131,121,10,,
CMCM,Cheetah Mobile Inc,803,"1,807","2,610",20,131,40,90,,
CBL,CBL & Associates Properties Inc,"1,211","1,389","2,600",20,130,61,69,,
SNY,Sanofi,"1,449","1,149","2,598",20,130,72,57,,
ZYNE,Zynerba Pharmaceuticals Inc,"1,337","1,260","2,597",20,130,67,63,,
CGNX,Cognex Corp,"1,624",966,"2,590",20,130,81,48,,
RDSB,Royal Dutch Shell,756,"1,832","2,588",20,129,38,92,,
NBL,Noble Energy Inc,"1,956",630,"2,586",20,129,98,32,,
GLPI,Gaming and Leisure Properties Inc,"1,526","1,056","2,582",20,129,76,53,,
KW,Kennedy-Wilson Holdings Inc,35,"2,542","2,577",20,129,2,127,,
SNA,Snap-on Inc,410,"2,166","2,576",20,129,21,108,,
EL,Estee Lauder Cos Inc/The,"1,916",657,"2,573",20,129,96,33,,
AVXS,Avexis Inc,"1,209","1,362","2,571",20,129,60,68,,
ZTO,ZTO Express Cayman Inc,"1,629",939,"2,568",20,128,81,47,,
BYD,Boyd Gaming Corp,"1,886",676,"2,562",20,128,94,34,,
ATHN,athenahealth Inc,"1,269","1,285","2,554",20,128,63,64,,
NVO,Novo Nordisk A/S,938,"1,612","2,550",20,128,47,81,,
SID,Cia Siderurgica Nacional SA,"1,619",927,"2,546",20,127,81,46,,
ZN,Zion Oil & Gas Inc,"1,676",863,"2,539",20,127,84,43,,
CIE,Cobalt International Energy Inc,"2,323",212,"2,535",20,127,116,11,,
CNX,CONSOL Energy Inc,"1,632",894,"2,526",20,126,82,45,,
TRU,TransUnion,"1,251","1,256","2,507",20,125,63,63,,
IRT,Independence Realty Trust Inc,926,"1,579","2,505",20,125,46,79,,
VNDA,Vanda Pharmaceuticals Inc,"2,368",125,"2,493",20,125,118,6,,
WLKP,Westlake Chemical Partners LP,17,"2,466","2,483",20,124,1,123,,
PAH,Platform Specialty Products Corp,"2,315",165,"2,480",20,124,116,8,,
TMO,Thermo Fisher Scientific Inc,"1,659",817,"2,476",20,124,83,41,,
BRCD,Brocade Communications Systems Inc,"1,146","1,330","2,476",20,124,57,67,,
SYNA,Synaptics Inc,"1,081","1,394","2,475",20,124,54,70,,
YEXT,Yext Inc,"1,605",867,"2,472",20,124,80,43,,
HOMB,Home BancShares Inc/AR,"1,805",666,"2,471",20,124,90,33,,
TGNA,TEGNA Inc,"2,141",328,"2,469",20,123,107,16,,
Z,Zillow Group Inc,"1,527",937,"2,464",20,123,76,47,,
LE,Lands' End Inc,"1,092","1,366","2,458",20,123,55,68,,
SEE,Sealed Air Corp,"1,715",738,"2,453",20,123,86,37,,
CS,Credit Suisse Group AG,"2,118",333,"2,451",20,123,106,17,,
BIG,Big Lots Inc,"1,946",504,"2,450",20,123,97,25,,
PPG,PPG Industries Inc,"1,476",967,"2,443",20,122,74,48,,
MEET,Meet Group Inc/The,447,"1,996","2,443",20,122,22,100,,
PTC,PTC Inc,"2,184",254,"2,438",20,122,109,13,,
NYCB,New York Community Bancorp Inc,"1,340","1,095","2,435",20,122,67,55,,
JACK,Jack in the Box Inc,"1,947",473,"2,420",20,121,97,24,,
COHR,Coherent Inc,"1,170","1,250","2,420",20,121,59,63,,
MXIM,Maxim Integrated Products Inc,"1,942",470,"2,412",20,121,97,24,,
APO,Apollo Global Management LLC,"1,379","1,020","2,399",20,120,69,51,,
GOLD,Randgold Resources Ltd,"1,854",539,"2,393",20,120,93,27,,
DISCK,Discovery Communications Inc,"1,595",798,"2,393",20,120,80,40,,
SIX,Six Flags Entertainment Corp,"1,115","1,274","2,389",20,119,56,64,,
PLCE,Children's Place Inc/The,"1,580",803,"2,383",20,119,79,40,,
XBIT,XBiotech Inc,215,"2,163","2,378",20,119,11,108,,
DSW,DSW Inc,"1,788",584,"2,372",20,119,89,29,,
PTEN,Patterson-UTI Energy Inc,"1,549",821,"2,370",20,119,77,41,,
FTNT,Fortinet Inc,"1,046","1,322","2,368",20,118,52,66,,
FRAN,Francesca's Holdings Corp,395,"1,971","2,366",20,118,20,99,,
MTOR,Meritor Inc,957,"1,404","2,361",20,118,48,70,,
OZRK,Bank of the Ozarks,"2,257",103,"2,360",20,118,113,5,,
CI,Cigna Corp,966,"1,394","2,360",20,118,48,70,,
PAYX,Paychex Inc,"2,123",229,"2,352",20,118,106,11,,
MAS,Masco Corp,"1,776",566,"2,342",20,117,89,28,,
SBRA,Sabra Health Care REIT Inc,"1,956",382,"2,338",20,117,98,19,,
TIME,Time Inc,"1,745",592,"2,337",20,117,87,30,,
GIMO,Gigamon Inc,"1,115","1,217","2,332",20,117,56,61,,
FRED,Fred's Inc,"1,295","1,031","2,326",20,116,65,52,,
TWOU,2U Inc,547,"1,779","2,326",20,116,27,89,,
MBT,Mobile TeleSystems PJSC,"2,182",132,"2,314",20,116,109,7,,
PPC,Pilgrim's Pride Corp,"1,145","1,164","2,309",20,115,57,58,,
ERI,Eldorado Resorts Inc,"1,605",703,"2,308",20,115,80,35,,
FBR,Fibria Celulose SA,"1,579",728,"2,307",20,115,79,36,,
SHPG,Shire PLC,"1,252","1,040","2,292",20,115,63,52,,
EAT,Brinker International Inc,557,"1,732","2,289",20,114,28,87,,
LAZ,Lazard Ltd,"2,081",192,"2,273",20,114,104,10,,
BW,Babcock & Wilcox Enterprises Inc,"1,286",983,"2,269",20,113,64,49,,
SCS,Steelcase Inc,"1,902",349,"2,251",20,113,95,17,,
AGNC,AGNC Investment Corp,"1,874",376,"2,250",20,113,94,19,,
ROST,Ross Stores Inc,"1,181","1,068","2,249",20,112,59,53,,
GFI,Gold Fields Ltd,"2,007",240,"2,247",20,112,100,12,,
MZOR,Mazor Robotics Ltd,"1,649",596,"2,245",20,112,82,30,,
VIAV,Viavi Solutions Inc,"1,377",862,"2,239",20,112,69,43,,
BEN,Franklin Resources Inc,"1,298",941,"2,239",20,112,65,47,,
TPX,Tempur Sealy International Inc,924,"1,308","2,232",20,112,46,65,,
OLN,Olin Corp,"1,790",434,"2,224",20,111,90,22,,
CDZI,Cadiz Inc,685,"1,533","2,218",20,111,34,77,,
TS,Tenaris SA,"2,113",102,"2,215",20,111,106,5,,
PRTY,Party City Holdco Inc,215,"2,000","2,215",20,111,11,100,,
DOV,Dover Corp,"1,644",567,"2,211",20,111,82,28,,
SRCI,SRC Energy Inc,"2,197",12,"2,209",20,110,110,1,,
TRUE,TrueCar Inc,"1,571",636,"2,207",20,110,79,32,,
FSC,Fifth Street Finance Corp,"2,088",104,"2,192",20,110,104,5,,
IMAX,IMAX Corp,"1,180","1,009","2,189",20,109,59,50,,
FLXN,Flexion Therapeutics Inc,"1,786",396,"2,182",20,109,89,20,,
CAMT,Camtek Ltd/Israel,151,"2,013","2,164",20,108,8,101,,
WIX,Wix.com Ltd,"1,567",580,"2,147",20,107,78,29,,
TRGP,Targa Resources Corp,"1,410",734,"2,144",20,107,71,37,,
SCSS,Select Comfort Corp,648,"1,495","2,143",20,107,32,75,,
SJM,JM Smucker Co/The,"1,372",768,"2,140",20,107,69,38,,
BC,Brunswick Corp/DE,"2,004",133,"2,137",20,107,100,7,,
WGO,Winnebago Industries Inc,"1,172",959,"2,131",20,107,59,48,,
ATHX,Athersys Inc,"1,911",217,"2,128",20,106,96,11,,
GES,Guess? Inc,"1,252",864,"2,116",20,106,63,43,,
MYGN,Myriad Genetics Inc,"1,121",993,"2,114",20,106,56,50,,
HA,Hawaiian Holdings Inc,"1,120",987,"2,107",20,105,56,49,,
RES,RPC Inc,878,"1,222","2,100",20,105,44,61,,
QVCA,Liberty Interactive Corp QVC Group,"1,706",392,"2,098",20,105,85,20,,
NLSN,Nielsen Holdings PLC,901,"1,194","2,095",20,105,45,60,,
RENN,Renren Inc,"1,669",421,"2,090",20,105,83,21,,
IDCC,InterDigital Inc/PA,"1,530",551,"2,081",20,104,77,28,,
CYTR,CytRx Corp,"2,069",11,"2,080",20,104,103,1,,
FORM,FormFactor Inc,"1,826",250,"2,076",20,104,91,13,,
NMM,Navios Maritime Partners LP,"1,146",926,"2,072",20,104,57,46,,
MDCO,Medicines Co/The,927,"1,143","2,070",20,104,46,57,,
OMER,Omeros Corp,"1,490",565,"2,055",20,103,75,28,,
HCP,HCP Inc,"1,210",836,"2,046",20,102,61,42,,
HOLX,Hologic Inc,987,"1,048","2,035",20,102,49,52,,
AMCX,AMC Networks Inc,"1,495",531,"2,026",20,101,75,27,,
HCI,HCI Group Inc,482,"1,536","2,018",20,101,24,77,,
UN,Unilever NV,"1,820",194,"2,014",20,101,91,10,,
RE,Everest Re Group Ltd,317,"1,697","2,014",20,101,16,85,,
BRS,Bristow Group Inc,"1,197",792,"1,989",20,99,60,40,,
DY,Dycom Industries Inc,"1,295",684,"1,979",20,99,65,34,,
DLR,Digital Realty Trust Inc,"1,449",527,"1,976",20,99,72,26,,
VTR,Ventas Inc,607,"1,369","1,976",20,99,30,68,,
FND,Floor & Decor Holdings Inc,"1,440",533,"1,973",20,99,72,27,,
STT,State Street Corp,"1,383",590,"1,973",20,99,69,30,,
ROK,Rockwell Automation Inc,"1,360",603,"1,963",20,98,68,30,,
TEX,Terex Corp,"1,328",634,"1,962",20,98,66,32,,
AERI,Aerie Pharmaceuticals Inc,"1,486",469,"1,955",20,98,74,23,,
MTZ,MasTec Inc,"1,286",665,"1,951",20,98,64,33,,
NADL,North Atlantic Drilling Ltd,116,"1,834","1,950",20,98,6,92,,
ZBH,Zimmer Biomet Holdings Inc,"1,678",266,"1,944",20,97,84,13,,
BUFF,Blue Buffalo Pet Products Inc,876,"1,060","1,936",20,97,44,53,,
AEP,American Electric Power Co Inc,"1,468",461,"1,929",20,96,73,23,,
FCB,FCB Financial Holdings Inc,34,"1,888","1,922",20,96,2,94,,
DNKN,Dunkin' Brands Group Inc,911,"1,010","1,921",20,96,46,51,,
QDEL,Quidel Corp,"1,717",200,"1,917",20,96,86,10,,
CAMP,CalAmp Corp,"1,631",282,"1,913",20,96,82,14,,
ARCC,Ares Capital Corp,"1,215",698,"1,913",20,96,61,35,,
EXP,Eagle Materials Inc,"1,442",470,"1,912",20,96,72,24,,
ESPR,Esperion Therapeutics Inc,"1,593",315,"1,908",20,95,80,16,,
HRB,H&R Block Inc,965,943,"1,908",20,95,48,47,,
A,Agilent Technologies Inc,"1,166",740,"1,906",20,95,58,37,,
SAFM,Sanderson Farms Inc,"1,083",822,"1,905",20,95,54,41,,
FANG,Diamondback Energy Inc,"1,470",430,"1,900",20,95,74,22,,
SGEN,Seattle Genetics Inc,664,"1,234","1,898",20,95,33,62,,
ACHN,Achillion Pharmaceuticals Inc,"1,771",117,"1,888",20,94,89,6,,
BBD,Banco Bradesco SA,"1,146",739,"1,885",20,94,57,37,,
CARS,Cars.com Inc,290,"1,590","1,880",20,94,15,80,,
CCC,Calgon Carbon Corp,"1,694",184,"1,878",20,94,85,9,,
DNR,Denbury Resources Inc,"1,501",375,"1,876",20,94,75,19,,
AXDX,Accelerate Diagnostics Inc,935,925,"1,860",20,93,47,46,,
KIM,Kimco Realty Corp,"1,411",445,"1,856",20,93,71,22,,
BOFI,BofI Holding Inc,984,869,"1,853",20,93,49,43,,
TSS,Total System Services Inc,"1,685",164,"1,849",20,92,84,8,,
SCG,SCANA Corp,507,"1,334","1,841",20,92,25,67,,
TDC,Teradata Corp,"1,793",47,"1,840",20,92,90,2,,
DATA,Tableau Software Inc,"1,647",190,"1,837",20,92,82,10,,
SWK,Stanley Black & Decker Inc,"1,242",595,"1,837",20,92,62,30,,
PCAR,PACCAR Inc,"1,369",464,"1,833",20,92,68,23,,
CHGG,Chegg Inc,"1,298",523,"1,821",20,91,65,26,,
RGR,Sturm Ruger & Co Inc,971,850,"1,821",20,91,49,43,,
RSPP,RSP Permian Inc,"1,696",122,"1,818",20,91,85,6,,
INO,Inovio Pharmaceuticals Inc,"1,364",443,"1,807",20,90,68,22,,
DVMT,Dell Technologies Inc Class V,"1,508",294,"1,802",20,90,75,15,,
SNE,Sony Corp,"1,323",476,"1,799",20,90,66,24,,
RGEN,Repligen Corp,762,"1,036","1,798",20,90,38,52,,
CDNS,Cadence Design Systems Inc,"1,109",683,"1,792",20,90,55,34,,
NBIX,Neurocrine Biosciences Inc,"1,576",207,"1,783",20,89,79,10,,
FGEN,FibroGen Inc,"1,527",252,"1,779",20,89,76,13,,
CALA,Calithera Biosciences Inc,"1,536",237,"1,773",20,89,77,12,,
OMC,Omnicom Group Inc,949,821,"1,770",20,89,47,41,,
CMRE,Costamare Inc,"1,275",489,"1,764",20,88,64,24,,
IDTI,Integrated Device Technology Inc,"1,434",328,"1,762",20,88,72,16,,
STON,StoneMor Partners LP,"1,170",585,"1,755",20,88,59,29,,
CRR,CARBO Ceramics Inc,860,895,"1,755",20,88,43,45,,
CARA,Cara Therapeutics Inc,"1,305",443,"1,748",20,87,65,22,,
HBM,Hudbay Minerals Inc,"1,362",385,"1,747",20,87,68,19,,
TECD,Tech Data Corp,824,922,"1,746",20,87,41,46,,
GPOR,Gulfport Energy Corp,"1,188",556,"1,744",20,87,59,28,,
EMES,Emerge Energy Services LP,"1,048",693,"1,741",20,87,52,35,,
MHK,Mohawk Industries Inc,"1,391",341,"1,732",20,87,70,17,,
KRNY,Kearny Financial Corp/MD,"1,675",55,"1,730",20,87,84,3,,
OKTA,Okta Inc,987,742,"1,729",20,86,49,37,,
LHO,LaSalle Hotel Properties,"1,704",21,"1,725",20,86,85,1,,
NXRT,NexPoint Residential Trust Inc,20,"1,701","1,721",20,86,1,85,,
SUPN,Supernus Pharmaceuticals Inc,"1,433",285,"1,718",20,86,72,14,,
BEAT,BioTelemetry Inc,"1,229",480,"1,709",20,85,61,24,,
CUDA,Barracuda Networks Inc,"1,169",540,"1,709",20,85,58,27,,
HDSN,Hudson Technologies Inc,362,"1,340","1,702",20,85,18,67,,
YRD,Yirendai Ltd,"1,235",464,"1,699",20,85,62,23,,
AUPH,Aurinia Pharmaceuticals Inc,"1,343",353,"1,696",20,85,67,18,,
ATI,Allegheny Technologies Inc,"1,429",266,"1,695",20,85,71,13,,
JMEI,Jumei International Holding Ltd,"1,348",342,"1,690",20,85,67,17,,
GPI,Group 1 Automotive Inc,"1,577",109,"1,686",20,84,79,5,,
MC,Moelis & Co,"1,242",441,"1,683",20,84,62,22,,
LEA,Lear Corp,"1,242",435,"1,677",20,84,62,22,,
SYY,Sysco Corp,"1,366",310,"1,676",20,84,68,16,,
IPI,Intrepid Potash Inc,"1,227",434,"1,661",20,83,61,22,,
PGNX,Progenics Pharmaceuticals Inc,"1,484",175,"1,659",20,83,74,9,,
MPLX,MPLX LP,"1,056",600,"1,656",20,83,53,30,,
KL,Kirkland Lake Gold Ltd,"1,053",603,"1,656",15,110,70,40,,
XEL,Xcel Energy Inc,"1,624",20,"1,644",20,82,81,1,,
CFX,Colfax Corp,"1,204",435,"1,639",20,82,60,22,,
KLAC,KLA-Tencor Corp,"1,097",542,"1,639",20,82,55,27,,
CLLS,Cellectis SA,"1,184",445,"1,629",20,81,59,22,,
ATHM,Autohome Inc,949,680,"1,629",20,81,47,34,,
SHLM,A Schulman Inc,"1,604",24,"1,628",20,81,80,1,,
PCG,PG&E Corp,"1,471",156,"1,627",20,81,74,8,,
TEAM,Atlassian Corp PLC,"1,450",172,"1,622",20,81,73,9,,
QGEN,QIAGEN NV,821,800,"1,621",20,81,41,40,,
SSYS,Stratasys Ltd,"1,133",484,"1,617",20,81,57,24,,
CAVM,Cavium Inc,735,882,"1,617",20,81,37,44,,
DF,Dean Foods Co,"1,234",378,"1,612",20,81,62,19,,
BLK,BlackRock Inc,637,973,"1,610",20,81,32,49,,
NAVI,Navient Corp,501,"1,105","1,606",20,80,25,55,,
XEC,Cimarex Energy Co,993,609,"1,602",20,80,50,30,,
PCRX,Pacira Pharmaceuticals Inc/DE,826,763,"1,589",20,79,41,38,,
SFL,Ship Finance International Ltd,"1,342",241,"1,583",20,79,67,12,,
SYK,Stryker Corp,"1,006",577,"1,583",20,79,50,29,,
ADC,Agree Realty Corp,"1,442",137,"1,579",20,79,72,7,,
XON,Intrexon Corp,900,674,"1,574",20,79,45,34,,
PSA,Public Storage,838,736,"1,574",20,79,42,37,,
AXTA,Axalta Coating Systems Ltd,"1,124",448,"1,572",20,79,56,22,,
VNOM,Viper Energy Partners LP,"1,549",16,"1,565",20,78,77,1,,
CIM,Chimera Investment Corp,"1,131",433,"1,564",20,78,57,22,,
ALV,Autoliv Inc,"1,034",530,"1,564",20,78,52,27,,
GBX,Greenbrier Cos Inc/The,"1,428",134,"1,562",20,78,71,7,,
POST,Post Holdings Inc,"1,430",116,"1,546",20,77,72,6,,
HTHT,China Lodging Group Ltd,"1,116",430,"1,546",20,77,56,22,,
CM,Canadian Imperial Bank of Commerce,826,715,"1,541",20,77,41,36,,
SMCI,Super Micro Computer Inc,"1,199",330,"1,529",20,76,60,17,,
PKG,Packaging Corp of America,"1,143",386,"1,529",20,76,57,19,,
WPRT,Westport Fuel Systems Inc,"1,251",273,"1,524",20,76,63,14,,
WPZ,Williams Partners LP,"1,222",299,"1,521",20,76,61,15,,
RY,Royal Bank of Canada,662,854,"1,516",20,76,33,43,,
FLT,FleetCor Technologies Inc,"1,217",298,"1,515",20,76,61,15,,
ING,ING Groep NV,"1,165",350,"1,515",20,76,58,18,,
SAP,SAP SE,"1,302",212,"1,514",20,76,65,11,,
MITK,Mitek Systems Inc,"1,065",447,"1,512",20,76,53,22,,
CARB,Carbonite Inc,"1,279",228,"1,507",20,75,64,11,,
DSX,Diana Shipping Inc,"1,015",492,"1,507",20,75,51,25,,
XRX,Xerox Corp,"1,341",164,"1,505",20,75,67,8,,
RYN,Rayonier Inc,"1,301",204,"1,505",20,75,65,10,,
BWA,BorgWarner Inc,"1,105",397,"1,502",20,75,55,20,,
MAA,Mid-America Apartment Communities Inc,849,650,"1,499",20,75,42,33,,
LNC,Lincoln National Corp,921,569,"1,490",20,75,46,28,,
PTR,PetroChina Co Ltd,"1,477",7,"1,484",20,74,74,0,,
QSR,Restaurant Brands International Inc,491,987,"1,478",20,74,25,49,,
CVI,CVR Energy Inc,586,887,"1,473",20,74,29,44,,
LPI,Laredo Petroleum Inc,"1,299",167,"1,466",20,73,65,8,,
MIDD,Middleby Corp/The,"1,101",364,"1,465",20,73,55,18,,
CMP,Compass Minerals International Inc,591,871,"1,462",20,73,30,44,,
AN,AutoNation Inc,793,666,"1,459",20,73,40,33,,
STNG,Scorpio Tankers Inc,"1,356",101,"1,457",20,73,68,5,,
OLLI,Ollie's Bargain Outlet Holdings Inc,"1,383",68,"1,451",20,73,69,3,,
PRTK,Paratek Pharmaceuticals Inc,720,727,"1,447",20,72,36,36,,
SBLK,Star Bulk Carriers Corp,898,543,"1,441",20,72,45,27,,
TGTX,TG Therapeutics Inc,"1,121",318,"1,439",20,72,56,16,,
ACTG,Acacia Research Corp,905,529,"1,434",20,72,45,26,,
CIT,CIT Group Inc,"1,114",319,"1,433",20,72,56,16,,
HMY,Harmony Gold Mining Co Ltd,"1,325",101,"1,426",20,71,66,5,,
PFPT,Proofpoint Inc,887,535,"1,422",20,71,44,27,,
PACB,Pacific Biosciences of California Inc,"1,029",392,"1,421",20,71,51,20,,
NVRO,Nevro Corp,826,587,"1,413",20,71,41,29,,
PLPM,Planet Payment Inc,"1,351",61,"1,412",20,71,68,3,,
SUN,Sunoco LP,"1,066",328,"1,394",20,70,53,16,,
CVRR,CVR Refining LP,"1,272",121,"1,393",20,70,64,6,,
GOOS,Canada Goose Holdings Inc,"1,181",209,"1,390",20,70,59,10,,
ERII,Energy Recovery Inc,"1,372",16,"1,388",20,69,69,1,,
FDS,FactSet Research Systems Inc,212,"1,169","1,381",20,69,11,58,,
MUR,Murphy Oil Corp,754,623,"1,377",20,69,38,31,,
CTSO,CytoSorbents Corp,"1,327",46,"1,373",20,69,66,2,,
SSW,Seaspan Corp,855,515,"1,370",20,69,43,26,,
ONCE,Spark Therapeutics Inc,"1,114",253,"1,367",20,68,56,13,,
INFO,IHS Markit Ltd,984,375,"1,359",20,68,49,19,,
STRP,Straight Path Communications Inc,721,635,"1,356",20,68,36,32,,
ARNA,Arena Pharmaceuticals Inc,956,397,"1,353",20,68,48,20,,
INFN,Infinera Corp,"1,054",296,"1,350",20,68,53,15,,
