Symbol,Name,Call,Put,Tot,Days,Tot ADV,Call ADV,Put ADV
GBT,Global Blood Therapeutics Inc,"2,844",818,"3,662",22,166,129,37
STT,State Street Corp,"2,393","1,232","3,625",22,165,109,56
CORT,Corcept Therapeutics Inc,"2,503","1,121","3,624",22,165,114,51
FLR,Fluor Corp,"2,263","1,346","3,609",22,164,103,61
CENX,Century Aluminum Co,"1,449","2,155","3,604",22,164,66,98
MSI,Motorola Solutions Inc,"2,622",979,"3,601",22,164,119,45
ARLP,Alliance Resource Partners LP,"2,798",802,"3,600",22,164,127,36
NEOS,Neos Therapeutics Inc,"2,953",642,"3,595",22,163,134,29
AMRN,Amarin Corp PLC,"3,070",507,"3,577",22,163,140,23
PCAR,PACCAR Inc,"2,736",833,"3,569",22,162,124,38
MTOR,Meritor Inc,"1,966","1,599","3,565",22,162,89,73
ALRM,Alarm.com Holdings Inc,"3,155",380,"3,535",22,161,143,17
SLCA,US Silica Holdings Inc,"2,080","1,439","3,519",22,160,95,65
NQ,NQ Mobile Inc,"3,023",484,"3,507",22,159,137,22
XCO,EXCO Resources Inc,"2,713",793,"3,506",22,159,123,36
IMPV,Imperva Inc,"3,419",85,"3,504",22,159,155,4
MTW,Manitowoc Co Inc/The,"2,743",751,"3,494",22,159,125,34
CERN,Cerner Corp,"2,489",994,"3,483",22,158,113,45
CGNX,Cognex Corp,"1,996","1,485","3,481",22,158,91,68
PSTI,Pluristem Therapeutics Inc,"3,468",10,"3,478",22,158,158,0
BSFT,BroadSoft Inc,"2,267","1,184","3,451",22,157,103,54
TERP,TerraForm Power Inc,"1,600","1,841","3,441",22,156,73,84
CONN,Conn's Inc,"2,601",836,"3,437",22,156,118,38
HALO,Halozyme Therapeutics Inc,"3,089",346,"3,435",22,156,140,16
KBR,KBR Inc,"2,309","1,124","3,433",22,156,105,51
CXO,Concho Resources Inc,"1,529","1,881","3,410",22,155,70,86
AAXN,Axon Enterprise Inc,"1,265","2,144","3,409",22,155,58,97
TD,Toronto-Dominion Bank/The,"2,654",750,"3,404",22,155,121,34
FLT,FleetCor Technologies Inc,"1,217","2,187","3,404",22,155,55,99
FSM,Fortuna Silver Mines Inc,"3,291",94,"3,385",22,154,150,4
ABB,ABB Ltd,"3,237",144,"3,381",22,154,147,7
AJRD,Aerojet Rocketdyne Holdings Inc,"2,849",530,"3,379",22,154,130,24
DRI,Darden Restaurants Inc,"2,368","1,009","3,377",22,154,108,46
RGNX,REGENXBIO Inc,"1,853","1,516","3,369",20,168,93,76
CHL,China Mobile Ltd,"2,399",954,"3,353",22,152,109,43
PLAY,Dave & Buster's Entertainment Inc,"1,542","1,799","3,341",22,152,70,82
AU,AngloGold Ashanti Ltd,"2,247","1,092","3,339",22,152,102,50
PZZA,Papa John's International Inc,"1,678","1,659","3,337",22,152,76,75
PAAS,Pan American Silver Corp,"2,178","1,148","3,326",22,151,99,52
LXRX,Lexicon Pharmaceuticals Inc,471,"2,851","3,322",22,151,21,130
RY,Royal Bank of Canada,"1,794","1,523","3,317",22,151,82,69
FINL,Finish Line Inc/The,"2,062","1,254","3,316",22,151,94,57
CNI,Canadian National Railway Co,"2,886",426,"3,312",22,151,131,19
WES,Western Gas Partners LP,380,"2,918","3,298",22,150,17,133
MULE,MuleSoft Inc,"1,319","1,971","3,290",22,150,60,90
PI,Impinj Inc,"2,006","1,282","3,288",22,149,91,58
PAYC,Paycom Software Inc,"2,134","1,153","3,287",22,149,97,52
HP,Helmerich & Payne Inc,"1,958","1,285","3,243",22,147,89,58
ADMS,Adamas Pharmaceuticals Inc,"1,528","1,713","3,241",20,162,76,86
CRR,CARBO Ceramics Inc,"2,043","1,185","3,228",22,147,93,54
INSY,Insys Therapeutics Inc,"1,617","1,609","3,226",22,147,74,73
FRTA,Forterra Inc,"2,763",457,"3,220",22,146,126,21
GPC,Genuine Parts Co,"2,089","1,120","3,209",22,146,95,51
SEDG,SolarEdge Technologies Inc,"2,758",450,"3,208",22,146,125,20
XNET,Xunlei Ltd,"2,702",503,"3,205",22,146,123,23
CLMT,Calumet Specialty Products Partners LP,"2,081","1,123","3,204",22,146,95,51
HZNP,Horizon Pharma Plc,"2,569",628,"3,197",22,145,117,29
BGCP,BGC Partners Inc,"2,369",791,"3,160",22,144,108,36
NLSN,Nielsen Holdings PLC,"1,188","1,965","3,153",22,143,54,89
JILL,J. Jill Inc,"1,950","1,198","3,148",22,143,89,54
XL,XL Group Ltd,"1,265","1,875","3,140",22,143,58,85
SHW,Sherwin-Williams Co/The,"1,946","1,189","3,135",22,143,88,54
CDNS,Cadence Design Systems Inc,"2,694",440,"3,134",22,142,122,20
SC,Santander Consumer USA Holdings Inc,"1,891","1,240","3,131",22,142,86,56
AEO,American Eagle Outfitters Inc,"1,651","1,479","3,130",22,142,75,67
BAS,Basic Energy Services Inc,"3,088",37,"3,125",22,142,140,2
CI,Cigna Corp,"1,499","1,623","3,122",22,142,68,74
ERF,Enerplus Corp,"2,242",874,"3,116",22,142,102,40
AAN,Aaron's Inc,"1,105","2,004","3,109",22,141,50,91
TRVG,Trivago NV,"1,544","1,560","3,104",22,141,70,71
NRZ,New Residential Investment Corp,"1,840","1,239","3,079",22,140,84,56
SPGI,S&P Global Inc,"1,689","1,388","3,077",22,140,77,63
VIAV,Viavi Solutions Inc,"1,221","1,848","3,069",22,140,56,84
WPRT,Westport Fuel Systems Inc,"2,787",281,"3,068",22,139,127,13
R,Ryder System Inc,672,"2,391","3,063",22,139,31,109
HST,Host Hotels & Resorts Inc,934,"2,119","3,053",22,139,42,96
GLPI,Gaming and Leisure Properties Inc,671,"2,378","3,049",22,139,31,108
GERN,Geron Corp,"2,581",445,"3,026",22,138,117,20
WETF,WisdomTree Investments Inc,"2,558",436,"2,994",22,136,116,20
BGS,B&G Foods Inc,"2,564",429,"2,993",22,136,117,20
CPN,Calpine Corp,"2,815",172,"2,987",22,136,128,8
DXCM,DexCom Inc,"1,667","1,313","2,980",22,135,76,60
NKTR,Nektar Therapeutics,"1,555","1,414","2,969",22,135,71,64
RMBS,Rambus Inc,"2,563",398,"2,961",22,135,117,18
CNQ,Canadian Natural Resources Ltd,"2,074",870,"2,944",22,134,94,40
AXL,American Axle & Manufacturing Holdings Inc,666,"2,277","2,943",22,134,30,104
ACLS,Axcelis Technologies Inc,"2,762",175,"2,937",22,134,126,8
HDSN,Hudson Technologies Inc,643,"2,289","2,932",22,133,29,104
FIVE,Five Below Inc,"1,964",960,"2,924",22,133,89,44
RMTI,Rockwell Medical Inc,"2,547",365,"2,912",22,132,116,17
Z,Zillow Group Inc,"1,700","1,206","2,906",22,132,77,55
OC,Owens Corning,"2,259",644,"2,903",22,132,103,29
LLNW,Limelight Networks Inc,"2,754",112,"2,866",22,130,125,5
SONC,Sonic Corp,"1,083","1,768","2,851",22,130,49,80
QVCA,Liberty Interactive Corp QVC Group,"1,166","1,678","2,844",22,129,53,76
GHL,Greenhill & Co Inc,"1,264","1,577","2,841",22,129,57,72
SAGE,Sage Therapeutics Inc,"1,669","1,162","2,831",22,129,76,53
NAV,Navistar International Corp,"1,348","1,476","2,824",22,128,61,67
AER,AerCap Holdings NV,"2,726",96,"2,822",22,128,124,4
RDUS,Radius Health Inc,"2,213",608,"2,821",22,128,101,28
SFL,Ship Finance International Ltd,"2,393",426,"2,819",22,128,109,19
GOLD,Randgold Resources Ltd,"1,923",896,"2,819",22,128,87,41
FMC,FMC Corp,"1,965",851,"2,816",22,128,89,39
DEPO,Depomed Inc,896,"1,911","2,807",22,128,41,87
TAHO,Tahoe Resources Inc,"1,930",864,"2,794",22,127,88,39
GNRC,Generac Holdings Inc,"2,067",726,"2,793",22,127,94,33
PPL,PPL Corp,"2,126",655,"2,781",22,126,97,30
USCR,US Concrete Inc,"1,060","1,718","2,778",22,126,48,78
CB,Chubb Ltd,"1,685","1,088","2,773",22,126,77,49
JKS,JinkoSolar Holding Co Ltd,"1,390","1,374","2,764",22,126,63,62
NTGR,NETGEAR Inc,"2,238",512,"2,750",22,125,102,23
NBL,Noble Energy Inc,"1,994",749,"2,743",22,125,91,34
RES,RPC Inc,339,"2,400","2,739",22,125,15,109
GBX,Greenbrier Cos Inc/The,"2,105",632,"2,737",22,124,96,29
PSA,Public Storage,961,"1,762","2,723",22,124,44,80
TEF,Telefonica SA,"1,097","1,624","2,721",22,124,50,74
RGLD,Royal Gold Inc,"1,502","1,210","2,712",22,123,68,55
XRAY,DENTSPLY SIRONA Inc,"2,326",380,"2,706",22,123,106,17
GRA,WR Grace & Co,"1,703","1,002","2,705",22,123,77,46
UN,Unilever NV,899,"1,806","2,705",22,123,41,82
DF,Dean Foods Co,"2,048",644,"2,692",22,122,93,29
CGI,Celadon Group Inc,"1,293","1,394","2,687",22,122,59,63
SAND,Sandstorm Gold Ltd,"2,384",299,"2,683",22,122,108,14
NVCR,Novocure Ltd,"1,211","1,467","2,678",22,122,55,67
SYNT,Syntel Inc,"2,173",502,"2,675",22,122,99,23
ADS,Alliance Data Systems Corp,"1,677",996,"2,673",22,122,76,45
TECD,Tech Data Corp,254,"2,416","2,670",22,121,12,110
JMEI,Jumei International Holding Ltd,823,"1,846","2,669",22,121,37,84
HXL,Hexcel Corp,980,"1,687","2,667",22,121,45,77
CHS,Chico's FAS Inc,281,"2,385","2,666",22,121,13,108
NYCB,New York Community Bancorp Inc,"1,089","1,575","2,664",22,121,50,72
OSUR,OraSure Technologies Inc,"2,294",362,"2,656",22,121,104,16
LNC,Lincoln National Corp,"1,366","1,282","2,648",22,120,62,58
SEE,Sealed Air Corp,"2,319",326,"2,645",22,120,105,15
ETR,Entergy Corp,724,"1,918","2,642",22,120,33,87
YRD,Yirendai Ltd,"1,384","1,257","2,641",22,120,63,57
SCG,SCANA Corp,"1,136","1,503","2,639",22,120,52,68
ERII,Energy Recovery Inc,"2,457",180,"2,637",22,120,112,8
CAG,Conagra Brands Inc,"1,881",754,"2,635",22,120,86,34
ELY,Callaway Golf Co,"2,149",479,"2,628",22,119,98,22
DHT,DHT Holdings Inc,"2,197",430,"2,627",22,119,100,20
ATRS,Antares Pharma Inc,"2,203",420,"2,623",22,119,100,19
SM,SM Energy Co,"1,457","1,166","2,623",22,119,66,53
BPL,Buckeye Partners LP,"1,398","1,219","2,617",22,119,64,55
WUBA,58.com Inc,"1,760",849,"2,609",22,119,80,39
GGB,Gerdau SA,"2,362",245,"2,607",22,119,107,11
ENB,Enbridge Inc,"2,130",477,"2,607",22,119,97,22
NUAN,Nuance Communications Inc,"1,901",700,"2,601",22,118,86,32
ATHM,Autohome Inc,"1,455","1,145","2,600",22,118,66,52
VSAR,Versartis Inc,"1,809",790,"2,599",22,118,82,36
SIVB,SVB Financial Group,"1,287","1,310","2,597",22,118,59,60
TROW,T Rowe Price Group Inc,"1,658",927,"2,585",22,118,75,42
HTHT,China Lodging Group Ltd,"1,713",868,"2,581",22,117,78,39
AYI,Acuity Brands Inc,"1,472","1,108","2,580",22,117,67,50
BLDP,Ballard Power Systems Inc,"2,351",212,"2,563",22,117,107,10
CPE,Callon Petroleum Co,"2,036",527,"2,563",22,117,93,24
CVRR,CVR Refining LP,"2,098",463,"2,561",22,116,95,21
BWA,BorgWarner Inc,"1,400","1,160","2,560",22,116,64,53
MPLX,MPLX LP,"1,998",560,"2,558",22,116,91,25
MLM,Martin Marietta Materials Inc,"1,217","1,339","2,556",22,116,55,61
GEL,Genesis Energy LP,"2,046",506,"2,552",22,116,93,23
DLPH,Delphi Automotive PLC,941,"1,606","2,547",22,116,43,73
COHR,Coherent Inc,"1,240","1,297","2,537",22,115,56,59
RPM,RPM International Inc,"1,919",611,"2,530",22,115,87,28
XYL,Xylem Inc/NY,"2,117",412,"2,529",22,115,96,19
GALT,Galectin Therapeutics Inc,"2,004",525,"2,529",22,115,91,24
SKT,Tanger Factory Outlet Centers Inc,667,"1,862","2,529",22,115,30,85
CAA,CalAtlantic Group Inc,"1,993",535,"2,528",22,115,91,24
VTR,Ventas Inc,"1,411","1,117","2,528",22,115,64,51
TPX,Tempur Sealy International Inc,"1,576",942,"2,518",22,114,72,43
I,Intelsat SA,"1,582",927,"2,509",22,114,72,42
PVH,PVH Corp,"1,315","1,182","2,497",22,114,60,54
XOG,Extraction Oil & Gas Inc,"2,390",105,"2,495",22,113,109,5
SBGL,Sibanye Gold Ltd,379,"2,116","2,495",22,113,17,96
IPGP,IPG Photonics Corp,"1,344","1,148","2,492",22,113,61,52
TSRO,TESARO Inc,954,"1,533","2,487",22,113,43,70
CALM,Cal-Maine Foods Inc,"1,397","1,087","2,484",22,113,64,49
ZEN,Zendesk Inc,"1,053","1,429","2,482",22,113,48,65
HCC,Warrior Met Coal Inc,"1,152","1,328","2,480",22,113,52,60
CE,Celanese Corp,"1,750",721,"2,471",22,112,80,33
CBL,CBL & Associates Properties Inc,282,"2,182","2,464",22,112,13,99
CUBE,CubeSmart,"1,245","1,214","2,459",22,112,57,55
LAZ,Lazard Ltd,"2,096",355,"2,451",22,111,95,16
EAT,Brinker International Inc,"1,267","1,183","2,450",22,111,58,54
MTCH,Match Group Inc,"1,741",701,"2,442",22,111,79,32
BITA,Bitauto Holdings Ltd,"1,627",812,"2,439",22,111,74,37
UHS,Universal Health Services Inc,168,"2,269","2,437",22,111,8,103
TWNK,Hostess Brands Inc,"2,204",231,"2,435",22,111,100,11
REV,Revlon Inc,816,"1,616","2,432",22,111,37,73
XRX,Xerox Corp,"1,860",568,"2,428",22,110,85,26
CG,Carlyle Group LP/The,"1,707",701,"2,408",22,109,78,32
PACB,Pacific Biosciences of California Inc,973,"1,432","2,405",22,109,44,65
SGEN,Seattle Genetics Inc,"1,429",975,"2,404",22,109,65,44
CTRL,Control4 Corp,"1,717",681,"2,398",22,109,78,31
ESPR,Esperion Therapeutics Inc,"1,518",880,"2,398",22,109,69,40
MKSI,MKS Instruments Inc,"1,055","1,329","2,384",22,108,48,60
MTG,MGIC Investment Corp,"1,825",552,"2,377",22,108,83,25
TTS,Tile Shop Holdings Inc,"1,029","1,347","2,376",22,108,47,61
BLCM,Bellicum Pharmaceuticals Inc,"2,177",177,"2,354",22,107,99,8
PPG,PPG Industries Inc,"1,625",726,"2,351",22,107,74,33
WTI,W&T Offshore Inc,"1,424",922,"2,346",22,107,65,42
SJM,JM Smucker Co/The,"1,217","1,119","2,336",22,106,55,51
APD,Air Products & Chemicals Inc,"1,230","1,101","2,331",22,106,56,50
HDB,HDFC Bank Ltd,"1,908",411,"2,319",22,105,87,19
ARNA,Arena Pharmaceuticals Inc,"1,512",801,"2,313",22,105,69,36
MIK,Michaels Cos Inc/The,"2,050",261,"2,311",22,105,93,12
OLLI,Ollie's Bargain Outlet Holdings Inc,"1,463",844,"2,307",22,105,67,38
PIR,Pier 1 Imports Inc,"1,136","1,168","2,304",22,105,52,53
MVIS,MicroVision Inc,"2,268",34,"2,302",22,105,103,2
PBI,Pitney Bowes Inc,"1,481",821,"2,302",22,105,67,37
TEX,Terex Corp,"1,420",870,"2,290",22,104,65,40
A,Agilent Technologies Inc,"1,475",809,"2,284",22,104,67,37
AKAO,Achaogen Inc,"1,567",713,"2,280",22,104,71,32
DBD,Diebold Nixdorf Inc,"1,525",747,"2,272",22,103,69,34
HRTG,Heritage Insurance Holdings Inc,446,"1,826","2,272",22,103,20,83
MC,Moelis & Co,"2,033",229,"2,262",22,103,92,10
IAG,IAMGOLD Corp,"1,630",630,"2,260",22,103,74,29
DSW,DSW Inc,"1,139","1,120","2,259",22,103,52,51
SF,Stifel Financial Corp,345,"1,912","2,257",22,103,16,87
DK,Delek US Holdings Inc,"1,191","1,060","2,251",22,102,54,48
IDTI,Integrated Device Technology Inc,"1,158","1,089","2,247",22,102,53,50
HRTX,Heron Therapeutics Inc,"1,565",676,"2,241",22,102,71,31
AEIS,Advanced Energy Industries Inc,919,"1,307","2,226",22,101,42,59
LINU,LiNiu Technology Group,"1,563",660,"2,223",22,101,71,30
BURL,Burlington Stores Inc,"1,355",867,"2,222",22,101,62,39
SSNI,Silver Spring Networks Inc,"1,580",640,"2,220",22,101,72,29
AAAP,Advanced Accelerator Applications SA,"2,120",73,"2,193",9,244,236,8
SSRM,SSR Mining Inc,975,"1,194","2,169",22,99,44,54
AMPE,Ampio Pharmaceuticals Inc,"1,687",478,"2,165",22,98,77,22
GFI,Gold Fields Ltd,"1,675",490,"2,165",22,98,76,22
AB,AllianceBernstein Holding LP,"1,857",295,"2,152",22,98,84,13
NFX,Newfield Exploration Co,963,"1,187","2,150",22,98,44,54
BGG,Briggs & Stratton Corp,369,"1,781","2,150",22,98,17,81
PAGP,Plains GP Holdings LP,"1,025","1,114","2,139",22,97,47,51
RDN,Radian Group Inc,"1,317",818,"2,135",22,97,60,37
ZAGG,ZAGG Inc,"1,690",431,"2,121",22,96,77,20
CMCO,Columbus McKinnon Corp/NY,"1,058","1,055","2,113",22,96,48,48
BMA,Banco Macro SA,306,"1,793","2,099",22,95,14,82
MYGN,Myriad Genetics Inc,"1,264",834,"2,098",22,95,57,38
JONE,Jones Energy Inc,65,"2,019","2,084",22,95,3,92
BDX,Becton Dickinson and Co,821,"1,261","2,082",22,95,37,57
BIVV,Bioverativ Inc,"1,430",643,"2,073",22,94,65,29
AFSI,AmTrust Financial Services Inc,"1,269",804,"2,073",22,94,58,37
BEN,Franklin Resources Inc,737,"1,327","2,064",22,94,34,60
BRFS,BRF SA,72,"1,988","2,060",22,94,3,90
ODP,Office Depot Inc,772,"1,285","2,057",22,94,35,58
CCUR,Concurrent Computer Corp,521,"1,527","2,048",22,93,24,69
MEIP,MEI Pharma Inc,"2,045",0,"2,045",22,93,93,0
SNY,Sanofi,"1,375",668,"2,043",22,93,63,30
FTK,Flotek Industries Inc,"1,234",800,"2,034",22,92,56,36
AEP,American Electric Power Co Inc,"1,580",448,"2,028",22,92,72,20
NVO,Novo Nordisk A/S,"1,384",640,"2,024",22,92,63,29
WMS,Advanced Drainage Systems Inc,"1,973",41,"2,014",22,92,90,2
CTB,Cooper Tire & Rubber Co,632,"1,382","2,014",22,92,29,63
CTXS,Citrix Systems Inc,"1,031",981,"2,012",22,91,47,45
RDSB,Royal Dutch Shell,"1,459",548,"2,007",22,91,66,25
EQIX,Equinix Inc,"1,077",925,"2,002",22,91,49,42
LFC,China Life Insurance Co Ltd,"1,761",234,"1,995",22,91,80,11
KRO,Kronos Worldwide Inc,400,"1,594","1,994",22,91,18,72
PWR,Quanta Services Inc,585,"1,408","1,993",22,91,27,64
CARB,Carbonite Inc,"1,552",440,"1,992",22,91,71,20
VNDA,Vanda Pharmaceuticals Inc,"1,315",670,"1,985",22,90,60,30
TDOC,Teladoc Inc,"1,044",936,"1,980",22,90,47,43
SAM,Boston Beer Co Inc/The,632,"1,347","1,979",22,90,29,61
AMBC,Ambac Financial Group Inc,415,"1,563","1,978",22,90,19,71
SIX,Six Flags Entertainment Corp,645,"1,317","1,962",22,89,29,60
JBGS,JBG SMITH Properties,37,"1,922","1,959",22,89,2,87
CALA,Calithera Biosciences Inc,"1,822",124,"1,946",22,88,83,6
PFPT,Proofpoint Inc,"1,508",431,"1,939",22,88,69,20
MFIN,Medallion Financial Corp,984,954,"1,938",22,88,45,43
SPN,Superior Energy Services Inc,"1,813",122,"1,935",22,88,82,6
DNR,Denbury Resources Inc,"1,754",176,"1,930",22,88,80,8
EMES,Emerge Energy Services LP,"1,506",421,"1,927",22,88,68,19
IMAX,IMAX Corp,"1,236",691,"1,927",22,88,56,31
CARA,Cara Therapeutics Inc,"1,412",511,"1,923",22,87,64,23
OKTA,Okta Inc,831,"1,086","1,917",22,87,38,49
TPH,TRI Pointe Group Inc,"1,757",159,"1,916",22,87,80,7
FGEN,FibroGen Inc,"1,511",398,"1,909",22,87,69,18
VNTV,Vantiv Inc,803,"1,103","1,906",22,87,37,50
MX,MagnaChip Semiconductor Corp,273,"1,633","1,906",22,87,12,74
BZH,Beazer Homes USA Inc,"1,559",345,"1,904",22,87,71,16
NUVA,NuVasive Inc,608,"1,282","1,890",22,86,28,58
HSIC,Henry Schein Inc,293,"1,597","1,890",22,86,13,73
NTRI,Nutrisystem Inc,"1,551",336,"1,887",22,86,71,15
NTLA,Intellia Therapeutics Inc,"1,071",810,"1,881",22,86,49,37
WDR,Waddell & Reed Financial Inc,570,"1,310","1,880",22,85,26,60
NVMI,Nova Measuring Instruments Ltd,"1,488",389,"1,877",22,85,68,18
GOOS,Canada Goose Holdings Inc,"1,362",515,"1,877",22,85,62,23
VECO,Veeco Instruments Inc,158,"1,715","1,873",22,85,7,78
REVG,REV Group Inc,537,"1,335","1,872",22,85,24,61
LOXO,Loxo Oncology Inc,629,"1,240","1,869",22,85,29,56
GKOS,Glaukos Corp,898,970,"1,868",22,85,41,44
RDI,Reading International Inc,"1,855",11,"1,866",22,85,84,1
SBAC,SBA Communications Corp,993,872,"1,865",22,85,45,40
ALKS,Alkermes PLC,"1,240",624,"1,864",22,85,56,28
GPI,Group 1 Automotive Inc,"1,004",858,"1,862",22,85,46,39
QEP,QEP Resources Inc,921,941,"1,862",22,85,42,43
PLCE,Children's Place Inc/The,"1,490",369,"1,859",22,85,68,17
AMX,America Movil SAB de CV,436,"1,422","1,858",22,84,20,65
AMCX,AMC Networks Inc,"1,454",399,"1,853",22,84,66,18
ATHX,Athersys Inc,"1,524",323,"1,847",22,84,69,15
CBRL,Cracker Barrel Old Country Store Inc,"1,319",527,"1,846",22,84,60,24
PEG,Public Service Enterprise Group Inc,"1,728",113,"1,841",22,84,79,5
FENG,Phoenix New Media Ltd,"1,538",303,"1,841",22,84,70,14
RS,Reliance Steel & Aluminum Co,"1,256",585,"1,841",22,84,57,27
BIG,Big Lots Inc,"1,202",638,"1,840",22,84,55,29
ASNA,Ascena Retail Group Inc,"1,474",362,"1,836",22,83,67,16
GSS,Golden Star Resources Ltd,"1,836",0,"1,836",22,83,83,0
IDRA,Idera Pharmaceuticals Inc,"1,371",459,"1,830",22,83,62,21
BPT,BP Prudhoe Bay Royalty Trust,668,"1,162","1,830",22,83,30,53
MANH,Manhattan Associates Inc,"1,096",732,"1,828",22,83,50,33
SA,Seabridge Gold Inc,"1,380",434,"1,814",22,82,63,20
MOH,Molina Healthcare Inc,"1,531",279,"1,810",22,82,70,13
LOGI,Logitech International SA,"1,318",491,"1,809",22,82,60,22
AQMS,Aqua Metals Inc,"1,144",664,"1,808",22,82,52,30
KMG,KMG Chemicals Inc,652,"1,156","1,808",22,82,30,53
QSR,Restaurant Brands International Inc,"1,065",740,"1,805",22,82,48,34
CRK,Comstock Resources Inc,"1,265",539,"1,804",22,82,58,25
GIL,Gildan Activewear Inc,97,"1,701","1,798",22,82,4,77
BXP,Boston Properties Inc,"1,481",315,"1,796",22,82,67,14
OA,Orbital ATK Inc,"1,579",212,"1,791",22,81,72,10
JBL,Jabil Inc,"1,036",749,"1,785",22,81,47,34
YRCW,YRC Worldwide Inc,"1,607",174,"1,781",22,81,73,8
STON,StoneMor Partners LP,"1,260",511,"1,771",22,81,57,23
COLL,Collegium Pharmaceutical Inc,"1,297",469,"1,766",22,80,59,21
NVAX,Novavax Inc,"1,562",203,"1,765",22,80,71,9
RFP,Resolute Forest Products Inc,"1,623",137,"1,760",22,80,74,6
TREE,LendingTree Inc,784,974,"1,758",22,80,36,44
NGL,NGL Energy Partners LP,"1,556",199,"1,755",22,80,71,9
EMN,Eastman Chemical Co,"1,030",725,"1,755",22,80,47,33
MLNX,Mellanox Technologies Ltd,796,950,"1,746",22,79,36,43
CA,CA Inc,"1,322",419,"1,741",22,79,60,19
ADMP,Adamis Pharmaceuticals Corp,"1,551",186,"1,737",22,79,71,8
RPRX,Repros Therapeutics Inc,"1,733",0,"1,733",22,79,79,0
XEC,Cimarex Energy Co,"1,086",644,"1,730",22,79,49,29
TRTN,Triton International Ltd/Bermuda,"1,397",319,"1,716",22,78,64,15
HCP,HCP Inc,781,927,"1,708",22,78,36,42
OSK,Oshkosh Corp,"1,388",315,"1,703",22,77,63,14
SAP,SAP SE,750,949,"1,699",22,77,34,43
PRTK,Paratek Pharmaceuticals Inc,606,"1,093","1,699",22,77,28,50
RNG,RingCentral Inc,879,819,"1,698",22,77,40,37
WIN,Windstream Holdings Inc,"1,093",596,"1,689",22,77,50,27
MBBYF,Mobileye NV,"1,211",475,"1,686",22,77,55,22
CMPR,Cimpress NV,"1,018",666,"1,684",22,77,46,30
SSW,Seaspan Corp,"1,087",596,"1,683",22,77,49,27
MBT,Mobile TeleSystems PJSC,"1,271",409,"1,680",22,76,58,19
AKRX,Akorn Inc,109,"1,565","1,674",22,76,5,71
IDCC,InterDigital Inc/PA,"1,249",423,"1,672",22,76,57,19
LYV,Live Nation Entertainment Inc,"1,224",445,"1,669",22,76,56,20
CP,Canadian Pacific Railway Ltd,863,800,"1,663",22,76,39,36
BKS,Barnes & Noble Inc,380,"1,282","1,662",22,76,17,58
INFI,Infinity Pharmaceuticals Inc,"1,521",137,"1,658",22,75,69,6
LN,LINE Corp,"1,468",190,"1,658",22,75,67,9
MMC,Marsh & McLennan Cos Inc,"1,537",114,"1,651",22,75,70,5
NHTC,Natural Health Trends Corp,260,"1,387","1,647",22,75,12,63
CYTR,CytRx Corp,"1,645",1,"1,646",22,75,75,0
GTN,Gray Television Inc,"1,344",298,"1,642",22,75,61,14
CLDX,Celldex Therapeutics Inc,"1,232",407,"1,639",22,75,56,19
ARCO,Arcos Dorados Holdings Inc,955,683,"1,638",22,74,43,31
TOT,TOTAL SA,"1,181",455,"1,636",22,74,54,21
WYN,Wyndham Worldwide Corp,892,743,"1,635",22,74,41,34
ONCE,Spark Therapeutics Inc,951,676,"1,627",22,74,43,31
CACC,Credit Acceptance Corp,"1,284",337,"1,621",20,81,64,17
SFUN,Fang Holdings Ltd,"1,137",483,"1,620",22,74,52,22
RYAM,Rayonier Advanced Materials Inc,"1,152",467,"1,619",22,74,52,21
KOPN,Kopin Corp,"1,429",184,"1,613",22,73,65,8
SNC,State National Cos Inc,"1,607",2,"1,609",22,73,73,0
MSB,Mesabi Trust,910,698,"1,608",22,73,41,32
COL,Rockwell Collins Inc,"1,241",357,"1,598",22,73,56,16
AON,Aon PLC,"1,184",413,"1,597",22,73,54,19
RT,Ruby Tuesday Inc,"1,473",121,"1,594",22,72,67,6
LW,Lamb Weston Holdings Inc,"1,031",559,"1,590",22,72,47,25
IPI,Intrepid Potash Inc,"1,149",437,"1,586",22,72,52,20
INFN,Infinera Corp,908,678,"1,586",22,72,41,31
FANG,Diamondback Energy Inc,803,781,"1,584",22,72,37,36
AZUL,Azul SA,"1,556",22,"1,578",22,72,71,1
AMAG,AMAG Pharmaceuticals Inc,600,977,"1,577",22,72,27,44
WWW,Wolverine World Wide Inc,43,"1,533","1,576",22,72,2,70
MGA,Magna International Inc,"1,167",404,"1,571",22,71,53,18
OII,Oceaneering International Inc,"1,004",566,"1,570",22,71,46,26
IBKC,IBERIABANK Corp,487,"1,081","1,568",22,71,22,49
ANY,Sphere 3D Corp,1,"1,560","1,561",22,71,0,71
TDC,Teradata Corp,"1,349",211,"1,560",22,71,61,10
ROST,Ross Stores Inc,708,843,"1,551",22,71,32,38
CDR,Cedar Realty Trust Inc,"1,550",0,"1,550",9,172,172,0
PLPM,Planet Payment Inc,"1,523",22,"1,545",22,70,69,1
AN,AutoNation Inc,908,635,"1,543",22,70,41,29
Q,Quintiles IMS Holdings Inc,509,"1,034","1,543",22,70,23,47
CHGG,Chegg Inc,"1,196",343,"1,539",22,70,54,16
DY,Dycom Industries Inc,"1,171",368,"1,539",22,70,53,17
AES,AES Corp/VA,"1,099",430,"1,529",22,70,50,20
TIVO,TiVo Corp,657,867,"1,524",22,69,30,39
ABMD,ABIOMED Inc,493,"1,031","1,524",22,69,22,47
