Symbol,Name,Call,Put,Tot,Days,Tot ADV,Call ADV,Put ADV,,
MSI,Motorola Solutions Inc,"1,803","1,787","3,590",22,163,82,81,,
MBI,MBIA Inc,"2,616",973,"3,589",22,163,119,44,,
SRC,Spirit Realty Capital Inc,"3,271",316,"3,587",22,163,149,14,,
COT,Cott Corp,"3,359",217,"3,576",22,163,153,10,,
XONE,ExOne Co/The,"3,255",318,"3,573",22,162,148,14,,
MGA,Magna International Inc,"1,598","1,961","3,559",22,162,73,89,,
LEN,Lennar Corp,"2,660",891,"3,551",22,161,121,41,,
HALO,Halozyme Therapeutics Inc,"2,837",706,"3,543",22,161,129,32,,
ZBH,Zimmer Biomet Holdings Inc,"3,056",485,"3,541",22,161,139,22,,
ILMN,Illumina Inc,"2,303","1,238","3,541",22,161,105,56,,
RFP,Resolute Forest Products Inc,"2,212","1,328","3,540",22,161,101,60,,
ALNY,Alnylam Pharmaceuticals Inc,"1,236","2,290","3,526",22,160,56,104,,
VER,VEREIT Inc,749,"2,758","3,507",22,159,34,125,,
CUR,Neuralstem Inc,"2,554",943,"3,497",22,159,116,43,,
NVMI,Nova Measuring Instruments Ltd,"3,066",425,"3,491",22,159,139,19,,
CENX,Century Aluminum Co,"2,807",680,"3,487",22,159,128,31,,
PGR,Progressive Corp/The,"2,117","1,360","3,477",22,158,96,62,,
GSS,Golden Star Resources Ltd,"3,359",115,"3,474",22,158,153,5,,
RSPP,RSP Permian Inc,"1,856","1,613","3,469",22,158,84,73,,
ETR,Entergy Corp,"1,421","2,047","3,468",22,158,65,93,,
DEPO,Depomed Inc,"1,888","1,578","3,466",22,158,86,72,,
VRTX,Vertex Pharmaceuticals Inc,"2,971",476,"3,447",22,157,135,22,,
SAND,Sandstorm Gold Ltd,"3,028",416,"3,444",22,157,138,19,,
PSEC,Prospect Capital Corp,"1,229","2,207","3,436",22,156,56,100,,
BRCD,Brocade Communications Systems Inc,"1,747","1,687","3,434",22,156,79,77,,
FINL,Finish Line Inc/The,"3,039",383,"3,422",22,156,138,17,,
CMRE,Costamare Inc,"3,041",375,"3,416",22,155,138,17,,
WMGI,Wright Medical Group NV,"1,740","1,676","3,416",22,155,79,76,,
DDS,Dillard's Inc,"1,162","2,253","3,415",22,155,53,102,,
FLEX,Flex Ltd,"2,951",453,"3,404",22,155,134,21,,
BLUE,Bluebird Bio Inc,"2,421",983,"3,404",22,155,110,45,,
VMC,Vulcan Materials Co,"2,196","1,202","3,398",22,154,100,55,,
CTRL,Control4 Corp,"3,160",230,"3,390",22,154,144,10,,
MAC,Macerich Co/The,"2,695",671,"3,366",22,153,123,31,,
ASPS,Altisource Portfolio Solutions SA,"1,601","1,757","3,358",22,153,73,80,,
DISCA,Discovery Communications Inc,"2,280","1,034","3,314",22,151,104,47,,
OLLI,Ollie's Bargain Outlet Holdings Inc,829,"2,478","3,307",22,150,38,113,,
NLNK,NewLink Genetics Corp,"2,416",866,"3,282",22,149,110,39,,
INFY,Infosys Ltd,"2,492",788,"3,280",22,149,113,36,,
JMEI,Jumei International Holding Ltd,"1,473","1,804","3,277",22,149,67,82,,
PBI,Pitney Bowes Inc,"2,353",919,"3,272",22,149,107,42,,
STT,State Street Corp,"1,447","1,825","3,272",22,149,66,83,,
CBOE,CBOE Holdings Inc,"2,149","1,121","3,270",22,149,98,51,,
BBG,Bill Barrett Corp,"3,157",105,"3,262",22,148,144,5,,
WPG,Washington Prime Group Inc,"1,648","1,605","3,253",22,148,75,73,,
MPLX,MPLX LP,"1,721","1,530","3,251",22,148,78,70,,
VG,Vonage Holdings Corp,"2,903",346,"3,249",22,148,132,16,,
CXW,CoreCivic Inc,"1,788","1,460","3,248",22,148,81,66,,
XRX,Xerox Corp,"2,387",855,"3,242",22,147,109,39,,
KLAC,KLA-Tencor Corp,"1,983","1,256","3,239",22,147,90,57,,
BFB,Brown-Forman Corp,"3,156",82,"3,238",22,147,143,4,,
YRCW,YRC Worldwide Inc,"2,469",763,"3,232",22,147,112,35,,
IAG,IAMGOLD Corp,"3,000",228,"3,228",22,147,136,10,,
ASH,Ashland Global Holdings Inc,"3,103",114,"3,217",22,146,141,5,,
TAL,TAL Education Group,"1,586","1,605","3,191",22,145,72,73,,
TDG,TransDigm Group Inc,947,"2,238","3,185",22,145,43,102,,
COHR,Coherent Inc,"1,702","1,479","3,181",22,145,77,67,,
VSAT,ViaSat Inc,341,"2,815","3,156",22,143,16,128,,
SAM,Boston Beer Co Inc/The,244,"2,894","3,138",22,143,11,132,,
ANW,Aegean Marine Petroleum Network Inc,952,"2,185","3,137",22,143,43,99,,
CPB,Campbell Soup Co,"1,910","1,220","3,130",22,142,87,55,,
BLK,BlackRock Inc,"1,876","1,246","3,122",22,142,85,57,,
PAYC,Paycom Software Inc,"2,151",969,"3,120",22,142,98,44,,
WIN,Windstream Holdings Inc,"2,447",654,"3,101",22,141,111,30,,
AKAO,Achaogen Inc,"2,193",907,"3,100",22,141,100,41,,
CAKE,Cheesecake Factory Inc/The,"1,382","1,685","3,067",22,139,63,77,,
CROX,Crocs Inc,"1,643","1,419","3,062",22,139,75,65,,
HIIQ,Health Insurance Innovations Inc,"1,448","1,609","3,057",22,139,66,73,,
NAV,Navistar International Corp,"1,163","1,886","3,049",22,139,53,86,,
CNC,Centene Corp,"1,583","1,462","3,045",22,138,72,66,,
LUK,Leucadia National Corp,"1,691","1,352","3,043",22,138,77,61,,
NCR,NCR Corp,467,"2,569","3,036",22,138,21,117,,
TEF,Telefonica SA,"1,002","2,029","3,031",22,138,46,92,,
DSX,Diana Shipping Inc,"1,507","1,508","3,015",22,137,69,69,,
UPL,Ultra Petroleum Corp,"1,009","2,005","3,014",10,301,101,201,,
OMER,Omeros Corp,"2,362",649,"3,011",22,137,107,30,,
OHI,Omega Healthcare Investors Inc,"1,690","1,315","3,005",22,137,77,60,,
EGO,Eldorado Gold Corp,"2,692",312,"3,004",22,137,122,14,,
GOLD,Randgold Resources Ltd,"1,774","1,221","2,995",22,136,81,56,,
PFPT,Proofpoint Inc,"1,848","1,133","2,981",22,136,84,52,,
RDSB,Royal Dutch Shell,"2,534",446,"2,980",22,135,115,20,,
DSW,DSW Inc,"2,172",806,"2,978",22,135,99,37,,
AXDX,Accelerate Diagnostics Inc,"1,747","1,229","2,976",22,135,79,56,,
EMES,Emerge Energy Services LP,"1,973",989,"2,962",22,135,90,45,,
OMF,OneMain Holdings Inc,969,"1,972","2,941",22,134,44,90,,
FORM,FormFactor Inc,"2,848",91,"2,939",22,134,129,4,,
NYLD,NRG Yield Inc,"1,379","1,556","2,935",22,133,63,71,,
RBS,Royal Bank of Scotland Group PLC,342,"2,590","2,932",22,133,16,118,,
HCA,HCA Healthcare Inc,"1,691","1,233","2,924",22,133,77,56,,
ALK,Alaska Air Group Inc,"1,479","1,445","2,924",22,133,67,66,,
CTXS,Citrix Systems Inc,"2,009",885,"2,894",22,132,91,40,,
BIVV,Bioverativ Inc,"1,873","1,003","2,876",22,131,85,46,,
STWD,Starwood Property Trust Inc,"1,288","1,584","2,872",22,131,59,72,,
IPHI,Inphi Corp,"1,478","1,386","2,864",22,130,67,63,,
PPG,PPG Industries Inc,975,"1,884","2,859",22,130,44,86,,
MVIS,MicroVision Inc,"2,702",145,"2,847",22,129,123,7,,
LE,Lands' End Inc,"1,057","1,786","2,843",22,129,48,81,,
INO,Inovio Pharmaceuticals Inc,"2,320",515,"2,835",22,129,105,23,,
KIM,Kimco Realty Corp,"2,209",623,"2,832",22,129,100,28,,
EAT,Brinker International Inc,312,"2,515","2,827",22,129,14,114,,
MLM,Martin Marietta Materials Inc,"1,530","1,282","2,812",22,128,70,58,,
VOYA,Voya Financial Inc,686,"2,121","2,807",22,128,31,96,,
WBMD,WebMD Health Corp,"2,420",381,"2,801",22,127,110,17,,
TRUE,TrueCar Inc,"1,132","1,663","2,795",22,127,51,76,,
CUBE,CubeSmart,"2,302",485,"2,787",22,127,105,22,,
USCR,US Concrete Inc,"1,617","1,167","2,784",22,127,74,53,,
HOLX,Hologic Inc,"1,407","1,377","2,784",22,127,64,63,,
DHR,Danaher Corp,"2,383",394,"2,777",22,126,108,18,,
KTOS,Kratos Defense & Security Solutions Inc,"2,230",545,"2,775",22,126,101,25,,
CUDA,Barracuda Networks Inc,"2,665",109,"2,774",22,126,121,5,,
CG,Carlyle Group LP/The,"2,078",692,"2,770",22,126,94,31,,
MCRN,Milacron Holdings Corp,945,"1,824","2,769",22,126,43,83,,
ATH,Athene Holding Ltd,"2,544",221,"2,765",22,126,116,10,,
NYMX,Nymox Pharmaceutical Corp,"1,472","1,288","2,760",22,125,67,59,,
ALL,Allstate Corp/The,"2,112",646,"2,758",22,125,96,29,,
ITCI,Intra-Cellular Therapies Inc,"2,234",517,"2,751",22,125,102,24,,
Q,Quintiles IMS Holdings Inc,"2,481",257,"2,738",22,124,113,12,,
SORL,SORL Auto Parts Inc,"2,293",445,"2,738",22,124,104,20,,
BRS,Bristow Group Inc,"1,751",987,"2,738",22,124,80,45,,
PDCO,Patterson Cos Inc,887,"1,848","2,735",22,124,40,84,,
OCUL,Ocular Therapeutix Inc,"2,136",581,"2,717",22,124,97,26,,
AOBC,American Outdoor Brands Corp,"1,946",767,"2,713",22,123,88,35,,
AVXS,Avexis Inc,"1,617","1,090","2,707",22,123,74,50,,
CAVM,Cavium Inc,"1,802",897,"2,699",22,123,82,41,,
TGI,Triumph Group Inc,593,"2,106","2,699",22,123,27,96,,
PAY,VeriFone Systems Inc,"1,397","1,300","2,697",22,123,64,59,,
ANGI,Angie's List Inc,447,"2,248","2,695",22,123,20,102,,
NVAX,Novavax Inc,"2,387",296,"2,683",22,122,109,13,,
KND,Kindred Healthcare Inc,"2,127",552,"2,679",22,122,97,25,,
RXN,Rexnord Corp,102,"2,564","2,666",22,121,5,117,,
JAZZ,Jazz Pharmaceuticals PLC,"1,904",756,"2,660",22,121,87,34,,
GOGO,Gogo Inc,"1,565","1,090","2,655",22,121,71,50,,
WPZ,Williams Partners LP,"2,239",408,"2,647",22,120,102,19,,
NVRO,Nevro Corp,"1,054","1,579","2,633",22,120,48,72,,
ROK,Rockwell Automation Inc,720,"1,913","2,633",22,120,33,87,,
FLO,Flowers Foods Inc,"2,210",419,"2,629",22,120,100,19,,
CRTO,Criteo SA,796,"1,833","2,629",22,120,36,83,,
SPGI,S&P Global Inc,"1,433","1,188","2,621",22,119,65,54,,
IMPV,Imperva Inc,"2,431",189,"2,620",22,119,111,9,,
PPL,PPL Corp,"2,023",589,"2,612",22,119,92,27,,
EXP,Eagle Materials Inc,"2,344",255,"2,599",22,118,107,12,,
BAX,Baxter International Inc,"2,337",257,"2,594",22,118,106,12,,
SHPG,Shire PLC,"1,645",943,"2,588",22,118,75,43,,
ZEN,Zendesk Inc,"1,045","1,537","2,582",22,117,48,70,,
FLR,Fluor Corp,"1,643",933,"2,576",22,117,75,42,,
CERS,Cerus Corp,"1,290","1,277","2,567",22,117,59,58,,
PAYX,Paychex Inc,"2,210",349,"2,559",22,116,100,16,,
MASI,Masimo Corp,"1,532","1,021","2,553",22,116,70,46,,
EMN,Eastman Chemical Co,"1,173","1,377","2,550",22,116,53,63,,
CP,Canadian Pacific Railway Ltd,"1,810",736,"2,546",22,116,82,33,,
PCRX,Pacira Pharmaceuticals Inc/DE,"2,263",275,"2,538",22,115,103,13,,
SWIR,Sierra Wireless Inc,"1,974",556,"2,530",22,115,90,25,,
POST,Post Holdings Inc,"2,268",253,"2,521",22,115,103,12,,
FIZZ,National Beverage Corp,"1,269","1,252","2,521",22,115,58,57,,
BPL,Buckeye Partners LP,"2,145",371,"2,516",22,114,98,17,,
CLMT,Calumet Specialty Products Partners LP,"1,839",672,"2,511",22,114,84,31,,
UCTT,Ultra Clean Holdings Inc,"1,423","1,086","2,509",22,114,65,49,,
TD,Toronto-Dominion Bank/The,"1,233","1,268","2,501",22,114,56,58,,
MYGN,Myriad Genetics Inc,"2,087",409,"2,496",22,113,95,19,,
BCS,Barclays PLC,922,"1,568","2,490",22,113,42,71,,
ZG,Zillow Group Inc,"1,642",845,"2,487",22,113,75,38,,
SEE,Sealed Air Corp,"1,252","1,229","2,481",22,113,57,56,,
ANTM,Anthem Inc,"1,187","1,288","2,475",22,113,54,59,,
AMRN,Amarin Corp PLC,"2,132",336,"2,468",22,112,97,15,,
ED,Consolidated Edison Inc,"1,328","1,139","2,467",22,112,60,52,,
MDXG,MiMedx Group Inc,"1,319","1,144","2,463",22,112,60,52,,
SNI,Scripps Networks Interactive Inc,"1,948",480,"2,428",22,110,89,22,,
AL,Air Lease Corp,"1,100","1,322","2,422",22,110,50,60,,
VNO,Vornado Realty Trust,"1,393","1,024","2,417",22,110,63,47,,
VWR,VWR Corp,815,"1,602","2,417",22,110,37,73,,
EBIX,Ebix Inc,"1,575",839,"2,414",22,110,72,38,,
ING,ING Groep NV,"1,958",452,"2,410",22,110,89,21,,
ZBRA,Zebra Technologies Corp,"1,769",640,"2,409",22,110,80,29,,
ITW,Illinois Tool Works Inc,"1,310","1,098","2,408",22,109,60,50,,
ARLZ,Aralez Pharmaceuticals Inc,"2,015",390,"2,405",22,109,92,18,,
ALRM,Alarm.com Holdings Inc,"2,236",167,"2,403",22,109,102,8,,
TK,Teekay Corp,"1,949",453,"2,402",22,109,89,21,,
AMBC,Ambac Financial Group Inc,"1,245","1,153","2,398",22,109,57,52,,
TRTN,Triton International Ltd/Bermuda,"1,540",848,"2,388",22,109,70,39,,
AMX,America Movil SAB de CV,"1,406",968,"2,374",22,108,64,44,,
EEP,Enbridge Energy Partners LP,843,"1,530","2,373",22,108,38,70,,
ZAYO,Zayo Group Holdings Inc,"1,698",674,"2,372",22,108,77,31,,
RY,Royal Bank of Canada,760,"1,609","2,369",22,108,35,73,,
DEO,Diageo PLC,"2,044",322,"2,366",22,108,93,15,,
SAVE,Spirit Airlines Inc,"1,746",620,"2,366",22,108,79,28,,
ECL,Ecolab Inc,"1,693",671,"2,364",22,107,77,31,,
MAS,Masco Corp,"1,878",483,"2,361",22,107,85,22,,
CALA,Calithera Biosciences Inc,"2,085",273,"2,358",22,107,95,12,,
GTN,Gray Television Inc,855,"1,502","2,357",22,107,39,68,,
STNG,Scorpio Tankers Inc,"2,206",148,"2,354",22,107,100,7,,
CHKP,Check Point Software Technologies Ltd,"1,420",919,"2,339",22,106,65,42,,
MDP,Meredith Corp,"1,164","1,170","2,334",22,106,53,53,,
SPN,Superior Energy Services Inc,702,"1,627","2,329",22,106,32,74,,
KAR,KAR Auction Services Inc,526,"1,800","2,326",22,106,24,82,,
ACCO,ACCO Brands Corp,"2,321",0,"2,321",22,106,106,0,,
NPTN,NeoPhotonics Corp,"1,992",327,"2,319",22,105,91,15,,
VTR,Ventas Inc,"1,992",324,"2,316",22,105,91,15,,
IAC,IAC/InterActiveCorp,"1,335",979,"2,314",22,105,61,45,,
TROW,T Rowe Price Group Inc,"1,126","1,178","2,304",22,105,51,54,,
PZZA,Papa John's International Inc,941,"1,359","2,300",22,105,43,62,,
PNRA,Panera Bread Co,"1,869",427,"2,296",22,104,85,19,,
MMP,Magellan Midstream Partners LP,"1,485",809,"2,294",22,104,68,37,,
CSOD,Cornerstone OnDemand Inc,"1,652",641,"2,293",22,104,75,29,,
HDB,HDFC Bank Ltd,"2,224",59,"2,283",22,104,101,3,,
SCSS,Select Comfort Corp,209,"2,067","2,276",22,103,10,94,,
DDR,DDR Corp,"1,006","1,261","2,267",22,103,46,57,,
SRE,Sempra Energy,282,"1,985","2,267",22,103,13,90,,
BWA,BorgWarner Inc,"1,250","1,016","2,266",22,103,57,46,,
MEET,Meet Group Inc/The,"1,477",781,"2,258",22,103,67,36,,
RT,Ruby Tuesday Inc,"2,240",14,"2,254",22,102,102,1,,
AKRX,Akorn Inc,"1,682",569,"2,251",22,102,76,26,,
CDK,CDK Global Inc,"1,143","1,104","2,247",22,102,52,50,,
NVS,Novartis AG,"1,967",272,"2,239",22,102,89,12,,
DVMT,Dell Technologies Inc Class V,"1,361",878,"2,239",22,102,62,40,,
DV,Adtalem Global Education Inc,"1,141","1,096","2,237",22,102,52,50,,
FNV,Franco-Nevada Corp,696,"1,541","2,237",22,102,32,70,,
IMGN,ImmunoGen Inc,"1,655",555,"2,210",22,100,75,25,,
IR,Ingersoll-Rand PLC,"2,063",133,"2,196",22,100,94,6,,
OKE,ONEOK Inc,"1,437",738,"2,175",22,99,65,34,,
PCAR,PACCAR Inc,"1,539",629,"2,168",22,99,70,29,,
MB,MINDBODY Inc,"2,026",131,"2,157",22,98,92,6,,
COL,Rockwell Collins Inc,"2,013",143,"2,156",22,98,92,7,,
CALM,Cal-Maine Foods Inc,855,"1,290","2,145",22,98,39,59,,
OTEX,Open Text Corp,599,"1,545","2,144",22,97,27,70,,
ATHM,Autohome Inc,"1,125","1,001","2,126",22,97,51,46,,
CLB,Core Laboratories NV,530,"1,582","2,112",22,96,24,72,,
INSY,Insys Therapeutics Inc,"1,468",643,"2,111",22,96,67,29,,
MUX,McEwen Mining Inc,"1,586",522,"2,108",22,96,72,24,,
SOHU,Sohu.com Inc,"1,947",157,"2,104",22,96,89,7,,
NSM,Nationstar Mortgage Holdings Inc,683,"1,417","2,100",22,95,31,64,,
MCO,Moody's Corp,"1,386",702,"2,088",22,95,63,32,,
UEC,Uranium Energy Corp,"1,855",232,"2,087",22,95,84,11,,
ARLP,Alliance Resource Partners LP,"1,858",209,"2,067",22,94,84,10,,
USG,USG Corp,919,"1,141","2,060",22,94,42,52,,
XRAY,DENTSPLY SIRONA Inc,"1,641",415,"2,056",22,93,75,19,,
ESPR,Esperion Therapeutics Inc,"1,116",940,"2,056",22,93,51,43,,
H,Hyatt Hotels Corp,401,"1,654","2,055",22,93,18,75,,
ICE,Intercontinental Exchange Inc,"1,648",405,"2,053",22,93,75,18,,
AYI,Acuity Brands Inc,544,"1,504","2,048",22,93,25,68,,
RACE,Ferrari NV,"1,320",716,"2,036",22,93,60,33,,
MGI,MoneyGram International Inc,285,"1,746","2,031",22,92,13,79,,
SSW,Seaspan Corp,510,"1,513","2,023",22,92,23,69,,
HRG,HRG Group Inc,"1,989",33,"2,022",22,92,90,2,,
NOG,Northern Oil and Gas Inc,"1,752",260,"2,012",22,91,80,12,,
MBT,Mobile TeleSystems PJSC,226,"1,786","2,012",22,91,10,81,,
IIVI,II-VI Inc,"1,640",369,"2,009",22,91,75,17,,
SFLY,Shutterfly Inc,"1,842",162,"2,004",22,91,84,7,,
NYCB,New York Community Bancorp Inc,864,"1,140","2,004",22,91,39,52,,
COMM,CommScope Holding Co Inc,855,"1,149","2,004",22,91,39,52,,
PLD,Prologis Inc,"1,710",293,"2,003",22,91,78,13,,
RRGB,Red Robin Gourmet Burgers Inc,"1,058",941,"1,999",22,91,48,43,,
FN,Fabrinet,"1,451",543,"1,994",22,91,66,25,,
CORT,Corcept Therapeutics Inc,"1,722",267,"1,989",22,90,78,12,,
OLN,Olin Corp,"1,456",527,"1,983",22,90,66,24,,
NVO,Novo Nordisk A/S,"1,392",591,"1,983",22,90,63,27,,
LYG,Lloyds Banking Group PLC,"1,668",307,"1,975",22,90,76,14,,
IDCC,InterDigital Inc/PA,"1,554",414,"1,968",22,89,71,19,,
UNIT,Uniti Group Inc,907,"1,056","1,963",22,89,41,48,,
SEDG,SolarEdge Technologies Inc,"1,482",479,"1,961",22,89,67,22,,
AAN,Aaron's Inc,"1,589",366,"1,955",22,89,72,17,,
AXON,Axovant Sciences Ltd,"1,022",933,"1,955",22,89,46,42,,
VUZI,Vuzix Corp,"1,208",722,"1,930",22,88,55,33,,
ARNA,Arena Pharmaceuticals Inc,"1,862",67,"1,929",22,88,85,3,,
MPW,Medical Properties Trust Inc,459,"1,461","1,920",22,87,21,66,,
KBR,KBR Inc,"1,655",260,"1,915",22,87,75,12,,
XPER,Xperi Corp,"1,394",512,"1,906",22,87,63,23,,
IMMR,Immersion Corp,"1,532",372,"1,904",22,87,70,17,,
ENB,Enbridge Inc,976,921,"1,897",22,86,44,42,,
EIX,Edison International,"1,461",435,"1,896",22,86,66,20,,
REN,Resolute Energy Corp,"1,455",441,"1,896",22,86,66,20,,
HLT,Hilton Worldwide Holdings Inc,"1,126",766,"1,892",22,86,51,35,,
CVLT,CommVault Systems Inc,88,"1,796","1,884",22,86,4,82,,
SSP,EW Scripps Co/The,842,"1,038","1,880",22,85,38,47,,
SNPS,Synopsys Inc,"1,339",538,"1,877",22,85,61,24,,
TGP,Teekay LNG Partners LP,626,"1,242","1,868",22,85,28,56,,
SONC,Sonic Corp,337,"1,528","1,865",22,85,15,69,,
BKE,Buckle Inc/The,834,"1,030","1,864",22,85,38,47,,
TRP,TransCanada Corp,"1,566",293,"1,859",22,85,71,13,,
BPT,BP Prudhoe Bay Royalty Trust,498,"1,355","1,853",22,84,23,62,,
EPZM,Epizyme Inc,"1,416",434,"1,850",22,84,64,20,,
AMID,American Midstream Partners LP,776,"1,071","1,847",22,84,35,49,,
CRZO,Carrizo Oil & Gas Inc,797,"1,048","1,845",22,84,36,48,,
ADMP,Adamis Pharmaceuticals Corp,"1,811",22,"1,833",22,83,82,1,,
NQ,NQ Mobile Inc,"1,215",611,"1,826",22,83,55,28,,
PH,Parker-Hannifin Corp,801,"1,022","1,823",22,83,36,46,,
CNK,Cinemark Holdings Inc,7,"1,811","1,818",22,83,0,82,,
TMO,Thermo Fisher Scientific Inc,"1,200",616,"1,816",22,83,55,28,,
HRI,Herc Holdings Inc,"1,713",99,"1,812",22,82,78,5,,
SFL,Ship Finance International Ltd,579,"1,228","1,807",22,82,26,56,,
RGR,Sturm Ruger & Co Inc,941,859,"1,800",22,82,43,39,,
MDR,McDermott International Inc,"1,619",176,"1,795",22,82,74,8,,
QIWI,QIWI plc,"1,553",242,"1,795",22,82,71,11,,
R,Ryder System Inc,"1,326",469,"1,795",22,82,60,21,,
DKL,Delek Logistics Partners LP,304,"1,483","1,787",22,81,14,67,,
TREE,LendingTree Inc,537,"1,248","1,785",22,81,24,57,,
BEAT,BioTelemetry Inc,"1,011",772,"1,783",22,81,46,35,,
ICON,Iconix Brand Group Inc,510,"1,272","1,782",22,81,23,58,,
LBTYA,Liberty Global PLC,"1,337",440,"1,777",22,81,61,20,,
CM,Canadian Imperial Bank of Commerce,430,"1,338","1,768",22,80,20,61,,
ALV,Autoliv Inc,"1,704",55,"1,759",22,80,77,3,,
PRAA,PRA Group Inc,"1,173",586,"1,759",22,80,53,27,,
SFUN,Fang Holdings Ltd,"1,261",494,"1,755",22,80,57,22,,
WEN,Wendy's Co/The,"1,079",671,"1,750",22,80,49,31,,
BLDP,Ballard Power Systems Inc,"1,528",221,"1,749",22,80,69,10,,
ZOES,Zoe's Kitchen Inc,929,811,"1,740",22,79,42,37,,
CCRN,Cross Country Healthcare Inc,"1,537",200,"1,737",22,79,70,9,,
SA,Seabridge Gold Inc,"1,193",537,"1,730",22,79,54,24,,
LGIH,LGI Homes Inc,"1,064",663,"1,727",22,79,48,30,,
CNCE,Concert Pharmaceuticals Inc,297,"1,425","1,722",22,78,14,65,,
EHTH,eHealth Inc,"1,449",269,"1,718",22,78,66,12,,
VJET,voxeljet AG,"1,584",132,"1,716",22,78,72,6,,
DAR,Darling Ingredients Inc,"1,404",310,"1,714",22,78,64,14,,
LNC,Lincoln National Corp,728,983,"1,711",22,78,33,45,,
DOX,Amdocs Ltd,"1,224",480,"1,704",22,77,56,22,,
CXO,Concho Resources Inc,723,981,"1,704",22,77,33,45,,
ICPT,Intercept Pharmaceuticals Inc,"1,276",420,"1,696",22,77,58,19,,
TSS,Total System Services Inc,"1,655",21,"1,676",22,76,75,1,,
DOV,Dover Corp,501,"1,175","1,676",22,76,23,53,,
BRFS,BRF SA,228,"1,448","1,676",22,76,10,66,,
ELF,elf Beauty Inc,"1,150",520,"1,670",22,76,52,24,,
AKBA,Akebia Therapeutics Inc,"1,382",286,"1,668",22,76,63,13,,
JBHT,JB Hunt Transport Services Inc,174,"1,494","1,668",22,76,8,68,,
PLNT,Planet Fitness Inc,"1,327",338,"1,665",22,76,60,15,,
SHW,Sherwin-Williams Co/The,443,"1,222","1,665",22,76,20,56,,
BLDR,Builders FirstSource Inc,363,"1,301","1,664",22,76,17,59,,
FII,Federated Investors Inc,"1,652",9,"1,661",22,76,75,0,,
COGT,Cogint Inc,"1,249",407,"1,656",22,75,57,19,,
OMEX,Odyssey Marine Exploration Inc,"1,229",422,"1,651",22,75,56,19,,
GOOS,Canada Goose Holdings Inc,"1,074",576,"1,650",22,75,49,26,,
SAGE,Sage Therapeutics Inc,986,663,"1,649",22,75,45,30,,
RAI,Reynolds American Inc,560,"1,084","1,644",22,75,25,49,,
GNTX,Gentex Corp,586,"1,050","1,636",22,74,27,48,,
SLM,SLM Corp,346,"1,286","1,632",22,74,16,58,,
CHL,China Mobile Ltd,806,822,"1,628",22,74,37,37,,
AKG,Asanko Gold Inc,505,"1,113","1,618",22,74,23,51,,
RDC,Rowan Cos Plc,813,801,"1,614",22,73,37,36,,
BLL,Ball Corp,"1,380",233,"1,613",22,73,63,11,,
TDW,Tidewater Inc,"1,500",108,"1,608",22,73,68,5,,
ONVO,Organovo Holdings Inc,"1,364",244,"1,608",22,73,62,11,,
CMRX,Chimerix Inc,"1,389",214,"1,603",22,73,63,10,,
CLX,Clorox Co/The,"1,034",569,"1,603",22,73,47,26,,
LPX,Louisiana-Pacific Corp,731,870,"1,601",22,73,33,40,,
NUVA,NuVasive Inc,325,"1,272","1,597",22,73,15,58,,
BUFF,Blue Buffalo Pet Products Inc,"1,512",84,"1,596",22,73,69,4,,
HDS,HD Supply Holdings Inc,812,777,"1,589",22,72,37,35,,
NEWR,New Relic Inc,"1,470",117,"1,587",22,72,67,5,,
GTT,GTT Communications Inc,"1,017",567,"1,584",22,72,46,26,,
FWONA,Liberty Media Corp-Liberty Formula One,0,"1,580","1,580",22,72,0,72,,
SSI,Stage Stores Inc,"1,002",577,"1,579",22,72,46,26,,
BID,Sotheby's,569,"1,001","1,570",22,71,26,46,,
GMLP,Golar LNG Partners LP,667,901,"1,568",22,71,30,41,,
KNDI,Kandi Technologies Group Inc,"1,473",91,"1,564",22,71,67,4,,
ABCO,Advisory Board Co/The,502,"1,062","1,564",22,71,23,48,,
MLNX,Mellanox Technologies Ltd,563,996,"1,559",22,71,26,45,,
TNET,TriNet Group Inc,20,"1,536","1,556",22,71,1,70,,
RENN,Renren Inc,"1,505",50,"1,555",22,71,68,2,,
NFX,Newfield Exploration Co,876,672,"1,548",22,70,40,31,,
HPT,Hospitality Properties Trust,933,613,"1,546",22,70,42,28,,
KEM,KEMET Corp,920,626,"1,546",22,70,42,28,,
MXWL,Maxwell Technologies Inc,426,"1,117","1,543",22,70,19,51,,
TROX,Tronox Ltd,"1,274",264,"1,538",22,70,58,12,,
EXTR,Extreme Networks Inc,"1,342",191,"1,533",22,70,61,9,,
SRCL,Stericycle Inc,915,617,"1,532",22,70,42,28,,
AER,AerCap Holdings NV,"1,302",223,"1,525",22,69,59,10,,
SNA,Snap-on Inc,468,"1,053","1,521",22,69,21,48,,
CHGG,Chegg Inc,"1,412",105,"1,517",22,69,64,5,,
ERIC,Telefonaktiebolaget LM Ericsson,"1,378",138,"1,516",22,69,63,6,,
EDAP,EDAP TMS SA,75,"1,441","1,516",22,69,3,66,,
ALB,Albemarle Corp,923,591,"1,514",22,69,42,27,,
TOO,Teekay Offshore Partners LP,"1,010",500,"1,510",22,69,46,23,,
CVRR,CVR Refining LP,"1,020",482,"1,502",22,68,46,22,,
CPE,Callon Petroleum Co,"1,011",475,"1,486",22,68,46,22,,
BREW,Craft Brew Alliance Inc,809,677,"1,486",22,68,37,31,,
AME,AMETEK Inc,989,490,"1,479",22,67,45,22,,
