Symbol,Name,Call,Put,Tot,Days,Tot ADV,Call ADV,Put ADV
MYGN,Myriad Genetics Inc,"1,697","1,260","2,957",19,156,89,66
HRB,H&R Block Inc,"1,652","1,283","2,935",19,154,87,68
DNR,Denbury Resources Inc,"1,719","1,205","2,924",19,154,90,63
ATW,Atwood Oceanics Inc,"1,465","1,457","2,922",19,154,77,77
OKE,ONEOK Inc,"1,803","1,117","2,920",19,154,95,59
LKQ,LKQ Corp,"2,595",302,"2,897",19,152,137,16
DLPH,Delphi Automotive PLC,"2,284",612,"2,896",19,152,120,32
CXW,CoreCivic Inc,"2,137",759,"2,896",19,152,112,40
BWA,BorgWarner Inc,"1,722","1,171","2,893",19,152,91,62
AFSI,AmTrust Financial Services Inc,807,"2,072","2,879",19,152,42,109
ANTM,Anthem Inc,"1,605","1,263","2,868",19,151,84,66
CLX,Clorox Co/The,"2,052",804,"2,856",19,150,108,42
TER,Teradyne Inc,"2,558",296,"2,854",19,150,135,16
FFIV,F5 Networks Inc,"1,618","1,230","2,848",19,150,85,65
MCO,Moody's Corp,"1,179","1,658","2,837",19,149,62,87
BURL,Burlington Stores Inc,"1,882",948,"2,830",19,149,99,50
CB,Chubb Ltd,"2,254",575,"2,829",19,149,119,30
TRGP,Targa Resources Corp,"1,950",860,"2,810",19,148,103,45
DHT,DHT Holdings Inc,"2,346",463,"2,809",19,148,123,24
BERY,Berry Plastics Group Inc,"1,797","1,009","2,806",19,148,95,53
WPZ,Williams Partners LP,"2,121",684,"2,805",19,148,112,36
GPOR,Gulfport Energy Corp,"1,743","1,062","2,805",19,148,92,56
AXON,Axovant Sciences Ltd,"1,932",869,"2,801",19,147,102,46
AES,AES Corp/VA,"2,691",107,"2,798",19,147,142,6
EMES,Emerge Energy Services LP,"1,809",984,"2,793",19,147,95,52
MDRX,Allscripts Healthcare Solutions Inc,"2,447",337,"2,784",19,147,129,18
CXO,Concho Resources Inc,"1,123","1,653","2,776",19,146,59,87
VRSN,VeriSign Inc,"1,700","1,075","2,775",19,146,89,57
LOGM,LogMeIn Inc,"2,058",709,"2,767",19,146,108,37
GFI,Gold Fields Ltd,"2,278",488,"2,766",19,146,120,26
FRO,Frontline Ltd/Bermuda,"2,028",735,"2,763",19,145,107,39
STMP,Stamps.com Inc,"1,278","1,470","2,748",19,145,67,77
ORAN,Orange SA,211,"2,533","2,744",19,144,11,133
CLI,Mack-Cali Realty Corp,"2,080",661,"2,741",19,144,109,35
ORLY,O'Reilly Automotive Inc,"1,203","1,538","2,741",19,144,63,81
SABR,Sabre Corp,245,"2,491","2,736",19,144,13,131
PPL,PPL Corp,"2,082",651,"2,733",19,144,110,34
MYCC,ClubCorp Holdings Inc,"2,644",54,"2,698",19,142,139,3
EQR,Equity Residential,"2,075",622,"2,697",19,142,109,33
ANGI,Angie's List Inc,"2,087",604,"2,691",19,142,110,32
GATX,GATX Corp,"1,314","1,363","2,677",19,141,69,72
GERN,Geron Corp,"2,106",565,"2,671",19,141,111,30
LCI,Lannett Co Inc,"1,271","1,396","2,667",19,140,67,73
NG,Novagold Resources Inc,"1,820",845,"2,665",19,140,96,44
FAST,Fastenal Co,"1,153","1,509","2,662",19,140,61,79
TDW,Tidewater Inc,"2,530",123,"2,653",19,140,133,6
NCLH,Norwegian Cruise Line Holdings Ltd,"1,403","1,247","2,650",19,139,74,66
GRA,WR Grace & Co,"1,579","1,069","2,648",19,139,83,56
ODP,Office Depot Inc,"1,185","1,462","2,647",19,139,62,77
SMG,Scotts Miracle-Gro Co/The,"2,050",594,"2,644",19,139,108,31
TIME,Time Inc,"1,923",721,"2,644",19,139,101,38
RDUS,Radius Health Inc,862,"1,782","2,644",19,139,45,94
PAYX,Paychex Inc,"2,162",478,"2,640",19,139,114,25
TDC,Teradata Corp,"1,414","1,217","2,631",19,138,74,64
AMKR,Amkor Technology Inc,"2,037",584,"2,621",19,138,107,31
MXWL,Maxwell Technologies Inc,181,"2,434","2,615",19,138,10,128
LUK,Leucadia National Corp,"2,508",106,"2,614",19,138,132,6
YUMC,Yum China Holdings Inc,"1,355","1,250","2,605",19,137,71,66
RGR,Sturm Ruger & Co Inc,920,"1,663","2,583",19,136,48,88
NAP,Navios Maritime Midstream Partners LP,"1,010","1,567","2,577",19,136,53,82
CRTO,Criteo SA,984,"1,586","2,570",19,135,52,83
MUX,McEwen Mining Inc,"1,909",659,"2,568",19,135,100,35
JONE,Jones Energy Inc,"1,700",867,"2,567",19,135,89,46
PVH,PVH Corp,"1,298","1,269","2,567",19,135,68,67
EIGI,Endurance International Group Holdings Inc,597,"1,969","2,566",19,135,31,104
MXIM,Maxim Integrated Products Inc,"2,349",197,"2,546",19,134,124,10
FINL,Finish Line Inc/The,"2,459",80,"2,539",19,134,129,4
ERIC,Telefonaktiebolaget LM Ericsson,"1,538",999,"2,537",19,134,81,53
ARCH,Arch Coal Inc,999,"1,533","2,532",19,133,53,81
PRXL,PAREXEL International Corp,"2,013",516,"2,529",19,133,106,27
CXRX,Concordia International Corp,"1,127","1,400","2,527",19,133,59,74
FOLD,Amicus Therapeutics Inc,"2,253",270,"2,523",19,133,119,14
EQT,EQT Corp,"1,617",902,"2,519",19,133,85,47
MACK,Merrimack Pharmaceuticals Inc,"1,916",602,"2,518",19,133,101,32
BIG,Big Lots Inc,"1,533",973,"2,506",19,132,81,51
HCP,HCP Inc,"1,691",805,"2,496",19,131,89,42
SALT,Scorpio Bulkers Inc,779,"1,715","2,494",19,131,41,90
DIN,DineEquity Inc,"1,005","1,487","2,492",19,131,53,78
SSP,EW Scripps Co/The,"2,459",32,"2,491",19,131,129,2
AXAS,Abraxas Petroleum Corp,470,"2,004","2,474",19,130,25,105
QUAD,Quad/Graphics Inc,110,"2,356","2,466",19,130,6,124
PZZA,Papa John's International Inc,"1,454","1,009","2,463",19,130,77,53
NKTR,Nektar Therapeutics,689,"1,772","2,461",19,130,36,93
GALE,Galena Biopharma Inc,"1,915",540,"2,455",19,129,101,28
AMX,America Movil SAB de CV,"1,181","1,265","2,446",19,129,62,67
GWR,Genesee & Wyoming Inc,"1,791",649,"2,440",19,128,94,34
BPT,BP Prudhoe Bay Royalty Trust,978,"1,452","2,430",19,128,51,76
GPRE,Green Plains Inc,"1,924",503,"2,427",19,128,101,26
PF,Pinnacle Foods Inc,"2,283",140,"2,423",19,128,120,7
MTW,Manitowoc Co Inc/The,"1,510",913,"2,423",19,128,79,48
MTCH,Match Group Inc,813,"1,610","2,423",19,128,43,85
RSPP,RSP Permian Inc,"1,707",700,"2,407",19,127,90,37
FLO,Flowers Foods Inc,918,"1,481","2,399",19,126,48,78
PPG,PPG Industries Inc,"1,221","1,170","2,391",19,126,64,62
SCCO,Southern Copper Corp,"1,216","1,174","2,390",19,126,64,62
AAOI,Applied Optoelectronics Inc,"1,492",897,"2,389",19,126,79,47
SNCR,Synchronoss Technologies Inc,313,"2,073","2,386",19,126,16,109
PLKI,Popeyes Louisiana Kitchen Inc,"1,657",724,"2,381",19,125,87,38
BID,Sotheby's,953,"1,409","2,362",19,124,50,74
EPC,Edgewell Personal Care Co,349,"2,012","2,361",19,124,18,106
AXTA,Axalta Coating Systems Ltd,"1,160","1,200","2,360",19,124,61,63
EPE,EP Energy Corp,"1,775",579,"2,354",19,124,93,30
VEEV,Veeva Systems Inc,"1,648",699,"2,347",19,124,87,37
DISCA,Discovery Communications Inc,"2,124",221,"2,345",19,123,112,12
PPC,Pilgrim's Pride Corp,596,"1,730","2,326",19,122,31,91
LNC,Lincoln National Corp,"1,331",988,"2,319",19,122,70,52
TGP,Teekay LNG Partners LP,306,"2,004","2,310",19,122,16,105
TMO,Thermo Fisher Scientific Inc,"1,437",849,"2,286",19,120,76,45
CZR,Caesars Entertainment Corp,"1,821",463,"2,284",19,120,96,24
CLD,Cloud Peak Energy Inc,"1,136","1,144","2,280",19,120,60,60
SEAS,SeaWorld Entertainment Inc,"1,057","1,221","2,278",19,120,56,64
AER,AerCap Holdings NV,"1,939",338,"2,277",19,120,102,18
TTM,Tata Motors Ltd,"1,804",463,"2,267",19,119,95,24
SHPG,Shire PLC,"1,351",909,"2,260",19,119,71,48
GKOS,Glaukos Corp,"1,324",936,"2,260",19,119,70,49
TLRD,Tailored Brands Inc,"1,095","1,163","2,258",19,119,58,61
TRV,Travelers Cos Inc/The,"1,925",323,"2,248",19,118,101,17
IBN,ICICI Bank Ltd,"1,731",510,"2,241",19,118,91,27
KANG,iKang Healthcare Group Inc,"1,869",370,"2,239",19,118,98,19
CIG,Cia Energetica de Minas Gerais,704,"1,535","2,239",19,118,37,81
SAVE,Spirit Airlines Inc,"1,607",629,"2,236",19,118,85,33
FLT,FleetCor Technologies Inc,"1,403",830,"2,233",19,118,74,44
RICE,Rice Energy Inc,"1,555",676,"2,231",19,117,82,36
IPI,Intrepid Potash Inc,"1,027","1,200","2,227",19,117,54,63
ONVO,Organovo Holdings Inc,"1,594",627,"2,221",19,117,84,33
NLNK,NewLink Genetics Corp,"1,195","1,021","2,216",19,117,63,54
ZLTQ,Zeltiq Aesthetics Inc,"1,758",449,"2,207",19,116,93,24
BFR,BBVA Banco Frances SA,250,"1,954","2,204",19,116,13,103
YRCW,YRC Worldwide Inc,829,"1,368","2,197",19,116,44,72
AON,Aon PLC,249,"1,938","2,187",19,115,13,102
ZOES,Zoe's Kitchen Inc,449,"1,735","2,184",19,115,24,91
OUT,Outfront Media Inc,144,"2,036","2,180",19,115,8,107
CALA,Calithera Biosciences Inc,"1,692",481,"2,173",19,114,89,25
CEMP,Cempra Inc,"1,186",979,"2,165",19,114,62,52
FMSA,Fairmount Santrol Holdings Inc,"1,892",272,"2,164",19,114,100,14
CVRR,CVR Refining LP,"1,553",609,"2,162",19,114,82,32
OKS,ONEOK Partners LP,"1,837",323,"2,160",19,114,97,17
NYCB,New York Community Bancorp Inc,"1,205",951,"2,156",19,113,63,50
AB,AllianceBernstein Holding LP,"1,773",378,"2,151",19,113,93,20
DPS,Dr Pepper Snapple Group Inc,"1,554",593,"2,147",19,113,82,31
SFL,Ship Finance International Ltd,685,"1,458","2,143",19,113,36,77
HRL,Hormel Foods Corp,916,"1,211","2,127",19,112,48,64
KERX,Keryx Biopharmaceuticals Inc,"1,517",600,"2,117",19,111,80,32
SNA,Snap-on Inc,"1,071","1,046","2,117",19,111,56,55
PFG,Principal Financial Group Inc,"1,634",482,"2,116",19,111,86,25
FSM,Fortuna Silver Mines Inc,"1,707",399,"2,106",19,111,90,21
TUP,Tupperware Brands Corp,440,"1,662","2,102",19,111,23,87
NCMI,National CineMedia Inc,5,"2,097","2,102",19,111,0,110
RUBI,Rubicon Project Inc/The,"1,093","1,006","2,099",19,110,58,53
JAZZ,Jazz Pharmaceuticals PLC,"1,277",807,"2,084",19,110,67,42
TIVO,TiVo Corp,540,"1,529","2,069",19,109,28,80
FTK,Flotek Industries Inc,"1,396",667,"2,063",19,109,73,35
HMY,Harmony Gold Mining Co Ltd,"1,800",261,"2,061",19,108,95,14
LAZ,Lazard Ltd,"1,536",525,"2,061",19,108,81,28
DY,Dycom Industries Inc,"1,355",702,"2,057",19,108,71,37
PWE,Penn West Petroleum Ltd,"2,038",12,"2,050",19,108,107,1
ARLZ,Aralez Pharmaceuticals Inc,"1,647",397,"2,044",19,108,87,21
MMP,Magellan Midstream Partners LP,"1,292",749,"2,041",19,107,68,39
ING,ING Groep NV,784,"1,254","2,038",19,107,41,66
CHS,Chico's FAS Inc,642,"1,393","2,035",19,107,34,73
ITW,Illinois Tool Works Inc,"1,049",972,"2,021",19,106,55,51
NMM,Navios Maritime Partners LP,"1,920",100,"2,020",19,106,101,5
HALO,Halozyme Therapeutics Inc,"1,570",438,"2,008",19,106,83,23
ENVA,Enova International Inc,"1,910",95,"2,005",19,106,101,5
GGP,GGP Inc,408,"1,589","1,997",19,105,21,84
PH,Parker-Hannifin Corp,907,"1,086","1,993",19,105,48,57
IMMR,Immersion Corp,840,"1,148","1,988",19,105,44,60
GWW,WW Grainger Inc,416,"1,562","1,978",19,104,22,82
TRVG,Trivago NV,"1,518",457,"1,975",19,104,80,24
SCSS,Select Comfort Corp,917,"1,051","1,968",19,104,48,55
OMEX,Odyssey Marine Exploration Inc,"1,383",584,"1,967",19,104,73,31
LXRX,Lexicon Pharmaceuticals Inc,"1,430",527,"1,957",19,103,75,28
MLNX,Mellanox Technologies Ltd,"1,476",474,"1,950",19,103,78,25
PACB,Pacific Biosciences of California Inc,759,"1,191","1,950",19,103,40,63
EVC,Entravision Communications Corp,964,976,"1,940",19,102,51,51
DHR,Danaher Corp,"1,764",166,"1,930",19,102,93,9
ORC,Orchid Island Capital Inc,772,"1,145","1,917",19,101,41,60
MSG,Madison Square Garden Co/The,641,"1,271","1,912",19,101,34,67
BHI,Baker Hughes Inc,"1,366",542,"1,908",19,100,72,29
SEMG,SemGroup Corp,"1,349",559,"1,908",19,100,71,29
CLCD,CoLucid Pharmaceuticals Inc,0,"1,903","1,903",19,100,0,100
PAGP,Plains GP Holdings LP,"1,794",108,"1,902",19,100,94,6
FMI,Foundation Medicine Inc,"1,569",327,"1,896",19,100,83,17
AGIO,Agios Pharmaceuticals Inc,774,"1,111","1,885",19,99,41,58
OAK,Oaktree Capital Group LLC,"1,161",711,"1,872",19,99,61,37
VIRT,Virtu Financial Inc,"1,586",281,"1,867",19,98,83,15
VHC,VirnetX Holding Corp,"1,252",614,"1,866",19,98,66,32
OI,Owens-Illinois Inc,"1,492",355,"1,847",19,97,79,19
SGMO,Sangamo Therapeutics Inc,861,986,"1,847",19,97,45,52
EEP,Enbridge Energy Partners LP,761,"1,086","1,847",19,97,40,57
SC,Santander Consumer USA Holdings Inc,395,"1,452","1,847",19,97,21,76
BLK,BlackRock Inc,773,"1,068","1,841",19,97,41,56
ZGNX,Zogenix Inc,"1,405",433,"1,838",19,97,74,23
CGNX,Cognex Corp,"1,153",685,"1,838",19,97,61,36
FLS,Flowserve Corp,805,"1,033","1,838",19,97,42,54
CLNE,Clean Energy Fuels Corp,"1,141",696,"1,837",19,97,60,37
CGI,Celadon Group Inc,304,"1,532","1,836",19,97,16,81
ESNT,Essent Group Ltd,"1,140",684,"1,824",19,96,60,36
ICON,Iconix Brand Group Inc,572,"1,252","1,824",19,96,30,66
VSAR,Versartis Inc,492,"1,331","1,823",19,96,26,70
PLX,Protalix BioTherapeutics Inc,"1,737",73,"1,810",19,95,91,4
NVO,Novo Nordisk A/S,964,838,"1,802",19,95,51,44
NCR,NCR Corp,"1,158",643,"1,801",19,95,61,34
SNI,Scripps Networks Interactive Inc,"1,306",494,"1,800",19,95,69,26
CDEV,Centennial Resource Development Inc/DE,541,"1,256","1,797",19,95,28,66
RMTI,Rockwell Medical Inc,"1,769",27,"1,796",19,95,93,1
ATI,Allegheny Technologies Inc,"1,098",694,"1,792",19,94,58,37
CHKP,Check Point Software Technologies Ltd,"1,317",469,"1,786",19,94,69,25
GPL,Great Panther Silver Ltd,"1,653",130,"1,783",19,94,87,7
DLR,Digital Realty Trust Inc,"1,084",697,"1,781",19,94,57,37
MC,Moelis & Co,"1,003",774,"1,777",19,94,53,41
GMLP,Golar LNG Partners LP,685,"1,079","1,764",19,93,36,57
DF,Dean Foods Co,"1,318",444,"1,762",19,93,69,23
IPHI,Inphi Corp,"1,245",516,"1,761",19,93,66,27
SHW,Sherwin-Williams Co/The,"1,230",531,"1,761",19,93,65,28
ERII,Energy Recovery Inc,"1,710",44,"1,754",19,92,90,2
OHI,Omega Healthcare Investors Inc,881,862,"1,743",19,92,46,45
CI,Cigna Corp,943,799,"1,742",19,92,50,42
PTEN,Patterson-UTI Energy Inc,"1,552",181,"1,733",19,91,82,10
AERI,Aerie Pharmaceuticals Inc,"1,485",248,"1,733",19,91,78,13
CBRL,Cracker Barrel Old Country Store Inc,834,898,"1,732",19,91,44,47
MTDR,Matador Resources Co,655,"1,072","1,727",19,91,34,56
WDR,Waddell & Reed Financial Inc,"1,010",712,"1,722",19,91,53,37
SAM,Boston Beer Co Inc/The,756,964,"1,720",19,91,40,51
NYMX,Nymox Pharmaceutical Corp,617,"1,096","1,713",19,90,32,58
PLNT,Planet Fitness Inc,"1,255",456,"1,711",19,90,66,24
MIC,Macquarie Infrastructure Corp,"1,175",535,"1,710",19,90,62,28
PTR,PetroChina Co Ltd,546,"1,158","1,704",19,90,29,61
MSCI,MSCI Inc,"1,435",268,"1,703",19,90,76,14
KTOS,Kratos Defense & Security Solutions Inc,"1,453",248,"1,701",19,90,76,13
QUOT,Quotient Technology Inc,634,"1,067","1,701",19,90,33,56
SA,Seabridge Gold Inc,"1,180",518,"1,698",19,89,62,27
HLT,Hilton Worldwide Holdings Inc,"1,007",687,"1,694",19,89,53,36
PCAR,PACCAR Inc,"1,469",224,"1,693",19,89,77,12
GGAL,Grupo Financiero Galicia SA,931,753,"1,684",19,89,49,40
ADHD,Alcobra Ltd,"1,445",236,"1,681",19,88,76,12
NGG,National Grid PLC,553,"1,127","1,680",19,88,29,59
DVA,DaVita Inc,843,836,"1,679",19,88,44,44
HII,Huntington Ingalls Industries Inc,"1,190",486,"1,676",19,88,63,26
ARNA,Arena Pharmaceuticals Inc,"1,621",45,"1,666",19,88,85,2
FIVE,Five Below Inc,"1,284",376,"1,660",19,87,68,20
GEL,Genesis Energy LP,"1,294",360,"1,654",19,87,68,19
CTB,Cooper Tire & Rubber Co,"1,012",635,"1,647",19,87,53,33
BFB,Brown-Forman Corp,"1,630",11,"1,641",19,86,86,1
CAVM,Cavium Inc,"1,144",494,"1,638",19,86,60,26
BRKR,Bruker Corp,"1,604",29,"1,633",19,86,84,2
HST,Host Hotels & Resorts Inc,182,"1,449","1,631",19,86,10,76
DEO,Diageo PLC,"1,330",300,"1,630",19,86,70,16
MMC,Marsh & McLennan Cos Inc,"1,393",236,"1,629",19,86,73,12
GLPI,Gaming and Leisure Properties Inc,"1,441",181,"1,622",19,85,76,10
SYK,Stryker Corp,"1,254",347,"1,601",19,84,66,18
OCUL,Ocular Therapeutix Inc,"1,187",413,"1,600",19,84,62,22
PCYG,Park City Group Inc,590,"1,006","1,596",19,84,31,53
COMM,CommScope Holding Co Inc,651,944,"1,595",19,84,34,50
AN,AutoNation Inc,477,"1,112","1,589",19,84,25,59
WBMD,WebMD Health Corp,923,662,"1,585",19,83,49,35
CHD,Church & Dwight Co Inc,"1,138",446,"1,584",19,83,60,23
ADPT,Adeptus Health Inc,744,836,"1,580",19,83,39,44
OMF,OneMain Holdings Inc,"1,012",567,"1,579",19,83,53,30
UEC,Uranium Energy Corp,"1,304",274,"1,578",19,83,69,14
CAA,CalAtlantic Group Inc,"1,176",400,"1,576",19,83,62,21
CLDX,Celldex Therapeutics Inc,"1,217",354,"1,571",19,83,64,19
CALM,Cal-Maine Foods Inc,614,949,"1,563",19,82,32,50
GES,Guess? Inc,768,794,"1,562",19,82,40,42
CRK,Comstock Resources Inc,740,819,"1,559",19,82,39,43
IMGN,ImmunoGen Inc,"1,020",536,"1,556",19,82,54,28
BDX,Becton Dickinson and Co,929,626,"1,555",19,82,49,33
SKM,SK Telecom Co Ltd,"1,525",23,"1,548",19,81,80,1
TD,Toronto-Dominion Bank/The,"1,343",203,"1,546",19,81,71,11
NVCR,Novocure Ltd,"1,431",113,"1,544",19,81,75,6
QSR,Restaurant Brands International Inc,557,983,"1,540",19,81,29,52
PKG,Packaging Corp of America,706,827,"1,533",19,81,37,44
SPN,Superior Energy Services Inc,561,972,"1,533",19,81,30,51
STNG,Scorpio Tankers Inc,"1,094",438,"1,532",19,81,58,23
TNK,Teekay Tankers Ltd,"1,278",253,"1,531",19,81,67,13
KLAC,KLA-Tencor Corp,"1,266",263,"1,529",19,80,67,14
GPC,Genuine Parts Co,"1,151",378,"1,529",19,80,61,20
TSM,Taiwan Semiconductor Manufacturing Co Ltd,"1,013",516,"1,529",19,80,53,27
AIRM,Air Methods Corp,359,"1,170","1,529",19,80,19,62
SGEN,Seattle Genetics Inc,786,730,"1,516",19,80,41,38
MASI,Masimo Corp,"1,101",413,"1,514",19,80,58,22
OZM,Och-Ziff Capital Management Group LLC,"1,299",213,"1,512",19,80,68,11
AMG,Affiliated Managers Group Inc,250,"1,262","1,512",19,80,13,66
COL,Rockwell Collins Inc,990,519,"1,509",19,79,52,27
AMH,American Homes 4 Rent,"1,488",20,"1,508",19,79,78,1
CSC,Computer Sciences Corp,"1,412",92,"1,504",19,79,74,5
EAT,Brinker International Inc,510,994,"1,504",19,79,27,52
AMN,AMN Healthcare Services Inc,"1,258",240,"1,498",19,79,66,13
BTI,British American Tobacco PLC,"1,234",264,"1,498",19,79,65,14
PX,Praxair Inc,892,604,"1,496",19,79,47,32
PGNX,Progenics Pharmaceuticals Inc,"1,175",314,"1,489",19,78,62,17
VG,Vonage Holdings Corp,453,"1,036","1,489",19,78,24,55
PPHM,Peregrine Pharmaceuticals Inc,"1,432",50,"1,482",19,78,75,3
SERV,ServiceMaster Global Holdings Inc,621,861,"1,482",19,78,33,45
SYNA,Synaptics Inc,589,890,"1,479",19,78,31,47
IAC,IAC/InterActiveCorp,"1,083",385,"1,468",19,77,57,20
AKRX,Akorn Inc,620,847,"1,467",19,77,33,45
HEES,H&E Equipment Services Inc,"1,296",169,"1,465",19,77,68,9
FIZZ,National Beverage Corp,291,"1,170","1,461",19,77,15,62
BGCP,BGC Partners Inc,248,"1,207","1,455",19,77,13,64
CERS,Cerus Corp,891,557,"1,448",19,76,47,29
FISV,Fiserv Inc,997,449,"1,446",19,76,52,24
ECL,Ecolab Inc,888,557,"1,445",19,76,47,29
BMA,Banco Macro SA,452,989,"1,441",19,76,24,52
EXK,Endeavour Silver Corp,"1,246",190,"1,436",19,76,66,10
KS,KapStone Paper and Packaging Corp,"1,150",285,"1,435",19,76,61,15
FIS,Fidelity National Information Services Inc,"1,104",328,"1,432",19,75,58,17
BWP,Boardwalk Pipeline Partners LP,"1,280",150,"1,430",19,75,67,8
SUM,Summit Materials Inc,"1,350",78,"1,428",19,75,71,4
ADMP,Adamis Pharmaceuticals Corp,"1,221",207,"1,428",19,75,64,11
ACHN,Achillion Pharmaceuticals Inc,"1,170",254,"1,424",19,75,62,13
KRNY,Kearny Financial Corp/MD,"1,420",0,"1,420",19,75,75,0
MX,MagnaChip Semiconductor Corp,588,826,"1,414",19,74,31,43
LPI,Laredo Petroleum Inc,"1,202",206,"1,408",19,74,63,11
STON,StoneMor Partners LP,358,"1,048","1,406",19,74,19,55
ERF,Enerplus Corp,340,"1,066","1,406",19,74,18,56
IMPV,Imperva Inc,992,410,"1,402",19,74,52,22
OMC,Omnicom Group Inc,543,857,"1,400",19,74,29,45
XEC,Cimarex Energy Co,776,622,"1,398",19,74,41,33
PRTA,Prothena Corp PLC,524,872,"1,396",19,73,28,46
AMP,Ameriprise Financial Inc,953,441,"1,394",19,73,50,23
ARLP,Alliance Resource Partners LP,771,622,"1,393",19,73,41,33
NYLD,NRG Yield Inc,"1,311",79,"1,390",19,73,69,4
ASPS,Altisource Portfolio Solutions SA,433,951,"1,384",19,73,23,50
BKS,Barnes & Noble Inc,"1,012",371,"1,383",19,73,53,20
BLMN,Bloomin' Brands Inc,732,651,"1,383",19,73,39,34
R,Ryder System Inc,934,446,"1,380",19,73,49,23
GST,Gastar Exploration Inc,"1,121",258,"1,379",19,73,59,14
OTEX,Open Text Corp,611,766,"1,377",19,72,32,40
MUSA,Murphy USA Inc,32,"1,344","1,376",19,72,2,71
CARB,Carbonite Inc,938,436,"1,374",19,72,49,23
KBR,KBR Inc,943,429,"1,372",19,72,50,23
DRI,Darden Restaurants Inc,821,550,"1,371",19,72,43,29
ADXS,Advaxis Inc,"1,082",287,"1,369",19,72,57,15
KND,Kindred Healthcare Inc,446,915,"1,361",19,72,23,48
OMER,Omeros Corp,"1,083",277,"1,360",19,72,57,15
AVXS,Avexis Inc,937,420,"1,357",19,71,49,22
ASH,Ashland Global Holdings Inc,"1,271",85,"1,356",19,71,67,4
UHS,Universal Health Services Inc,"1,232",121,"1,353",19,71,65,6
WD,Walker & Dunlop Inc,"1,251",101,"1,352",19,71,66,5
JBL,Jabil Circuit Inc,"1,233",114,"1,347",19,71,65,6
CNP,CenterPoint Energy Inc,832,515,"1,347",19,71,44,27
SFLY,Shutterfly Inc,495,847,"1,342",19,71,26,45
IPCI,Intellipharmaceutics International Inc/CA,950,388,"1,338",19,70,50,20
JASO,JA Solar Holdings Co Ltd,"1,122",214,"1,336",19,70,59,11
MEET,MeetMe Inc,"1,300",35,"1,335",19,70,68,2
WCG,WellCare Health Plans Inc,992,342,"1,334",19,70,52,18
TEX,Terex Corp,696,638,"1,334",19,70,37,34
IDTI,Integrated Device Technology Inc,899,431,"1,330",19,70,47,23
COT,Cott Corp,506,824,"1,330",19,70,27,43
MBI,MBIA Inc,372,957,"1,329",19,70,20,50
DGX,Quest Diagnostics Inc,"1,229",99,"1,328",19,70,65,5
LVLT,Level 3 Communications Inc,471,853,"1,324",19,70,25,45
OSTK,Overstock.com Inc,431,892,"1,323",19,70,23,47
IPG,Interpublic Group of Cos Inc/The,"1,064",256,"1,320",19,69,56,13
NVRO,Nevro Corp,812,506,"1,318",19,69,43,27
AAN,Aaron's Inc,309,"1,009","1,318",19,69,16,53
RM,Regional Management Corp,0,"1,316","1,316",19,69,0,69
LYG,Lloyds Banking Group PLC,"1,253",61,"1,314",19,69,66,3
SWK,Stanley Black & Decker Inc,754,559,"1,313",19,69,40,29
VSTO,Vista Outdoor Inc,731,582,"1,313",19,69,38,31
PSA,Public Storage,431,880,"1,311",19,69,23,46
FMC,FMC Corp,"1,087",219,"1,306",19,69,57,12
RESI,Altisource Residential Corp,"1,279",25,"1,304",19,69,67,1
LH,Laboratory Corp of America Holdings,896,404,"1,300",19,68,47,21
TOWR,Tower International Inc,"1,203",93,"1,296",19,68,63,5
SLG,SL Green Realty Corp,44,"1,251","1,295",19,68,2,66
OZRK,Bank of the Ozarks Inc,387,906,"1,293",19,68,20,48
HOS,Hornbeck Offshore Services Inc,942,350,"1,292",19,68,50,18
CEO,CNOOC Ltd,699,593,"1,292",19,68,37,31
GGB,Gerdau SA,"1,124",167,"1,291",19,68,59,9
RTRX,Retrophin Inc,849,442,"1,291",19,68,45,23
LEA,Lear Corp,621,658,"1,279",19,67,33,35
EIX,Edison International,"1,160",104,"1,264",19,67,61,5
BEAT,BioTelemetry Inc,798,463,"1,261",19,66,42,24
CPLP,Capital Product Partners LP,"1,159",93,"1,252",19,66,61,5
SNP,China Petroleum & Chemical Corp,215,"1,029","1,244",19,65,11,54
EPZM,Epizyme Inc,"1,240",1,"1,241",19,65,65,0
BREW,Craft Brew Alliance Inc,908,331,"1,239",19,65,48,17
EV,Eaton Vance Corp,202,"1,036","1,238",19,65,11,55
THO,Thor Industries Inc,734,494,"1,228",19,65,39,26
NDAQ,Nasdaq Inc,"1,140",87,"1,227",19,65,60,5
ZG,Zillow Group Inc,462,759,"1,221",19,64,24,40
GNMX,Aevi Genomic Medicine Inc,842,377,"1,219",19,64,44,20
WIX,Wix.com Ltd,846,370,"1,216",19,64,45,19
CG,Carlyle Group LP/The,909,299,"1,208",19,64,48,16
FNV,Franco-Nevada Corp,674,527,"1,201",19,63,35,28
IDRA,Idera Pharmaceuticals Inc,837,362,"1,199",19,63,44,19
AVB,AvalonBay Communities Inc,951,247,"1,198",19,63,50,13
SPNC,Spectranetics Corp/The,296,902,"1,198",19,63,16,47
CMTL,Comtech Telecommunications Corp,19,"1,179","1,198",19,63,1,62
IDXX,IDEXX Laboratories Inc,544,647,"1,191",19,63,29,34
VAL,Valspar Corp/The,291,900,"1,191",19,63,15,47
BPL,Buckeye Partners LP,784,400,"1,184",19,62,41,21
VRSK,Verisk Analytics Inc,714,468,"1,182",19,62,38,25
