Symbol,Name,Call,Put,Tot,Days,Tot ADV,Call ADV,Put ADV
TDG,TransDigm Group Inc,"2,166","9,253","11,419",23,496,94,402
VRTX,Vertex Pharmaceuticals Inc,"5,511","5,891","11,402",23,496,240,256
CHTR,Charter Communications Inc,"6,719","4,557","11,276",23,490,292,198
YY,YY Inc,"9,481","1,790","11,271",23,490,412,78
VRA,Vera Bradley Inc,198,"11,045","11,243",23,489,9,480
WSM,Williams-Sonoma Inc,"5,723","5,510","11,233",23,488,249,240
KGC,Kinross Gold Corp,"7,022","4,209","11,231",23,488,305,183
MON,Monsanto Co,"5,165","6,003","11,168",23,486,225,261
CNC,Centene Corp,"3,575","7,543","11,118",23,483,155,328
NTAP,NetApp Inc,"8,171","2,942","11,113",23,483,355,128
EXC,Exelon Corp,"6,853","4,014","10,867",23,472,298,175
PRU,Prudential Financial Inc,"4,047","6,808","10,855",23,472,176,296
ACOR,Acorda Therapeutics Inc,"3,883","6,912","10,795",23,469,169,301
HPT,Hospitality Properties Trust,"10,075",704,"10,779",23,469,438,31
WDAY,Workday Inc,"4,414","6,313","10,727",23,466,192,274
SN,Sanchez Energy Corp,"9,163","1,556","10,719",23,466,398,68
CS,Credit Suisse Group AG,"6,550","4,150","10,700",23,465,285,180
EPD,Enterprise Products Partners LP,"6,748","3,924","10,672",23,464,293,171
IMMU,Immunomedics Inc,"7,324","3,319","10,643",23,463,318,144
AZO,AutoZone Inc,"4,582","6,032","10,614",23,461,199,262
SU,Suncor Energy Inc,"7,019","3,519","10,538",23,458,305,153
NMIH,NMI Holdings Inc,"10,407",115,"10,522",23,457,452,5
TSN,Tyson Foods Inc,"5,469","5,040","10,509",23,457,238,219
SYMC,Symantec Corp,"9,098","1,364","10,462",23,455,396,59
VEEV,Veeva Systems Inc,"9,044","1,346","10,390",23,452,393,59
CNQ,Canadian Natural Resources Ltd,"5,205","5,092","10,297",23,448,226,221
VMW,VMware Inc,"5,624","4,641","10,265",23,446,245,202
ZIOP,ZIOPHARM Oncology Inc,"8,367","1,795","10,162",23,442,364,78
SQ,Square Inc,"8,164","1,951","10,115",23,440,355,85
MBI,MBIA Inc,"4,455","5,649","10,104",23,439,194,246
CRC,California Resources Corp,"3,386","6,689","10,075",23,438,147,291
DUK,Duke Energy Corp,"5,315","4,757","10,072",23,438,231,207
ARNC,Arconic Inc,"6,471","3,598","10,069",23,438,281,156
HCA,HCA Holdings Inc,"4,946","4,964","9,910",23,431,215,216
TSL,Trina Solar Ltd,"5,955","3,909","9,864",23,429,259,170
STT,State Street Corp,"8,227","1,610","9,837",23,428,358,70
TGTX,TG Therapeutics Inc,"7,897","1,926","9,823",23,427,343,84
HFC,HollyFrontier Corp,"6,479","3,262","9,741",23,424,282,142
MTCH,Match Group Inc,835,"8,902","9,737",23,423,36,387
ARRS,ARRIS International PLC,465,"9,209","9,674",23,421,20,400
DHI,DR Horton Inc,"6,261","3,398","9,659",23,420,272,148
JNPR,Juniper Networks Inc,"4,867","4,730","9,597",23,417,212,206
CX,Cemex SAB de CV,"7,313","2,269","9,582",23,417,318,99
CAR,Avis Budget Group Inc,"2,477","7,063","9,540",23,415,108,307
BHP,BHP Billiton Ltd,"5,416","4,114","9,530",23,414,235,179
CLR,Continental Resources Inc/OK,"3,946","5,551","9,497",23,413,172,241
TXT,Textron Inc,"6,325","3,154","9,479",23,412,275,137
TPX,Tempur Sealy International Inc,"8,436","1,016","9,452",23,411,367,44
CHL,China Mobile Ltd,"4,749","4,552","9,301",23,404,206,198
SONC,Sonic Corp,778,"8,505","9,283",23,404,34,370
PAH,Platform Specialty Products Corp,"7,305","1,878","9,183",23,399,318,82
GGP,GGP Inc,"1,307","7,801","9,108",23,396,57,339
MAR,Marriott International Inc/MD,"5,721","3,371","9,092",23,395,249,147
INFY,Infosys Ltd,"4,248","4,832","9,080",23,395,185,210
PBYI,Puma Biotechnology Inc,"4,954","4,106","9,060",23,394,215,179
NAK,Northern Dynasty Minerals Ltd,"5,121","3,937","9,058",23,394,223,171
CREE,Cree Inc,"8,172",860,"9,032",23,393,355,37
WPX,WPX Energy Inc,"6,427","2,468","8,895",23,387,279,107
EMR,Emerson Electric Co,"5,112","3,782","8,894",23,387,222,164
BOX,Box Inc,"4,591","4,268","8,859",23,385,200,186
DD,EI du Pont de Nemours & Co,"4,897","3,953","8,850",23,385,213,172
FL,Foot Locker Inc,"2,416","6,398","8,814",23,383,105,278
CAB,Cabela's Inc,"3,022","5,782","8,804",23,383,131,251
NOV,National Oilwell Varco Inc,"5,375","3,413","8,788",23,382,234,148
TASR,Axon Enterprise Inc,"5,490","3,239","8,729",23,380,239,141
MPEL,Melco Resorts & Entertainment Ltd,"7,250","1,449","8,699",23,378,315,63
PRGO,Perrigo Co PLC,"3,730","4,955","8,685",23,378,162,215
HBAN,Huntington Bancshares Inc/OH,"5,686","2,942","8,628",23,375,247,128
NXPI,NXP Semiconductors NV,"6,740","1,887","8,627",23,375,293,82
RCL,Royal Caribbean Cruises Ltd,"3,007","5,541","8,548",23,372,131,241
ETN,Eaton Corp PLC,"5,350","3,174","8,524",23,371,233,138
GNW,Genworth Financial Inc,"6,145","2,373","8,518",23,370,267,103
TRN,Trinity Industries Inc,"7,057","1,428","8,485",23,369,307,62
Z,Zillow Group Inc,"3,947","4,506","8,453",23,368,172,196
UN,Unilever NV,"7,670",776,"8,446",23,367,333,34
AOBC,American Outdoor Brands Corp,"5,540","2,896","8,436",23,367,241,126
AAOI,Applied Optoelectronics Inc,"6,070","2,350","8,420",23,366,264,102
LFC,China Life Insurance Co Ltd,"1,583","6,804","8,387",23,365,69,296
ZION,Zions Bancorporation,"1,616","6,709","8,325",23,362,70,292
APO,Apollo Global Management LLC,"5,103","3,159","8,262",23,359,222,137
PNC,PNC Financial Services Group Inc/The,"3,281","4,964","8,245",23,358,143,216
RL,Ralph Lauren Corp,"4,145","4,054","8,199",23,356,180,176
FAST,Fastenal Co,"4,225","3,955","8,180",23,356,184,172
ADM,Archer-Daniels-Midland Co,"5,286","2,884","8,170",23,355,230,125
STI,SunTrust Banks Inc,"3,187","4,982","8,169",23,355,139,217
DFS,Discover Financial Services,"3,722","4,429","8,151",23,354,162,193
SPLS,Staples Inc,"4,640","3,436","8,076",23,351,202,149
PVG,Pretium Resources Inc,"6,975","1,066","8,041",23,350,303,46
EDIT,Editas Medicine Inc,"4,806","3,230","8,036",23,349,209,140
JUNO,Juno Therapeutics Inc,"6,351","1,660","8,011",23,348,276,72
NLY,Annaly Capital Management Inc,"5,630","2,367","7,997",23,348,245,103
ARRY,Array BioPharma Inc,"5,212","2,750","7,962",23,346,227,120
PLCE,Children's Place Inc/The,"4,927","3,009","7,936",23,345,214,131
LBTYK,Liberty Global PLC,"7,900",3,"7,903",23,344,343,0
LRCX,Lam Research Corp,"4,041","3,801","7,842",23,341,176,165
JCI,Johnson Controls International plc,"4,883","2,907","7,790",23,339,212,126
NRG,NRG Energy Inc,"6,782","1,002","7,784",23,338,295,44
RDWR,Radware Ltd,"4,791","2,990","7,781",23,338,208,130
BCRX,BioCryst Pharmaceuticals Inc,"6,285","1,432","7,717",23,336,273,62
SYF,Synchrony Financial,"5,548","2,137","7,685",23,334,241,93
GRA,WR Grace & Co,"6,511","1,171","7,682",23,334,283,51
SUN,Sunoco LP,"1,476","6,177","7,653",23,333,64,269
PAYX,Paychex Inc,"5,211","2,416","7,627",23,332,227,105
NOC,Northrop Grumman Corp,"3,892","3,731","7,623",23,331,169,162
GSAT,Globalstar Inc,"6,659",901,"7,560",23,329,290,39
PTCT,PTC Therapeutics Inc,"5,470","2,090","7,560",23,329,238,91
RICE,Rice Energy Inc,"5,805","1,753","7,558",23,329,252,76
BBBY,Bed Bath & Beyond Inc,"3,136","4,406","7,542",23,328,136,192
FINL,Finish Line Inc/The,"2,044","5,490","7,534",23,328,89,239
CIM,Chimera Investment Corp,"6,553",980,"7,533",23,328,285,43
INCY,Incyte Corp,"4,837","2,659","7,496",23,326,210,116
BIG,Big Lots Inc,"2,755","4,701","7,456",23,324,120,204
TIME,Time Inc,"5,696","1,737","7,433",23,323,248,76
ASNA,Ascena Retail Group Inc,"6,033","1,390","7,423",23,323,262,60
FOLD,Amicus Therapeutics Inc,"4,246","3,137","7,383",23,321,185,136
RTN,Raytheon Co,"4,447","2,921","7,368",23,320,193,127
KHC,Kraft Heinz Co/The,"4,967","2,357","7,324",23,318,216,102
XON,Intrexon Corp,"5,516","1,731","7,247",23,315,240,75
AUPH,Aurinia Pharmaceuticals Inc,"5,813","1,422","7,235",8,904,727,178
AEP,American Electric Power Co Inc,"1,077","6,134","7,211",23,314,47,267
GES,Guess? Inc,"2,293","4,869","7,162",23,311,100,212
UTHR,United Therapeutics Corp,"6,416",745,"7,161",23,311,279,32
SKX,Skechers U.S.A. Inc,"5,055","2,104","7,159",23,311,220,91
MFIN,Medallion Financial Corp,"4,000","3,156","7,156",23,311,174,137
GNMX,Aevi Genomic Medicine Inc,"4,611","2,513","7,124",23,310,200,109
CENX,Century Aluminum Co,"3,275","3,844","7,119",23,310,142,167
SPWR,SunPower Corp,"4,499","2,592","7,091",23,308,196,113
NAT,Nordic American Tankers Ltd,"2,622","4,453","7,075",23,308,114,194
FIVE,Five Below Inc,"2,623","4,430","7,053",23,307,114,193
ABC,AmerisourceBergen Corp,"2,362","4,685","7,047",23,306,103,204
MNK,Mallinckrodt PLC,"3,622","3,372","6,994",23,304,157,147
CVI,CVR Energy Inc,"6,506",433,"6,939",23,302,283,19
FOSL,Fossil Group Inc,"2,950","3,980","6,930",23,301,128,173
FOXA,Twenty-First Century Fox Inc,"2,098","4,819","6,917",23,301,91,210
OLED,Universal Display Corp,"4,865","2,045","6,910",23,300,212,89
CXO,Concho Resources Inc,932,"5,966","6,898",23,300,41,259
LL,Lumber Liquidators Holdings Inc,"5,527","1,337","6,864",23,298,240,58
GPOR,Gulfport Energy Corp,"2,985","3,870","6,855",23,298,130,168
MDR,McDermott International Inc,"1,868","4,976","6,844",23,298,81,216
LC,LendingClub Corp,"4,940","1,888","6,828",23,297,215,82
PVH,PVH Corp,"2,465","4,320","6,785",23,295,107,188
GSK,GlaxoSmithKline PLC,"4,795","1,953","6,748",23,293,208,85
YRD,Yirendai Ltd,"4,615","2,094","6,709",23,292,201,91
TJX,TJX Cos Inc/The,"3,487","3,202","6,689",23,291,152,139
GT,Goodyear Tire & Rubber Co/The,"3,768","2,901","6,669",23,290,164,126
SWC,Stillwater Mining Co,"2,327","4,314","6,641",23,289,101,188
GD,General Dynamics Corp,"2,748","3,891","6,639",23,289,119,169
EGO,Eldorado Gold Corp,"3,586","3,033","6,619",23,288,156,132
HOG,Harley-Davidson Inc,"3,460","3,153","6,613",23,288,150,137
FMSA,Fairmount Santrol Holdings Inc,"3,248","3,360","6,608",23,287,141,146
NFX,Newfield Exploration Co,"1,270","5,312","6,582",23,286,55,231
VIP,VEON Ltd,"1,315","5,248","6,563",23,285,57,228
MXIM,Maxim Integrated Products Inc,"6,424",133,"6,557",23,285,279,6
PAAS,Pan American Silver Corp,"3,954","2,601","6,555",23,285,172,113
NCR,NCR Corp,"2,016","4,537","6,553",23,285,88,197
BK,Bank of New York Mellon Corp/The,"3,399","3,146","6,545",23,285,148,137
FCAU,Fiat Chrysler Automobiles NV,"2,643","3,875","6,518",23,283,115,168
GOLD,Randgold Resources Ltd,"4,050","2,449","6,499",23,283,176,106
KKR,KKR & Co LP,"5,451","1,027","6,478",23,282,237,45
NBR,Nabors Industries Ltd,"3,056","3,409","6,465",23,281,133,148
ROST,Ross Stores Inc,"5,663",787,"6,450",23,280,246,34
CBOE,CBOE Holdings Inc,"4,714","1,696","6,410",23,279,205,74
HK,Halcon Resources Corp,"2,111","4,293","6,404",23,278,92,187
TXMD,TherapeuticsMD Inc,"5,692",708,"6,400",23,278,247,31
SO,Southern Co/The,"4,935","1,422","6,357",23,276,215,62
SPN,Superior Energy Services Inc,"5,573",783,"6,356",23,276,242,34
SXL,Sunoco Logistics Partners LP,"4,110","2,204","6,314",23,275,179,96
DNR,Denbury Resources Inc,"4,913","1,400","6,313",23,274,214,61
BCS,Barclays PLC,"3,930","2,382","6,312",23,274,171,104
TLRD,Tailored Brands Inc,"2,745","3,550","6,295",23,274,119,154
AVID,Avid Technology Inc,"5,496",766,"6,262",23,272,239,33
ROK,Rockwell Automation Inc,421,"5,841","6,262",23,272,18,254
BHI,Baker Hughes Inc,"3,660","2,600","6,260",23,272,159,113
WY,Weyerhaeuser Co,"4,696","1,538","6,234",23,271,204,67
AMTD,TD Ameritrade Holding Corp,"2,989","3,235","6,224",23,271,130,141
CDE,Coeur Mining Inc,"3,948","2,257","6,205",23,270,172,98
INFN,Infinera Corp,"5,262",899,"6,161",23,268,229,39
NEE,NextEra Energy Inc,"1,208","4,916","6,124",23,266,53,214
VHC,VirnetX Holding Corp,"3,371","2,745","6,116",23,266,147,119
FLR,Fluor Corp,"2,213","3,896","6,109",23,266,96,169
STLD,Steel Dynamics Inc,"3,107","2,966","6,073",23,264,135,129
ADPT,Adeptus Health Inc,"2,234","3,767","6,001",23,261,97,164
YNDX,Yandex NV,"4,557","1,394","5,951",23,259,198,61
LJPC,La Jolla Pharmaceutical Co,"3,015","2,897","5,912",23,257,131,126
SGMS,Scientific Games Corp,"2,656","3,249","5,905",23,257,115,141
HUN,Huntsman Corp,"2,780","3,047","5,827",23,253,121,132
XLNX,Xilinx Inc,"4,033","1,766","5,799",23,252,175,77
FE,FirstEnergy Corp,"4,974",824,"5,798",23,252,216,36
QRVO,Qorvo Inc,"3,848","1,934","5,782",23,251,167,84
TD,Toronto-Dominion Bank/The,"2,314","3,456","5,770",23,251,101,150
GGAL,Grupo Financiero Galicia SA,"5,471",293,"5,764",23,251,238,13
BOFI,BofI Holding Inc,"2,039","3,724","5,763",23,251,89,162
AEO,American Eagle Outfitters Inc,"2,213","3,527","5,740",23,250,96,153
CMA,Comerica Inc,"2,012","3,715","5,727",23,249,87,162
PTC,PTC Inc,"1,099","4,571","5,670",23,247,48,199
JAZZ,Jazz Pharmaceuticals PLC,"3,979","1,645","5,624",23,245,173,72
GFI,Gold Fields Ltd,"3,804","1,811","5,615",23,244,165,79
KSU,Kansas City Southern,"3,182","2,409","5,591",23,243,138,105
STWD,Starwood Property Trust Inc,"4,745",820,"5,565",23,242,206,36
RGLD,Royal Gold Inc,"2,781","2,782","5,563",23,242,121,121
NKTR,Nektar Therapeutics,"3,753","1,793","5,546",23,241,163,78
PPG,PPG Industries Inc,"4,101","1,407","5,508",23,239,178,61
DNKN,Dunkin' Brands Group Inc,"3,665","1,841","5,506",23,239,159,80
SBGI,Sinclair Broadcast Group Inc,"3,971","1,517","5,488",23,239,173,66
WATT,Energous Corp,"3,641","1,839","5,480",23,238,158,80
SA,Seabridge Gold Inc,"3,489","1,927","5,416",23,235,152,84
CRESY,Cresud SACIF y A,"5,377",7,"5,384",23,234,234,0
EROS,Eros International PLC,"1,700","3,663","5,363",23,233,74,159
NXST,Nexstar Media Group Inc,"3,779","1,565","5,344",23,232,164,68
DECK,Deckers Outdoor Corp,"2,793","2,544","5,337",23,232,121,111
USG,USG Corp,"4,531",772,"5,303",23,231,197,34
DEPO,Depomed Inc,"3,026","2,251","5,277",23,229,132,98
TEF,Telefonica SA,"2,379","2,896","5,275",23,229,103,126
DVAX,Dynavax Technologies Corp,"3,985","1,271","5,256",23,229,173,55
ON,ON Semiconductor Corp,"4,487",768,"5,255",23,228,195,33
DHR,Danaher Corp,"3,715","1,523","5,238",23,228,162,66
CPB,Campbell Soup Co,"2,607","2,630","5,237",23,228,113,114
CYBR,CyberArk Software Ltd,"3,787","1,436","5,223",23,227,165,62
COL,Rockwell Collins Inc,"4,986",229,"5,215",23,227,217,10
BLUE,Bluebird Bio Inc,"3,557","1,610","5,167",23,225,155,70
ILMN,Illumina Inc,"2,391","2,773","5,164",23,225,104,121
VMC,Vulcan Materials Co,"2,521","2,638","5,159",23,224,110,115
EMES,Emerge Energy Services LP,"3,989","1,134","5,123",23,223,173,49
PAA,Plains All American Pipeline LP,"3,935","1,175","5,110",23,222,171,51
NRZ,New Residential Investment Corp,"3,650","1,447","5,097",23,222,159,63
OMEX,Odyssey Marine Exploration Inc,"3,991","1,072","5,063",23,220,174,47
COGT,Cogint Inc,"2,797","2,254","5,051",23,220,122,98
FANG,Diamondback Energy Inc,"3,061","1,963","5,024",23,218,133,85
AXTA,Axalta Coating Systems Ltd,"2,998","2,003","5,001",23,217,130,87
OMER,Omeros Corp,"2,926","2,057","4,983",23,217,127,89
BKE,Buckle Inc/The,"2,245","2,724","4,969",23,216,98,118
PLUG,Plug Power Inc,"4,076",881,"4,957",23,216,177,38
IAG,IAMGOLD Corp,"3,107","1,817","4,924",23,214,135,79
ICE,Intercontinental Exchange Inc,"2,024","2,898","4,922",23,214,88,126
WWAV,WhiteWave Foods Co/The,"3,540","1,374","4,914",23,214,154,60
FLT,FleetCor Technologies Inc,"1,987","2,924","4,911",23,214,86,127
MACK,Merrimack Pharmaceuticals Inc,"3,099","1,807","4,906",23,213,135,79
WHR,Whirlpool Corp,"2,395","2,500","4,895",23,213,104,109
GRMN,Garmin Ltd,"3,123","1,756","4,879",23,212,136,76
DPZ,Domino's Pizza Inc,"2,253","2,616","4,869",23,212,98,114
CRZO,Carrizo Oil & Gas Inc,"2,949","1,892","4,841",23,210,128,82
PGNX,Progenics Pharmaceuticals Inc,"3,588","1,216","4,804",23,209,156,53
FMC,FMC Corp,"4,214",588,"4,802",23,209,183,26
TSCO,Tractor Supply Co,"1,368","3,418","4,786",23,208,59,149
SPLK,Splunk Inc,"2,550","2,230","4,780",23,208,111,97
NLNK,NewLink Genetics Corp,"2,791","1,983","4,774",23,208,121,86
GRUB,GrubHub Inc,"2,814","1,931","4,745",23,206,122,84
CPN,Calpine Corp,"4,129",614,"4,743",23,206,180,27
ICON,Iconix Brand Group Inc,"1,018","3,721","4,739",23,206,44,162
MLNX,Mellanox Technologies Ltd,"2,397","2,322","4,719",23,205,104,101
ALK,Alaska Air Group Inc,"2,314","2,361","4,675",23,203,101,103
PGR,Progressive Corp/The,923,"3,717","4,640",23,202,40,162
WRK,WestRock Co,"4,084",534,"4,618",23,201,178,23
AU,AngloGold Ashanti Ltd,"3,044","1,553","4,597",23,200,132,68
AGO,Assured Guaranty Ltd,"1,619","2,970","4,589",23,200,70,129
BMRN,BioMarin Pharmaceutical Inc,"3,431","1,155","4,586",23,199,149,50
TS,Tenaris SA,"4,463",106,"4,569",23,199,194,5
DO,Diamond Offshore Drilling Inc,"1,515","3,051","4,566",23,199,66,133
BWLD,Buffalo Wild Wings Inc,"2,221","2,321","4,542",23,197,97,101
ADI,Analog Devices Inc,"1,609","2,928","4,537",23,197,70,127
GSS,Golden Star Resources Ltd,"4,239",290,"4,529",23,197,184,13
MLM,Martin Marietta Materials Inc,"1,619","2,889","4,508",23,196,70,126
GIII,G-III Apparel Group Ltd,"1,199","3,308","4,507",23,196,52,144
PWE,Penn West Petroleum Ltd,"4,333",152,"4,485",23,195,188,7
TRGP,Targa Resources Corp,"3,264","1,197","4,461",23,194,142,52
WPZ,Williams Partners LP,"3,627",827,"4,454",23,194,158,36
MEET,MeetMe Inc,"3,755",697,"4,452",23,194,163,30
FUEL,Rocket Fuel Inc,"3,997",451,"4,448",23,193,174,20
PSTG,Pure Storage Inc,"2,746","1,680","4,426",23,192,119,73
UHS,Universal Health Services Inc,"3,292","1,133","4,425",23,192,143,49
ETSY,Etsy Inc,"1,774","2,651","4,425",23,192,77,115
NOW,ServiceNow Inc,"2,971","1,449","4,420",23,192,129,63
HALO,Halozyme Therapeutics Inc,"3,392","1,025","4,417",23,192,147,45
PRTA,Prothena Corp PLC,"1,116","3,283","4,399",23,191,49,143
VUZI,Vuzix Corp,"3,629",722,"4,351",23,189,158,31
NGD,New Gold Inc,"3,191","1,155","4,346",23,189,139,50
HP,Helmerich & Payne Inc,"1,578","2,763","4,341",23,189,69,120
KERX,Keryx Biopharmaceuticals Inc,"3,207","1,126","4,333",23,188,139,49
ORIG,Ocean Rig UDW Inc,"3,894",418,"4,312",23,187,169,18
A,Agilent Technologies Inc,"2,276","2,017","4,293",23,187,99,88
ARCC,Ares Capital Corp,"3,739",535,"4,274",23,186,163,23
MMP,Magellan Midstream Partners LP,"2,770","1,440","4,210",23,183,120,63
MSG,Madison Square Garden Co/The,"2,962","1,246","4,208",23,183,129,54
ITUB,Itau Unibanco Holding SA,"3,292",909,"4,201",23,183,143,40
SJM,JM Smucker Co/The,"2,862","1,334","4,196",23,182,124,58
SNY,Sanofi,"2,701","1,483","4,184",23,182,117,64
GLNG,Golar LNG Ltd,"2,013","2,147","4,160",23,181,88,93
PTLA,Portola Pharmaceuticals Inc,"3,277",872,"4,149",23,180,142,38
AGNC,AGNC Investment Corp,"2,862","1,266","4,128",23,179,124,55
XRX,Xerox Corp,"2,212","1,913","4,125",23,179,96,83
FITB,Fifth Third Bancorp,"2,836","1,285","4,121",23,179,123,56
DHT,DHT Holdings Inc,"3,517",582,"4,099",23,178,153,25
GKOS,Glaukos Corp,"3,316",771,"4,087",23,178,144,34
COUP,Coupa Software Inc,"3,123",963,"4,086",23,178,136,42
NQ,NQ Mobile Inc,"3,755",328,"4,083",23,178,163,14
PEI,Pennsylvania Real Estate Investment Trust,851,"3,226","4,077",23,177,37,140
TRCO,Tribune Media Co,"3,448",624,"4,072",23,177,150,27
ANET,Arista Networks Inc,"2,301","1,754","4,055",23,176,100,76
SSYS,Stratasys Ltd,"2,145","1,884","4,029",23,175,93,82
CMCM,Cheetah Mobile Inc,"2,417","1,610","4,027",23,175,105,70
ENB,Enbridge Inc,"3,389",626,"4,015",23,175,147,27
MCHP,Microchip Technology Inc,"3,074",925,"3,999",23,174,134,40
UBNT,Ubiquiti Networks Inc,"2,472","1,511","3,983",23,173,107,66
ATI,Allegheny Technologies Inc,"1,573","2,396","3,969",23,173,68,104
BID,Sotheby's,"1,063","2,904","3,967",23,172,46,126
GWPH,GW Pharmaceuticals PLC,"2,825","1,140","3,965",23,172,123,50
D,Dominion Resources Inc/VA,"1,246","2,688","3,934",23,171,54,117
CTAS,Cintas Corp,"3,447",481,"3,928",23,171,150,21
SM,SM Energy Co,"2,413","1,512","3,925",23,171,105,66
CMRE,Costamare Inc,"3,268",639,"3,907",23,170,142,28
BKD,Brookdale Senior Living Inc,"2,065","1,842","3,907",23,170,90,80
BSX,Boston Scientific Corp,"2,819","1,066","3,885",23,169,123,46
EW,Edwards Lifesciences Corp,"2,499","1,378","3,877",23,169,109,60
EQT,EQT Corp,"1,149","2,724","3,873",23,168,50,118
RGR,Sturm Ruger & Co Inc,"1,288","2,582","3,870",23,168,56,112
PLAY,Dave & Buster's Entertainment Inc,"2,546","1,312","3,858",23,168,111,57
SBGL,Sibanye Gold Ltd,"1,714","2,115","3,829",23,166,75,92
SSRI,Silver Standard Resources Inc,"1,712","2,110","3,822",23,166,74,92
Q,Quintiles IMS Holdings Inc,78,"3,742","3,820",23,166,3,163
AVXS,Avexis Inc,"2,499","1,318","3,817",23,166,109,57
EL,Estee Lauder Cos Inc/The,"2,888",919,"3,807",23,166,126,40
JBL,Jabil Circuit Inc,"2,576","1,226","3,802",23,165,112,53
GWW,WW Grainger Inc,"2,586","1,207","3,793",23,165,112,52
CZR,Caesars Entertainment Corp,"1,984","1,783","3,767",23,164,86,78
ATW,Atwood Oceanics Inc,"1,665","2,102","3,767",23,164,72,91
DLPH,Delphi Automotive PLC,"2,575","1,176","3,751",23,163,112,51
CALA,Calithera Biosciences Inc,"3,074",672,"3,746",23,163,134,29
MCK,McKesson Corp,"1,464","2,280","3,744",23,163,64,99
TX,Ternium SA,255,"3,483","3,738",23,163,11,151
AAP,Advance Auto Parts Inc,"1,999","1,738","3,737",23,162,87,76
HCN,Welltower Inc,"2,279","1,457","3,736",23,162,99,63
CIG,Cia Energetica de Minas Gerais,"2,891",836,"3,727",23,162,126,36
ABB,ABB Ltd,"3,174",550,"3,724",23,162,138,24
CYH,Community Health Systems Inc,"1,919","1,802","3,721",23,162,83,78
PPL,PPL Corp,"2,044","1,673","3,717",23,162,89,73
BPT,BP Prudhoe Bay Royalty Trust,"1,353","2,335","3,688",23,160,59,102
FFIV,F5 Networks Inc,"1,410","2,241","3,651",23,159,61,97
ZNGA,Zynga Inc,"3,179",471,"3,650",23,159,138,20
ARLZ,Aralez Pharmaceuticals Inc,"1,225","2,422","3,647",23,159,53,105
BURL,Burlington Stores Inc,"2,264","1,369","3,633",23,158,98,60
DATA,Tableau Software Inc,"2,291","1,317","3,608",23,157,100,57
PII,Polaris Industries Inc,"1,315","2,288","3,603",23,157,57,99
SEDG,SolarEdge Technologies Inc,"1,349","2,235","3,584",23,156,59,97
REN,Resolute Energy Corp,"1,829","1,745","3,574",23,155,80,76
INTU,Intuit Inc,"2,354","1,218","3,572",23,155,102,53
IIVI,II-VI Inc,"1,968","1,603","3,571",23,155,86,70
CARB,Carbonite Inc,"2,589",975,"3,564",23,155,113,42
TSEM,Tower Semiconductor Ltd,"2,897",644,"3,541",23,154,126,28
NMM,Navios Maritime Partners LP,"3,115",425,"3,540",23,154,135,18
DSX,Diana Shipping Inc,"2,944",594,"3,538",23,154,128,26
INSY,Insys Therapeutics Inc,"1,506","2,022","3,528",23,153,65,88
QEP,QEP Resources Inc,"2,575",945,"3,520",23,153,112,41
HSY,Hershey Co/The,"2,300","1,214","3,514",23,153,100,53
BWA,BorgWarner Inc,"2,156","1,350","3,506",23,152,94,59
SUM,Summit Materials Inc,"3,448",50,"3,498",23,152,150,2
RMBS,Rambus Inc,"3,339",145,"3,484",23,151,145,6
BIVV,Bioverativ Inc,"2,729",742,"3,471",23,151,119,32
ATHN,athenahealth Inc,724,"2,734","3,458",23,150,31,119
UNIT,Uniti Group Inc,"1,112","2,343","3,455",23,150,48,102
RES,RPC Inc,78,"3,376","3,454",23,150,3,147
CSTE,Caesarstone Ltd,"2,323","1,120","3,443",23,150,101,49
DYN,Dynegy Inc,"2,366","1,076","3,442",23,150,103,47
SYNA,Synaptics Inc,"1,741","1,687","3,428",23,149,76,73
CNX,CONSOL Energy Inc,"2,748",671,"3,419",23,149,119,29
IDCC,InterDigital Inc/PA,"2,519",898,"3,417",23,149,110,39
EMN,Eastman Chemical Co,"1,590","1,822","3,412",23,148,69,79
FTNT,Fortinet Inc,"2,737",673,"3,410",23,148,119,29
AHT,Ashford Hospitality Trust Inc,"3,203",204,"3,407",23,148,139,9
AXL,American Axle & Manufacturing Holdings Inc,"1,644","1,756","3,400",23,148,71,76
MKC,McCormick & Co Inc/MD,"1,479","1,911","3,390",23,147,64,83
BFR,BBVA Banco Frances SA,"2,949",435,"3,384",23,147,128,19
XPO,XPO Logistics Inc,"2,370","1,009","3,379",23,147,103,44
NAV,Navistar International Corp,"1,074","2,302","3,376",23,147,47,100
SINA,SINA Corp/China,"2,152","1,208","3,360",23,146,94,53
GGB,Gerdau SA,"2,933",422,"3,355",23,146,128,18
FIZZ,National Beverage Corp,"1,842","1,506","3,348",23,146,80,65
ZAYO,Zayo Group Holdings Inc,"2,495",852,"3,347",23,146,108,37
PLNT,Planet Fitness Inc,"1,752","1,586","3,338",23,145,76,69
ASPS,Altisource Portfolio Solutions SA,"1,693","1,644","3,337",23,145,74,71
TOT,TOTAL SA,"2,268","1,059","3,327",23,145,99,46
SAND,Sandstorm Gold Ltd,"2,846",478,"3,324",23,145,124,21
NG,Novagold Resources Inc,"2,295","1,021","3,316",23,144,100,44
ZTO,ZTO Express Cayman Inc,"2,170","1,143","3,313",23,144,94,50
O,Realty Income Corp,"1,806","1,504","3,310",23,144,79,65
FLEX,Flex Ltd,"2,443",866,"3,309",23,144,106,38
