Symbol,Name,Call,Put,Tot,Days,Tot ADV,Call ADV,Put ADV
PAAS,Pan American Silver Corp,"2,502","1,248","3,750",21,179,119,59
JBHT,JB Hunt Transport Services Inc,"2,696","1,048","3,744",21,178,128,50
TAP,Molson Coors Brewing Co,"1,836","1,891","3,727",21,177,87,90
WU,Western Union Co/The,"2,508","1,218","3,726",21,177,119,58
ALLY,Ally Financial Inc,"2,575","1,150","3,725",21,177,123,55
PLNT,Planet Fitness Inc,"2,674","1,051","3,725",21,177,127,50
FCAU,Fiat Chrysler Automobiles NV,"2,772",947,"3,719",21,177,132,45
AVB,AvalonBay Communities Inc,541,"3,173","3,714",21,177,26,151
KTOS,Kratos Defense & Security Solutions Inc,"2,421","1,284","3,705",21,176,115,61
LLNW,Limelight Networks Inc,"3,234",462,"3,696",21,176,154,22
PPL,PPL Corp,"3,030",664,"3,694",21,176,144,32
R,Ryder System Inc,"3,203",479,"3,682",21,175,153,23
CWH,Camping World Holdings Inc,"3,434",246,"3,680",21,175,164,12
GKOS,Glaukos Corp,895,"2,783","3,678",21,175,43,133
AEP,American Electric Power Co Inc,"3,212",431,"3,643",21,173,153,21
EMN,Eastman Chemical Co,"2,306","1,337","3,643",21,173,110,64
ACHN,Achillion Pharmaceuticals Inc,918,"2,721","3,639",21,173,44,130
CALA,Calithera Biosciences Inc,"3,002",631,"3,633",21,173,143,30
SM,SM Energy Co,"1,723","1,907","3,630",21,173,82,91
TRTN,Triton International Ltd/Bermuda,"2,614","1,016","3,630",21,173,124,48
PH,Parker-Hannifin Corp,850,"2,750","3,600",21,171,40,131
AMRN,Amarin Corp PLC,"3,561",36,"3,597",21,171,170,2
TGNA,TEGNA Inc,"3,543",40,"3,583",21,171,169,2
VTR,Ventas Inc,"1,218","2,359","3,577",21,170,58,112
DF,Dean Foods Co,"2,210","1,366","3,576",21,170,105,65
POT,Potash Corp of Saskatchewan Inc,"2,407","1,165","3,572",21,170,115,55
ATHM,Autohome Inc,"1,982","1,587","3,569",21,170,94,76
TOT,TOTAL SA,"2,915",653,"3,568",21,170,139,31
DECK,Deckers Outdoor Corp,"1,809","1,746","3,555",21,169,86,83
PVH,PVH Corp,"2,468","1,086","3,554",21,169,118,52
TROW,T Rowe Price Group Inc,937,"2,583","3,520",21,168,45,123
UEPS,Net 1 UEPS Technologies Inc,"2,782",718,"3,500",21,167,132,34
TRV,Travelers Cos Inc/The,"2,324","1,174","3,498",21,167,111,56
TXT,Textron Inc,"3,300",174,"3,474",21,165,157,8
FENG,Phoenix New Media Ltd,"3,270",200,"3,470",21,165,156,10
PAYX,Paychex Inc,"3,028",435,"3,463",21,165,144,21
LYB,LyondellBasell Industries NV,"1,972","1,489","3,461",21,165,94,71
KLAC,KLA-Tencor Corp,"2,721",733,"3,454",21,164,130,35
BYD,Boyd Gaming Corp,"2,795",654,"3,449",21,164,133,31
CTRL,Control4 Corp,"2,253","1,193","3,446",21,164,107,57
MUX,McEwen Mining Inc,"3,141",295,"3,436",21,164,150,14
STLD,Steel Dynamics Inc,"2,387","1,049","3,436",21,164,114,50
NGD,New Gold Inc,"2,669",766,"3,435",21,164,127,36
FMC,FMC Corp,"2,038","1,378","3,416",21,163,97,66
JBL,Jabil Inc,"1,957","1,454","3,411",21,162,93,69
HRL,Hormel Foods Corp,"2,418",991,"3,409",21,162,115,47
XCO,EXCO Resources Inc,"1,480","1,926","3,406",21,162,70,92
CAG,Conagra Brands Inc,"2,658",741,"3,399",21,162,127,35
NBL,Noble Energy Inc,"2,722",666,"3,388",21,161,130,32
KW,Kennedy-Wilson Holdings Inc,99,"3,284","3,383",21,161,5,156
MIK,Michaels Cos Inc/The,"3,096",282,"3,378",21,161,147,13
RDN,Radian Group Inc,"3,335",32,"3,367",21,160,159,2
ZAGG,ZAGG Inc,"2,319","1,037","3,356",21,160,110,49
RGLD,Royal Gold Inc,"2,325","1,009","3,334",21,159,111,48
FFIV,F5 Networks Inc,"2,048","1,278","3,326",21,158,98,61
AMPE,Ampio Pharmaceuticals Inc,"1,800","1,520","3,320",21,158,86,72
DVA,DaVita Inc,"1,319","2,001","3,320",21,158,63,95
NRZ,New Residential Investment Corp,"2,115","1,203","3,318",21,158,101,57
WLB,Westmoreland Coal Co,"3,203",97,"3,300",21,157,153,5
PTEN,Patterson-UTI Energy Inc,"3,018",274,"3,292",21,157,144,13
CMC,Commercial Metals Co,"1,826","1,455","3,281",21,156,87,69
DRI,Darden Restaurants Inc,"2,144","1,128","3,272",21,156,102,54
NQ,NQ Mobile Inc,"2,860",410,"3,270",21,156,136,20
AOBC,American Outdoor Brands Corp,"2,180","1,070","3,250",21,155,104,51
ARRY,Array BioPharma Inc,"2,420",826,"3,246",21,155,115,39
BHGE,Baker Hughes a GE Co,"2,342",904,"3,246",21,155,112,43
ENR,Energizer Holdings Inc,859,"2,381","3,240",21,154,41,113
QVCA,Liberty Interactive Corp QVC Group,"1,859","1,370","3,229",21,154,89,65
UCTT,Ultra Clean Holdings Inc,"2,420",804,"3,224",21,154,115,38
PAH,Platform Specialty Products Corp,"1,111","2,103","3,214",21,153,53,100
RYAM,Rayonier Advanced Materials Inc,"2,728",476,"3,204",21,153,130,23
BPL,Buckeye Partners LP,"1,955","1,244","3,199",21,152,93,59
NLSN,Nielsen Holdings PLC,305,"2,891","3,196",21,152,15,138
KRNY,Kearny Financial Corp/MD,"3,178",15,"3,193",21,152,151,1
SGEN,Seattle Genetics Inc,"1,040","2,134","3,174",21,151,50,102
XIN,Xinyuan Real Estate Co Ltd,"2,998",174,"3,172",21,151,143,8
CX,Cemex SAB de CV,"1,303","1,849","3,152",21,150,62,88
PEGI,Pattern Energy Group Inc,821,"2,331","3,152",21,150,39,111
ORLY,O'Reilly Automotive Inc,"1,707","1,440","3,147",21,150,81,69
WPZ,Williams Partners LP,"2,343",793,"3,136",21,149,112,38
PLAY,Dave & Buster's Entertainment Inc,"2,536",582,"3,118",21,148,121,28
ERII,Energy Recovery Inc,"2,644",462,"3,106",21,148,126,22
HDB,HDFC Bank Ltd,"2,915",187,"3,102",21,148,139,9
TMO,Thermo Fisher Scientific Inc,"1,210","1,883","3,093",21,147,58,90
SORL,SORL Auto Parts Inc,"2,552",537,"3,089",21,147,122,26
NG,Novagold Resources Inc,"2,291",793,"3,084",21,147,109,38
CYH,Community Health Systems Inc,"1,543","1,540","3,083",21,147,73,73
AGO,Assured Guaranty Ltd,"1,842","1,236","3,078",21,147,88,59
NLNK,NewLink Genetics Corp,"2,480",592,"3,072",21,146,118,28
ICON,Iconix Brand Group Inc,"1,219","1,852","3,071",21,146,58,88
GWRE,Guidewire Software Inc,"2,227",841,"3,068",21,146,106,40
IMMR,Immersion Corp,"2,696",372,"3,068",21,146,128,18
ABB,ABB Ltd,"2,856",209,"3,065",21,146,136,10
CIT,CIT Group Inc,"1,722","1,338","3,060",21,146,82,64
CTAS,Cintas Corp,"2,869",189,"3,058",21,146,137,9
PAYC,Paycom Software Inc,"1,916","1,140","3,056",21,146,91,54
ROK,Rockwell Automation Inc,"2,004","1,052","3,056",21,146,95,50
ARNA,Arena Pharmaceuticals Inc,"2,770",260,"3,030",21,144,132,12
IRWD,Ironwood Pharmaceuticals Inc,"2,232",797,"3,029",21,144,106,38
AJRD,Aerojet Rocketdyne Holdings Inc,"2,311",711,"3,022",21,144,110,34
CYBR,CyberArk Software Ltd,"2,120",888,"3,008",21,143,101,42
CNC,Centene Corp,"1,662","1,345","3,007",21,143,79,64
TGP,Teekay LNG Partners LP,732,"2,275","3,007",21,143,35,108
BPOP,Popular Inc,"2,832",171,"3,003",21,143,135,8
DYN,Dynegy Inc,"1,895","1,108","3,003",21,143,90,53
EGO,Eldorado Gold Corp,"2,058",945,"3,003",21,143,98,45
CTXS,Citrix Systems Inc,"1,263","1,739","3,002",21,143,60,83
IIVI,II-VI Inc,"2,945",47,"2,992",21,142,140,2
SD,SandRidge Energy Inc,"1,228","1,758","2,986",21,142,58,84
ALSN,Allison Transmission Holdings Inc,"2,916",63,"2,979",21,142,139,3
RMTI,Rockwell Medical Inc,"2,246",723,"2,969",21,141,107,34
RENN,Renren Inc,"2,846",122,"2,968",21,141,136,6
RACE,Ferrari NV,"1,526","1,431","2,957",21,141,73,68
BC,Brunswick Corp/DE,"2,261",687,"2,948",21,140,108,33
BGC,General Cable Corp,"2,608",328,"2,936",21,140,124,16
HCP,HCP Inc,"2,401",535,"2,936",21,140,114,25
WYN,Wyndham Worldwide Corp,"2,077",856,"2,933",21,140,99,41
BBD,Banco Bradesco SA,"1,714","1,216","2,930",21,140,82,58
PZZA,Papa John's International Inc,"1,498","1,428","2,926",21,139,71,68
IR,Ingersoll-Rand PLC,"2,074",851,"2,925",21,139,99,41
CDE,Coeur Mining Inc,"2,150",770,"2,920",21,139,102,37
XRAY,DENTSPLY SIRONA Inc,"1,038","1,881","2,919",21,139,49,90
TDG,TransDigm Group Inc,286,"2,619","2,905",21,138,14,125
USCR,US Concrete Inc,"1,907",993,"2,900",21,138,91,47
AGEN,Agenus Inc,"2,625",268,"2,893",21,138,125,13
BECN,Beacon Roofing Supply Inc,"1,534","1,335","2,869",21,137,73,64
FOLD,Amicus Therapeutics Inc,"1,742","1,113","2,855",21,136,83,53
LKQ,LKQ Corp,"2,807",48,"2,855",21,136,134,2
CORT,Corcept Therapeutics Inc,"1,702","1,149","2,851",21,136,81,55
LE,Lands' End Inc,"2,506",324,"2,830",21,135,119,15
BCS,Barclays PLC,"2,375",446,"2,821",21,134,113,21
IPG,Interpublic Group of Cos Inc/The,810,"2,010","2,820",21,134,39,96
SNY,Sanofi,"2,260",559,"2,819",21,134,108,27
CHL,China Mobile Ltd,"2,329",488,"2,817",21,134,111,23
CYOU,Changyou.com Ltd,"1,444","1,372","2,816",21,134,69,65
NPTN,NeoPhotonics Corp,"2,273",543,"2,816",21,134,108,26
TOUR,Tuniu Corp,"2,593",220,"2,813",21,134,123,10
FCEL,FuelCell Energy Inc,"2,410",385,"2,795",21,133,115,18
DSW,DSW Inc,"1,650","1,144","2,794",21,133,79,54
LYV,Live Nation Entertainment Inc,"1,196","1,597","2,793",21,133,57,76
GOLD,Randgold Resources Ltd,"1,850",933,"2,783",21,133,88,44
MYGN,Myriad Genetics Inc,"2,075",708,"2,783",21,133,99,34
AN,AutoNation Inc,"2,196",573,"2,769",21,132,105,27
STT,State Street Corp,"1,930",838,"2,768",21,132,92,40
EPC,Edgewell Personal Care Co,528,"2,231","2,759",21,131,25,106
BREW,Craft Brew Alliance Inc,"1,739","1,017","2,756",21,131,83,48
EXTR,Extreme Networks Inc,"2,297",450,"2,747",21,131,109,21
OA,Orbital ATK Inc,"2,729",16,"2,745",21,131,130,1
NVS,Novartis AG,"2,060",673,"2,733",21,130,98,32
SVU,SUPERVALU Inc,"1,090","1,641","2,731",21,130,52,78
O,Realty Income Corp,"1,400","1,317","2,717",21,129,67,63
LAZ,Lazard Ltd,"2,381",333,"2,714",21,129,113,16
NEPT,Neptune Technologies & Bioressources Inc,"2,550",162,"2,712",21,129,121,8
DLPH,Delphi Technologies PLC,"1,771",939,"2,710",21,129,84,45
HTHT,China Lodging Group Ltd,"1,836",866,"2,702",21,129,87,41
HOS,Hornbeck Offshore Services Inc,"1,244","1,456","2,700",21,129,59,69
DLR,Digital Realty Trust Inc,"1,090","1,609","2,699",21,129,52,77
BLDP,Ballard Power Systems Inc,"2,122",575,"2,697",21,128,101,27
PEI,Pennsylvania Real Estate Investment Trust,"1,825",867,"2,692",21,128,87,41
ENB,Enbridge Inc,"1,515","1,176","2,691",21,128,72,56
JASO,JA Solar Holdings Co Ltd,"2,568",123,"2,691",21,128,122,6
BOFI,BofI Holding Inc,"2,001",678,"2,679",21,128,95,32
DBD,Diebold Nixdorf Inc,929,"1,739","2,668",21,127,44,83
ESIO,Electro Scientific Industries Inc,"2,238",428,"2,666",21,127,107,20
ECHO,Echo Global Logistics Inc,"1,821",841,"2,662",21,127,87,40
IDXX,IDEXX Laboratories Inc,698,"1,937","2,635",21,125,33,92
NAV,Navistar International Corp,"1,404","1,230","2,634",21,125,67,59
BIVV,Bioverativ Inc,"1,707",921,"2,628",21,125,81,44
IBKR,Interactive Brokers Group Inc,"1,890",738,"2,628",21,125,90,35
NAP,Navios Maritime Midstream Partners LP,"1,905",722,"2,627",21,125,91,34
EAT,Brinker International Inc,"1,080","1,544","2,624",21,125,51,74
GBT,Global Blood Therapeutics Inc,"2,067",554,"2,621",21,125,98,26
VIAV,Viavi Solutions Inc,"2,249",367,"2,616",21,125,107,17
SWIR,Sierra Wireless Inc,"1,730",874,"2,604",21,124,82,42
ADMS,Adamas Pharmaceuticals Inc,"2,039",562,"2,601",21,124,97,27
HMY,Harmony Gold Mining Co Ltd,"2,079",520,"2,599",21,124,99,25
MDRX,Allscripts Healthcare Solutions Inc,"1,653",942,"2,595",21,124,79,45
WIN,Windstream Holdings Inc,"2,107",484,"2,591",21,123,100,23
RFP,Resolute Forest Products Inc,"2,537",50,"2,587",21,123,121,2
BJRI,BJ's Restaurants Inc,"2,072",512,"2,584",21,123,99,24
HIG,Hartford Financial Services Group Inc/The,"2,083",500,"2,583",21,123,99,24
BDX,Becton Dickinson and Co,"1,133","1,447","2,580",21,123,54,69
OMEX,Odyssey Marine Exploration Inc,950,"1,616","2,566",21,122,45,77
DXCM,DexCom Inc,"1,886",679,"2,565",21,122,90,32
SGMS,Scientific Games Corp,"1,343","1,221","2,564",21,122,64,58
GWPH,GW Pharmaceuticals PLC,"1,986",566,"2,552",21,122,95,27
SCG,SCANA Corp,"1,488","1,058","2,546",21,121,71,50
COLL,Collegium Pharmaceutical Inc,"2,031",510,"2,541",21,121,97,24
DHR,Danaher Corp,"1,518",998,"2,516",21,120,72,48
CLDR,Cloudera Inc,"1,220","1,295","2,515",21,120,58,62
PFPT,Proofpoint Inc,"1,475","1,038","2,513",21,120,70,49
PTLA,Portola Pharmaceuticals Inc,"1,805",698,"2,503",21,119,86,33
VRAY,ViewRay Inc,"2,273",230,"2,503",21,119,108,11
ASUR,Asure Software Inc,"1,150","1,350","2,500",21,119,55,64
MSI,Motorola Solutions Inc,"2,116",379,"2,495",21,119,101,18
FLS,Flowserve Corp,"1,694",791,"2,485",21,118,81,38
BKS,Barnes & Noble Inc,"1,733",749,"2,482",21,118,83,36
PKG,Packaging Corp of America,"1,686",780,"2,466",21,117,80,37
ZOES,Zoe's Kitchen Inc,"1,278","1,177","2,455",21,117,61,56
CLNE,Clean Energy Fuels Corp,379,"2,062","2,441",21,116,18,98
PDCO,Patterson Cos Inc,"1,485",955,"2,440",21,116,71,45
NEOS,Neos Therapeutics Inc,"1,276","1,162","2,438",21,116,61,55
SODA,SodaStream International Ltd,"1,402","1,036","2,438",21,116,67,49
CI,Cigna Corp,"1,201","1,229","2,430",21,116,57,59
KRO,Kronos Worldwide Inc,440,"1,985","2,425",21,115,21,95
DDR,DDR Corp,"2,220",192,"2,412",21,115,106,9
SAND,Sandstorm Gold Ltd,"1,992",402,"2,394",21,114,95,19
ZBH,Zimmer Biomet Holdings Inc,"1,106","1,288","2,394",21,114,53,61
LPX,Louisiana-Pacific Corp,"1,508",880,"2,388",21,114,72,42
ITW,Illinois Tool Works Inc,"1,337","1,044","2,381",21,113,64,50
MLNX,Mellanox Technologies Ltd,"1,485",885,"2,370",21,113,71,42
ED,Consolidated Edison Inc,"1,911",454,"2,365",21,113,91,22
FN,Fabrinet,950,"1,407","2,357",21,112,45,67
ONDK,On Deck Capital Inc,"2,192",152,"2,344",21,112,104,7
WETF,WisdomTree Investments Inc,700,"1,641","2,341",21,111,33,78
ASMB,Assembly Biosciences Inc,"1,826",510,"2,336",21,111,87,24
IMGN,ImmunoGen Inc,"2,061",268,"2,329",21,111,98,13
I,Intelsat SA,4,"2,320","2,324",21,111,0,110
PF,Pinnacle Foods Inc,"1,709",615,"2,324",21,111,81,29
IDTI,Integrated Device Technology Inc,"1,704",616,"2,320",21,110,81,29
FANG,Diamondback Energy Inc,"1,342",973,"2,315",21,110,64,46
MODN,Model N Inc,"2,097",216,"2,313",21,110,100,10
SEE,Sealed Air Corp,"1,460",853,"2,313",21,110,70,41
UEC,Uranium Energy Corp,"2,249",30,"2,279",21,109,107,1
LPI,Laredo Petroleum Inc,"1,973",294,"2,267",21,108,94,14
GROW,US Global Investors Inc,"1,792",469,"2,261",21,108,85,22
ACOR,Acorda Therapeutics Inc,"1,732",524,"2,256",21,107,82,25
OLN,Olin Corp,"1,795",461,"2,256",21,107,85,22
CROX,Crocs Inc,"1,758",493,"2,251",21,107,84,23
XEC,Cimarex Energy Co,"1,331",914,"2,245",21,107,63,44
ASNA,Ascena Retail Group Inc,"1,597",647,"2,244",21,107,76,31
BMRN,BioMarin Pharmaceutical Inc,"1,460",780,"2,240",21,107,70,37
NCR,NCR Corp,"1,325",915,"2,240",21,107,63,44
BTU,Peabody Energy Corp,"1,262",974,"2,236",21,106,60,46
VG,Vonage Holdings Corp,"2,159",73,"2,232",21,106,103,3
TLRD,Tailored Brands Inc,"1,578",640,"2,218",21,106,75,30
ATH,Athene Holding Ltd,"1,426",781,"2,207",21,105,68,37
RJF,Raymond James Financial Inc,720,"1,484","2,204",21,105,34,71
GST,Gastar Exploration Inc,"1,425",775,"2,200",21,105,68,37
ABEO,Abeona Therapeutics Inc,"1,689",501,"2,190",21,104,80,24
BW,Babcock & Wilcox Enterprises Inc,"2,021",169,"2,190",21,104,96,8
RNG,RingCentral Inc,"1,831",345,"2,176",21,104,87,16
AGIO,Agios Pharmaceuticals Inc,552,"1,621","2,173",21,103,26,77
SPB,Spectrum Brands Holdings Inc,"1,119","1,047","2,166",21,103,53,50
DOX,Amdocs Ltd,"1,238",926,"2,164",21,103,59,44
FND,Floor & Decor Holdings Inc,986,"1,177","2,163",21,103,47,56
HAWK,Blackhawk Network Holdings Inc,"2,106",43,"2,149",21,102,100,2
CPE,Callon Petroleum Co,"1,549",594,"2,143",21,102,74,28
RGR,Sturm Ruger & Co Inc,949,"1,194","2,143",21,102,45,57
TSS,Total System Services Inc,"2,103",36,"2,139",21,102,100,2
IBN,ICICI Bank Ltd,"1,530",605,"2,135",21,102,73,29
FLO,Flowers Foods Inc,310,"1,822","2,132",21,102,15,87
CACC,Credit Acceptance Corp,"1,250",880,"2,130",21,101,60,42
GSS,Golden Star Resources Ltd,"2,121",3,"2,124",21,101,101,0
BKE,Buckle Inc/The,"1,296",823,"2,119",21,101,62,39
AVAV,Aerovironment Inc,"1,217",899,"2,116",21,101,58,43
SFLY,Shutterfly Inc,"1,431",678,"2,109",21,100,68,32
PAGP,Plains GP Holdings LP,"1,735",373,"2,108",21,100,83,18
ACLS,Axcelis Technologies Inc,"1,519",583,"2,102",21,100,72,28
VRSN,VeriSign Inc,"1,636",465,"2,101",21,100,78,22
NBIX,Neurocrine Biosciences Inc,"1,755",344,"2,099",21,100,84,16
AXL,American Axle & Manufacturing Holdings Inc,947,"1,148","2,095",21,100,45,55
FTK,Flotek Industries Inc,"1,977",110,"2,087",21,99,94,5
KLIC,Kulicke & Soffa Industries Inc,"1,326",756,"2,082",21,99,63,36
BZH,Beazer Homes USA Inc,"1,367",706,"2,073",21,99,65,34
SWCH,Switch Inc,977,"1,095","2,072",14,148,70,78
EDAP,EDAP TMS SA,343,"1,725","2,068",21,98,16,82
EQIX,Equinix Inc,"1,324",741,"2,065",21,98,63,35
BBG,Bill Barrett Corp,"1,633",431,"2,064",21,98,78,21
RARE,Ultragenyx Pharmaceutical Inc,"1,042","1,021","2,063",21,98,50,49
AREX,Approach Resources Inc,757,"1,298","2,055",21,98,36,62
ERIC,Telefonaktiebolaget LM Ericsson,120,"1,932","2,052",21,98,6,92
MIC,Macquarie Infrastructure Corp,736,"1,312","2,048",21,98,35,62
CDK,CDK Global Inc,"1,932",115,"2,047",21,97,92,5
FMI,Foundation Medicine Inc,"1,561",486,"2,047",21,97,74,23
GRA,WR Grace & Co,"1,458",589,"2,047",21,97,69,28
ANDX,Andeavor Logistics LP,"1,382",664,"2,046",21,97,66,32
INSG,Inseego Corp,41,"2,005","2,046",21,97,2,95
ADMP,Adamis Pharmaceuticals Corp,"1,890",154,"2,044",21,97,90,7
HOV,Hovnanian Enterprises Inc,"1,819",225,"2,044",21,97,87,11
ZEN,Zendesk Inc,"1,108",934,"2,042",21,97,53,44
IAC,IAC/InterActiveCorp,963,"1,075","2,038",21,97,46,51
CDR,Cedar Realty Trust Inc,"2,034",0,"2,034",21,97,97,0
MSG,Madison Square Garden Co/The,"1,252",762,"2,014",21,96,60,36
ZYNE,Zynerba Pharmaceuticals Inc,"1,444",570,"2,014",21,96,69,27
SA,Seabridge Gold Inc,989,"1,020","2,009",21,96,47,49
NVMI,Nova Measuring Instruments Ltd,"1,479",528,"2,007",21,96,70,25
CALL,magicJack VocalTec Ltd,"1,440",565,"2,005",21,95,69,27
CBG,CBRE Group Inc,"1,013",992,"2,005",21,95,48,47
FINL,Finish Line Inc/The,"1,374",619,"1,993",21,95,65,29
LNC,Lincoln National Corp,"1,668",309,"1,977",21,94,79,15
PACB,Pacific Biosciences of California Inc,629,"1,348","1,977",21,94,30,64
AMBC,Ambac Financial Group Inc,"1,056",920,"1,976",21,94,50,44
FLT,FleetCor Technologies Inc,"1,246",727,"1,973",21,94,59,35
CBRL,Cracker Barrel Old Country Store Inc,"1,091",881,"1,972",21,94,52,42
WPRT,Westport Fuel Systems Inc,"1,591",380,"1,971",21,94,76,18
WPG,Washington Prime Group Inc,979,991,"1,970",21,94,47,47
WGO,Winnebago Industries Inc,841,"1,128","1,969",21,94,40,54
HRTX,Heron Therapeutics Inc,"1,543",424,"1,967",21,94,73,20
NXST,Nexstar Media Group Inc,"1,643",324,"1,967",21,94,78,15
UNM,Unum Group,"1,838",129,"1,967",21,94,88,6
CONN,Conn's Inc,"1,414",543,"1,957",21,93,67,26
AES,AES Corp/VA,"1,189",763,"1,952",21,93,57,36
TEX,Terex Corp,"1,484",460,"1,944",21,93,71,22
UHS,Universal Health Services Inc,"1,249",687,"1,936",21,92,59,33
ALRM,Alarm.com Holdings Inc,"1,171",762,"1,933",21,92,56,36
CA,CA Inc,"1,341",590,"1,931",21,92,64,28
MEET,Meet Group Inc/The,"1,256",672,"1,928",21,92,60,32
GSAT,Globalstar Inc,"1,269",658,"1,927",21,92,60,31
DQ,Daqo New Energy Corp,"1,359",566,"1,925",21,92,65,27
VSTO,Vista Outdoor Inc,255,"1,660","1,915",21,91,12,79
ABCO,Advisory Board Co/The,991,917,"1,908",21,91,47,44
SBLK,Star Bulk Carriers Corp,"1,014",892,"1,906",21,91,48,42
SRE,Sempra Energy,591,"1,313","1,904",21,91,28,63
AMX,America Movil SAB de CV,925,976,"1,901",21,91,44,46
MUR,Murphy Oil Corp,"1,710",190,"1,900",21,90,81,9
BRKS,Brooks Automation Inc,"1,247",630,"1,877",21,89,59,30
ORC,Orchid Island Capital Inc,156,"1,708","1,864",21,89,7,81
SNA,Snap-on Inc,888,968,"1,856",21,88,42,46
LOPE,Grand Canyon Education Inc,146,"1,700","1,846",21,88,7,81
ARCC,Ares Capital Corp,"1,382",463,"1,845",21,88,66,22
SSW,Seaspan Corp,655,"1,190","1,845",21,88,31,57
WRD,WildHorse Resource Development Corp,37,"1,808","1,845",21,88,2,86
CIE,Cobalt International Energy Inc,"1,074",765,"1,839",21,88,51,36
ADS,Alliance Data Systems Corp,"1,232",595,"1,827",21,87,59,28
FIZZ,National Beverage Corp,"1,133",694,"1,827",21,87,54,33
ORBK,Orbotech Ltd,"1,698",128,"1,826",21,87,81,6
YEXT,Yext Inc,"1,576",249,"1,825",21,87,75,12
AKRX,Akorn Inc,785,"1,034","1,819",21,87,37,49
AMP,Ameriprise Financial Inc,888,931,"1,819",21,87,42,44
MDCO,Medicines Co/The,453,"1,365","1,818",21,87,22,65
VUZI,Vuzix Corp,"1,536",279,"1,815",21,86,73,13
PTC,PTC Inc,"1,199",605,"1,804",21,86,57,29
LIVN,LivaNova PLC,"1,760",43,"1,803",21,86,84,2
AR,Antero Resources Corp,"1,440",359,"1,799",21,86,69,17
CP,Canadian Pacific Railway Ltd,316,"1,481","1,797",21,86,15,71
NDAQ,Nasdaq Inc,"1,204",587,"1,791",21,85,57,28
CUBE,CubeSmart,"1,183",605,"1,788",21,85,56,29
TK,Teekay Corp,"1,178",602,"1,780",21,85,56,29
SSTK,Shutterstock Inc,"1,485",292,"1,777",21,85,71,14
BLL,Ball Corp,"1,460",316,"1,776",21,85,70,15
ERF,Enerplus Corp,"1,277",491,"1,768",21,84,61,23
IAG,IAMGOLD Corp,"1,337",429,"1,766",21,84,64,20
MDP,Meredith Corp,"1,730",34,"1,764",21,84,82,2
AMCN,AirMedia Group Inc,"1,600",158,"1,758",21,84,76,8
DSX,Diana Shipping Inc,"1,403",355,"1,758",21,84,67,17
MOH,Molina Healthcare Inc,996,757,"1,753",21,83,47,36
RMBS,Rambus Inc,"1,619",131,"1,750",21,83,77,6
NSM,Nationstar Mortgage Holdings Inc,"1,103",644,"1,747",21,83,53,31
GPN,Global Payments Inc,"1,230",515,"1,745",21,83,59,25
ODP,Office Depot Inc,481,"1,262","1,743",21,83,23,60
APD,Air Products & Chemicals Inc,"1,341",398,"1,739",21,83,64,19
PRTA,Prothena Corp PLC,829,908,"1,737",21,83,39,43
NGVC,Natural Grocers by Vitamin Cottage Inc,"1,509",226,"1,735",21,83,72,11
SUN,Sunoco LP,"1,101",632,"1,733",21,83,52,30
XRX,Xerox Corp,"1,193",535,"1,728",21,82,57,25
SBH,Sally Beauty Holdings Inc,716,"1,011","1,727",21,82,34,48
CVRR,CVR Refining LP,"1,340",385,"1,725",21,82,64,18
AMAG,AMAG Pharmaceuticals Inc,833,888,"1,721",21,82,40,42
CNP,CenterPoint Energy Inc,"1,596",121,"1,717",21,82,76,6
VNTV,Vantiv Inc,"1,580",137,"1,717",21,82,75,7
PEG,Public Service Enterprise Group Inc,"1,667",49,"1,716",21,82,79,2
DY,Dycom Industries Inc,"1,047",668,"1,715",21,82,50,32
TECD,Tech Data Corp,"1,017",694,"1,711",21,81,48,33
AMCX,AMC Networks Inc,"1,264",444,"1,708",21,81,60,21
ATUS,Altice USA Inc,461,"1,237","1,698",21,81,22,59
MTDR,Matador Resources Co,"1,199",497,"1,696",21,81,57,24
CNI,Canadian National Railway Co,359,"1,336","1,695",21,81,17,64
AVEO,AVEO Pharmaceuticals Inc,"1,172",503,"1,675",21,80,56,24
PICO,PICO Holdings Inc,474,"1,201","1,675",21,80,23,57
MBT,Mobile TeleSystems PJSC,554,"1,115","1,669",21,79,26,53
CARA,Cara Therapeutics Inc,"1,035",631,"1,666",21,79,49,30
IDCC,InterDigital Inc/PA,936,730,"1,666",21,79,45,35
LOGM,LogMeIn Inc,"1,106",560,"1,666",21,79,53,27
INSY,Insys Therapeutics Inc,714,949,"1,663",21,79,34,45
STNG,Scorpio Tankers Inc,"1,289",368,"1,657",21,79,61,18
JAZZ,Jazz Pharmaceuticals PLC,793,862,"1,655",21,79,38,41
AAN,Aaron's Inc,"1,212",431,"1,643",21,78,58,21
MFIN,Medallion Financial Corp,"1,187",452,"1,639",21,78,57,22
PETS,PetMed Express Inc,808,830,"1,638",21,78,38,40
GPOR,Gulfport Energy Corp,"1,174",462,"1,636",21,78,56,22
PSTI,Pluristem Therapeutics Inc,"1,636",0,"1,636",21,78,78,0
DPS,Dr Pepper Snapple Group Inc,"1,318",309,"1,627",21,77,63,15
TV,Grupo Televisa SAB,991,636,"1,627",21,77,47,30
MTW,Manitowoc Co Inc/The,"1,410",216,"1,626",21,77,67,10
EVRI,Everi Holdings Inc,"1,447",177,"1,624",21,77,69,8
ANTH,Anthera Pharmaceuticals Inc,"1,317",303,"1,620",21,77,63,14
